x(1,56) = 3 
x(2,41) = 2 
x(3,25) = 4 
x(4,44) = 0 
x(5,8) = 3 
x(6,25) = 5 
x(7,14) = 3 
x(8,4) = 0 
x(9,34) = 3 
x(10,57) = 2 
x(11,27) = 3 
x(12,57) = 3 
x(13,53) = 0 
x(14,37) = 0 
x(15,10) = 2 
x(16,60) = 0 
x(17,59) = 3 
x(18,16) = 4 
x(19,11) = 4 
x(20,54) = 3 
x(21,1) = 4 
x(22,25) = 3 
x(23,43) = 4 
x(24,26) = 4 
x(25,29) = 6 
x(26,43) = 0 
x(27,12) = 2 
x(28,6) = 2 
x(29,55) = 0 
x(30,17) = 0 
x(31,25) = 2 
x(32,59) = 0 
x(33,5) = 2 
x(34,3) = 2 
x(35,37) = 2 
x(36,17) = 1 
x(37,34) = 0 
x(38,57) = 0 
x(39,30) = 4 
x(40,32) = 2 
x(41,59) = 0 
x(42,22) = 0 
x(43,50) = 0 
x(44,38) = 6 
x(45,55) = 0 
x(46,60) = 0 
x(47,12) = 2 
x(48,25) = 0 
x(49,40) = 0 
x(50,10) = 2 
x(51,18) = 0 
x(52,34) = 0 
x(53,22) = 0 
x(54,20) = 0 
x(55,10) = 1 
x(56,15) = 0 
x(57,21) = 3 
x(58,29) = 2 
x(59,11) = 4 
x(60,20) = 3 
x(61,46) = 4 
x(62,44) = 4 
x(63,24) = 4 
x(64,28) = 0 
x(65,45) = 0 
x(66,11) = 6 
x(67,8) = 3 
x(68,26) = 0 
x(69,18) = 0 
x(70,50) = 4 
x(71,9) = 0 
x(72,25) = 4 
x(73,55) = 2 
x(74,7) = 2 
x(75,56) = 0 
x(76,22) = 3 
x(77,48) = 4 
x(78,4) = 0 
x(79,57) = 4 
x(80,3) = 3 
x(81,28) = 2 
x(82,28) = 4 
x(83,53) = 2 
x(84,59) = 3 
x(85,12) = 1 
x(86,60) = 4 
x(87,38) = 0 
x(88,13) = 4 
x(89,51) = 2 
x(90,47) = 4 
x(91,17) = 2 
x(92,6) = 5 
x(93,8) = 4 
x(94,50) = 5 
x(95,44) = 4 
x(96,45) = 2 
x(97,60) = 0 
x(98,22) = 0 
x(99,21) = 3 
x(100,21) = 5 
x(101,54) = 4 
x(102,5) = 0 
x(103,34) = 4 
x(104,26) = 0 
x(105,28) = 0 
x(106,49) = 4 
x(107,13) = 0 
x(108,55) = 3 
x(109,28) = 1 
x(110,7) = 2 
x(111,16) = 0 
x(112,58) = 4 
x(113,49) = 3 
x(114,3) = 2 
x(115,3) = 4 
x(116,29) = 4 
x(117,39) = 0 
x(118,31) = 3 
x(119,41) = 0 
x(120,42) = 3 
x(121,3) = 1 
