x(1,350) = 2 
x(2,124) = 7 
x(3,79) = 7 
x(4,280) = 0 
x(5,153) = 0 
x(6,329) = 0 
x(7,10) = 2 
x(8,96) = 0 
x(9,134) = 9 
x(10,254) = 7 
x(11,35) = 6 
x(12,21) = 7 
x(13,336) = 0 
x(14,76) = 4 
x(15,253) = 4 
x(16,270) = 0 
x(17,175) = 7 
x(18,288) = 7 
x(19,5) = 1 
x(20,157) = 7 
x(21,296) = 1 
x(22,100) = 3 
x(23,209) = 0 
x(24,250) = 9 
x(25,372) = 2 
x(26,312) = 9 
x(27,118) = 5 
x(28,355) = 0 
x(29,275) = 1 
x(30,27) = 0 
x(31,261) = 5 
x(32,216) = 9 
x(33,267) = 7 
x(34,231) = 3 
x(35,185) = 2 
x(36,392) = 7 
x(37,362) = 1 
x(38,25) = 5 
x(39,277) = 3 
x(40,194) = 9 
x(41,177) = 8 
x(42,20) = 1 
x(43,92) = 9 
x(44,39) = 0 
x(45,228) = 3 
x(46,248) = 1 
x(47,138) = 1 
x(48,95) = 0 
x(49,357) = 1 
x(50,50) = 0 
x(51,255) = 9 
x(52,104) = 1 
x(53,70) = 9 
x(54,249) = 9 
x(55,253) = 1 
x(56,301) = 7 
x(57,242) = 1 
x(58,393) = 5 
x(59,9) = 9 
x(60,293) = 6 
x(61,146) = 6 
x(62,265) = 5 
x(63,273) = 0 
x(64,198) = 6 
x(65,29) = 6 
x(66,306) = 8 
x(67,179) = 6 
x(68,204) = 1 
x(69,213) = 8 
x(70,328) = 9 
x(71,390) = 9 
x(72,356) = 2 
x(73,304) = 8 
x(74,20) = 9 
x(75,80) = 8 
x(76,344) = 4 
x(77,164) = 9 
x(78,114) = 3 
x(79,27) = 8 
x(80,35) = 7 
x(81,362) = 6 
x(82,394) = 9 
x(83,57) = 9 
x(84,88) = 9 
x(85,209) = 3 
x(86,323) = 9 
x(87,17) = 6 
x(88,214) = 8 
x(89,139) = 0 
x(90,343) = 7 
x(91,388) = 8 
x(92,130) = 0 
x(93,8) = 7 
x(94,335) = 1 
x(95,133) = 4 
x(96,208) = 2 
x(97,207) = 2 
x(98,269) = 4 
x(99,212) = 1 
x(100,114) = 8 
x(101,74) = 4 
x(102,15) = 9 
x(103,377) = 9 
x(104,181) = 0 
x(105,315) = 7 
x(106,69) = 9 
x(107,217) = 8 
x(108,15) = 4 
x(109,359) = 5 
x(110,282) = 7 
x(111,226) = 3 
x(112,337) = 6 
x(113,3) = 8 
x(114,363) = 0 
x(115,185) = 0 
x(116,142) = 9 
x(117,197) = 7 
x(118,27) = 0 
x(119,323) = 1 
x(120,374) = 1 
x(121,30) = 8 
x(122,15) = 9 
x(123,172) = 9 
x(124,48) = 8 
x(125,75) = 7 
x(126,201) = 6 
x(127,141) = 4 
x(128,364) = 9 
x(129,120) = 0 
x(130,168) = 7 
x(131,153) = 7 
x(132,107) = 8 
x(133,21) = 5 
x(134,206) = 9 
x(135,126) = 9 
x(136,127) = 3 
x(137,5) = 6 
x(138,112) = 5 
x(139,23) = 2 
x(140,142) = 7 
x(141,265) = 6 
x(142,359) = 6 
x(143,32) = 3 
x(144,39) = 2 
x(145,273) = 3 
x(146,230) = 0 
x(147,273) = 2 
x(148,327) = 5 
x(149,235) = 0 
x(150,60) = 1 
x(151,387) = 1 
x(152,352) = 9 
x(153,229) = 9 
x(154,288) = 6 
x(155,351) = 9 
x(156,121) = 7 
x(157,74) = 3 
x(158,144) = 8 
x(159,80) = 0 
x(160,182) = 9 
x(161,125) = 8 
x(162,343) = 7 
x(163,143) = 3 
x(164,225) = 0 
x(165,141) = 7 
x(166,345) = 5 
x(167,354) = 0 
x(168,27) = 1 
x(169,247) = 3 
x(170,48) = 5 
x(171,343) = 7 
x(172,309) = 6 
x(173,287) = 1 
x(174,353) = 3 
x(175,35) = 6 
x(176,241) = 3 
x(177,164) = 8 
x(178,163) = 3 
x(179,64) = 1 
x(180,311) = 4 
x(181,184) = 1 
x(182,319) = 7 
x(183,56) = 9 
x(184,63) = 1 
x(185,198) = 0 
x(186,158) = 6 
x(187,294) = 6 
x(188,35) = 0 
x(189,182) = 1 
x(190,292) = 8 
x(191,364) = 2 
x(192,354) = 0 
x(193,61) = 6 
x(194,377) = 0 
x(195,78) = 9 
x(196,65) = 6 
x(197,177) = 8 
x(198,257) = 9 
x(199,211) = 1 
x(200,279) = 9 
x(201,221) = 9 
x(202,309) = 8 
x(203,140) = 7 
x(204,392) = 4 
x(205,28) = 0 
x(206,235) = 2 
x(207,209) = 9 
x(208,246) = 4 
x(209,234) = 8 
x(210,71) = 2 
x(211,307) = 2 
x(212,305) = 3 
x(213,369) = 9 
x(214,89) = 0 
x(215,346) = 0 
x(216,318) = 9 
x(217,386) = 4 
x(218,292) = 0 
x(219,65) = 6 
x(220,86) = 3 
x(221,233) = 4 
x(222,296) = 6 
x(223,37) = 0 
x(224,67) = 3 
x(225,25) = 0 
x(226,346) = 0 
x(227,285) = 1 
x(228,357) = 5 
x(229,255) = 1 
x(230,347) = 0 
x(231,55) = 8 
x(232,360) = 4 
x(233,308) = 0 
x(234,235) = 9 
x(235,55) = 1 
x(236,132) = 8 
x(237,78) = 0 
x(238,15) = 0 
x(239,197) = 8 
x(240,207) = 9 
x(241,393) = 0 
x(242,344) = 1 
x(243,20) = 9 
x(244,400) = 0 
x(245,51) = 9 
x(246,249) = 5 
x(247,375) = 9 
x(248,359) = 9 
x(249,248) = 7 
x(250,2) = 8 
x(251,297) = 3 
x(252,159) = 0 
x(253,366) = 1 
x(254,5) = 2 
x(255,351) = 2 
x(256,325) = 0 
x(257,331) = 6 
x(258,349) = 8 
x(259,306) = 1 
x(260,161) = 9 
x(261,65) = 8 
x(262,191) = 1 
x(263,151) = 0 
x(264,166) = 8 
x(265,230) = 7 
x(266,17) = 1 
x(267,72) = 0 
x(268,106) = 3 
x(269,242) = 2 
x(270,157) = 5 
x(271,384) = 3 
x(272,336) = 3 
x(273,331) = 9 
x(274,196) = 5 
x(275,322) = 9 
x(276,341) = 9 
x(277,281) = 6 
x(278,85) = 2 
x(279,22) = 5 
x(280,306) = 9 
x(281,51) = 8 
x(282,370) = 2 
x(283,192) = 9 
x(284,341) = 1 
x(285,368) = 9 
x(286,195) = 3 
x(287,306) = 7 
x(288,363) = 8 
x(289,109) = 4 
x(290,273) = 0 
x(291,12) = 5 
x(292,165) = 1 
x(293,276) = 7 
x(294,299) = 3 
x(295,293) = 2 
x(296,25) = 9 
x(297,93) = 2 
x(298,68) = 9 
x(299,16) = 5 
x(300,27) = 4 
x(301,313) = 6 
x(302,397) = 5 
x(303,315) = 0 
x(304,175) = 3 
x(305,340) = 9 
x(306,333) = 5 
x(307,257) = 6 
x(308,364) = 3 
x(309,3) = 7 
x(310,191) = 2 
x(311,284) = 8 
x(312,394) = 1 
x(313,150) = 0 
x(314,248) = 9 
x(315,225) = 8 
x(316,278) = 5 
x(317,206) = 8 
x(318,376) = 9 
x(319,170) = 6 
x(320,184) = 5 
x(321,230) = 4 
x(322,57) = 4 
x(323,152) = 5 
x(324,360) = 9 
x(325,159) = 7 
x(326,181) = 3 
x(327,165) = 9 
x(328,272) = 4 
x(329,281) = 0 
x(330,18) = 6 
x(331,301) = 3 
x(332,103) = 0 
x(333,289) = 0 
x(334,169) = 5 
x(335,334) = 1 
x(336,11) = 8 
x(337,1) = 7 
x(338,24) = 0 
x(339,209) = 1 
x(340,246) = 1 
x(341,398) = 0 
x(342,254) = 2 
x(343,146) = 7 
x(344,301) = 9 
x(345,211) = 9 
x(346,66) = 8 
x(347,236) = 9 
x(348,252) = 0 
x(349,111) = 5 
x(350,13) = 4 
x(351,176) = 0 
x(352,144) = 8 
x(353,53) = 0 
x(354,104) = 7 
x(355,11) = 9 
x(356,247) = 0 
x(357,354) = 6 
x(358,271) = 3 
x(359,339) = 4 
x(360,363) = 7 
x(361,390) = 4 
x(362,222) = 0 
x(363,112) = 0 
x(364,58) = 8 
x(365,194) = 6 
x(366,158) = 7 
x(367,143) = 3 
x(368,357) = 9 
x(369,316) = 0 
x(370,6) = 8 
x(371,347) = 1 
x(372,156) = 0 
x(373,90) = 9 
x(374,81) = 7 
x(375,151) = 1 
x(376,13) = 5 
x(377,245) = 3 
x(378,257) = 4 
x(379,44) = 8 
x(380,280) = 1 
x(381,174) = 8 
x(382,369) = 2 
x(383,310) = 0 
x(384,53) = 9 
x(385,271) = 8 
x(386,110) = 6 
x(387,99) = 9 
x(388,40) = 0 
x(389,221) = 8 
x(390,233) = 5 
x(391,109) = 2 
x(392,139) = 9 
x(393,300) = 2 
x(394,217) = 9 
x(395,26) = 0 
x(396,319) = 8 
x(397,246) = 7 
x(398,17) = 9 
x(399,205) = 0 
x(400,125) = 9 
x(401,103) = 9 
x(402,263) = 3 
x(403,119) = 7 
x(404,308) = 3 
x(405,20) = 0 
x(406,149) = 1 
x(407,8) = 1 
x(408,323) = 9 
x(409,259) = 3 
x(410,94) = 8 
x(411,261) = 9 
x(412,304) = 9 
x(413,49) = 6 
x(414,31) = 9 
x(415,8) = 2 
x(416,34) = 0 
x(417,318) = 1 
x(418,335) = 5 
x(419,25) = 9 
x(420,55) = 2 
x(421,329) = 5 
x(422,293) = 0 
x(423,367) = 9 
x(424,351) = 9 
x(425,18) = 0 
x(426,388) = 5 
x(427,210) = 6 
x(428,180) = 1 
x(429,189) = 9 
x(430,219) = 0 
x(431,80) = 6 
x(432,148) = 9 
x(433,97) = 0 
x(434,398) = 5 
x(435,198) = 9 
x(436,238) = 9 
x(437,316) = 4 
x(438,211) = 3 
x(439,291) = 3 
x(440,101) = 8 
x(441,291) = 9 
x(442,231) = 9 
x(443,110) = 5 
x(444,332) = 4 
x(445,359) = 3 
x(446,83) = 7 
x(447,141) = 9 
x(448,227) = 8 
x(449,130) = 9 
x(450,311) = 8 
x(451,247) = 6 
x(452,191) = 9 
x(453,23) = 9 
x(454,91) = 9 
x(455,253) = 6 
x(456,111) = 0 
x(457,356) = 3 
x(458,117) = 5 
x(459,268) = 9 
x(460,1) = 3 
x(461,242) = 7 
x(462,141) = 0 
x(463,190) = 3 
x(464,81) = 4 
x(465,393) = 2 
x(466,297) = 1 
x(467,400) = 9 
x(468,288) = 8 
x(469,293) = 6 
x(470,48) = 0 
x(471,96) = 2 
x(472,85) = 9 
x(473,203) = 0 
x(474,81) = 1 
x(475,203) = 3 
x(476,258) = 2 
x(477,107) = 8 
x(478,67) = 3 
x(479,101) = 1 
x(480,16) = 5 
x(481,6) = 7 
x(482,365) = 1 
x(483,221) = 8 
x(484,49) = 9 
x(485,17) = 0 
x(486,196) = 6 
x(487,17) = 9 
x(488,62) = 3 
x(489,358) = 9 
x(490,100) = 1 
x(491,279) = 9 
x(492,18) = 9 
x(493,400) = 2 
x(494,124) = 6 
x(495,257) = 2 
x(496,383) = 7 
x(497,126) = 1 
x(498,336) = 4 
x(499,361) = 8 
x(500,317) = 7 
x(501,38) = 7 
x(502,186) = 8 
x(503,153) = 1 
x(504,63) = 0 
x(505,211) = 3 
x(506,381) = 1 
x(507,81) = 0 
x(508,347) = 0 
x(509,32) = 0 
x(510,165) = 1 
x(511,243) = 6 
x(512,253) = 7 
x(513,297) = 9 
x(514,53) = 7 
x(515,119) = 9 
x(516,122) = 0 
x(517,20) = 2 
x(518,376) = 1 
x(519,329) = 9 
x(520,360) = 3 
x(521,134) = 7 
x(522,366) = 9 
x(523,282) = 1 
x(524,54) = 3 
x(525,219) = 7 
x(526,376) = 1 
x(527,348) = 9 
x(528,292) = 0 
x(529,359) = 0 
x(530,382) = 7 
x(531,392) = 4 
x(532,223) = 9 
x(533,85) = 9 
x(534,35) = 1 
x(535,149) = 1 
x(536,341) = 0 
x(537,137) = 7 
x(538,390) = 1 
x(539,208) = 0 
x(540,396) = 0 
x(541,160) = 2 
x(542,225) = 9 
x(543,365) = 9 
x(544,87) = 7 
x(545,200) = 9 
x(546,126) = 6 
x(547,322) = 9 
x(548,60) = 2 
x(549,334) = 0 
x(550,177) = 8 
x(551,340) = 9 
x(552,157) = 2 
x(553,3) = 5 
x(554,126) = 4 
x(555,209) = 7 
x(556,62) = 0 
x(557,303) = 0 
x(558,382) = 5 
x(559,241) = 9 
x(560,25) = 7 
x(561,146) = 0 
x(562,196) = 0 
x(563,199) = 9 
x(564,383) = 5 
x(565,387) = 1 
x(566,49) = 0 
x(567,380) = 9 
x(568,150) = 8 
x(569,342) = 4 
x(570,381) = 3 
x(571,281) = 2 
x(572,384) = 6 
x(573,56) = 6 
x(574,75) = 4 
x(575,395) = 4 
x(576,73) = 9 
x(577,165) = 0 
x(578,335) = 4 
x(579,350) = 9 
x(580,306) = 1 
x(581,334) = 6 
x(582,130) = 6 
x(583,198) = 1 
x(584,150) = 9 
x(585,282) = 7 
x(586,392) = 5 
x(587,228) = 1 
x(588,263) = 0 
x(589,180) = 0 
x(590,139) = 7 
x(591,18) = 5 
x(592,362) = 6 
x(593,52) = 0 
x(594,257) = 0 
x(595,19) = 9 
x(596,270) = 3 
x(597,255) = 4 
x(598,14) = 8 
x(599,371) = 9 
x(600,166) = 9 
x(601,252) = 6 
x(602,341) = 3 
x(603,234) = 7 
x(604,326) = 8 
x(605,209) = 1 
x(606,275) = 9 
x(607,159) = 8 
x(608,289) = 0 
x(609,315) = 5 
x(610,194) = 9 
x(611,80) = 5 
x(612,162) = 4 
x(613,346) = 8 
x(614,100) = 0 
x(615,11) = 1 
x(616,267) = 1 
x(617,46) = 1 
x(618,250) = 7 
x(619,150) = 0 
x(620,120) = 7 
x(621,244) = 7 
x(622,162) = 5 
x(623,34) = 1 
x(624,252) = 9 
x(625,301) = 2 
x(626,111) = 0 
x(627,188) = 4 
x(628,13) = 9 
x(629,251) = 0 
x(630,175) = 0 
x(631,328) = 0 
x(632,347) = 8 
x(633,285) = 7 
x(634,16) = 0 
x(635,276) = 4 
x(636,276) = 5 
x(637,294) = 2 
x(638,254) = 9 
x(639,87) = 3 
x(640,398) = 4 
x(641,270) = 4 
x(642,194) = 4 
x(643,272) = 3 
x(644,111) = 0 
x(645,376) = 2 
x(646,279) = 1 
x(647,154) = 5 
x(648,144) = 6 
x(649,47) = 4 
x(650,170) = 9 
x(651,95) = 5 
x(652,5) = 8 
x(653,252) = 3 
x(654,202) = 3 
x(655,113) = 8 
x(656,233) = 4 
x(657,267) = 9 
x(658,125) = 9 
x(659,380) = 6 
x(660,261) = 2 
x(661,120) = 0 
x(662,308) = 4 
x(663,215) = 2 
x(664,214) = 6 
x(665,214) = 8 
x(666,253) = 4 
x(667,23) = 8 
x(668,376) = 9 
x(669,45) = 9 
x(670,394) = 9 
x(671,340) = 8 
x(672,204) = 6 
x(673,322) = 3 
x(674,24) = 6 
x(675,380) = 9 
x(676,364) = 8 
x(677,306) = 5 
x(678,351) = 3 
x(679,212) = 8 
x(680,114) = 7 
x(681,184) = 1 
x(682,24) = 1 
x(683,397) = 0 
x(684,183) = 2 
x(685,244) = 9 
x(686,250) = 0 
x(687,325) = 5 
x(688,339) = 6 
x(689,208) = 3 
x(690,88) = 1 
x(691,361) = 7 
x(692,320) = 9 
x(693,337) = 9 
x(694,136) = 1 
x(695,326) = 7 
x(696,295) = 5 
x(697,298) = 3 
x(698,382) = 1 
x(699,348) = 6 
x(700,262) = 3 
x(701,67) = 9 
x(702,239) = 6 
x(703,117) = 7 
x(704,17) = 0 
x(705,289) = 9 
x(706,15) = 8 
x(707,117) = 9 
x(708,163) = 2 
x(709,109) = 4 
x(710,134) = 3 
x(711,262) = 9 
x(712,343) = 4 
x(713,313) = 5 
x(714,327) = 4 
x(715,145) = 0 
x(716,322) = 5 
x(717,40) = 3 
x(718,275) = 0 
x(719,58) = 0 
x(720,69) = 0 
x(721,5) = 9 
x(722,355) = 0 
x(723,112) = 5 
x(724,53) = 0 
x(725,221) = 1 
x(726,311) = 9 
x(727,389) = 0 
x(728,39) = 1 
x(729,39) = 7 
x(730,347) = 0 
x(731,159) = 0 
x(732,56) = 6 
x(733,175) = 4 
x(734,302) = 9 
x(735,327) = 8 
x(736,367) = 0 
x(737,384) = 2 
x(738,59) = 6 
x(739,10) = 8 
x(740,114) = 8 
x(741,147) = 1 
x(742,214) = 0 
x(743,28) = 6 
x(744,355) = 9 
x(745,283) = 9 
x(746,249) = 8 
x(747,120) = 7 
x(748,270) = 0 
x(749,163) = 7 
x(750,339) = 7 
x(751,320) = 0 
x(752,262) = 4 
x(753,160) = 0 
x(754,6) = 0 
x(755,104) = 5 
x(756,170) = 5 
x(757,388) = 9 
x(758,167) = 6 
x(759,78) = 0 
x(760,345) = 9 
x(761,299) = 5 
x(762,224) = 6 
x(763,75) = 4 
x(764,4) = 3 
x(765,198) = 7 
