x(1,12) = 9 
x(2,9) = 3 
x(3,13) = 9 
x(4,12) = 6 
x(5,18) = 3 
x(6,13) = 8 
x(7,13) = 7 
x(8,5) = 1 
x(9,8) = 9 
x(10,10) = 9 
x(11,6) = 9 
x(12,7) = 9 
x(13,5) = 5 
x(14,14) = 8 
x(15,9) = 5 
x(16,12) = 9 
x(17,11) = 9 
x(18,6) = 0 
x(19,3) = 3 
x(20,19) = 0 
x(21,16) = 8 
x(22,14) = 8 
x(23,1) = 9 
x(24,5) = 6 
x(25,16) = 6 
x(26,15) = 7 
x(27,3) = 9 
x(28,1) = 9 
x(29,17) = 4 
x(30,19) = 9 
x(31,5) = 2 
x(32,17) = 6 
x(33,5) = 2 
x(34,6) = 3 
x(35,19) = 6 
x(36,3) = 3 
x(37,15) = 7 
x(38,20) = 6 
x(39,7) = 9 
x(40,17) = 9 
x(41,2) = 0 
x(42,10) = 4 
x(43,13) = 4 
x(44,7) = 8 
x(45,20) = 9 
x(46,8) = 9 
x(47,4) = 8 
x(48,2) = 9 
x(49,9) = 7 
x(50,10) = 9 
x(51,18) = 7 
x(52,19) = 8 
x(53,14) = 8 
x(54,1) = 7 
x(55,10) = 9 
x(56,4) = 8 
x(57,13) = 8 
x(58,6) = 9 
x(59,3) = 3 
x(60,16) = 8 
x(61,4) = 4 
x(62,2) = 6 
x(63,15) = 9 
x(64,8) = 3 
x(65,2) = 9 
x(66,1) = 9 
x(67,14) = 9 
x(68,11) = 2 
x(69,8) = 7 
x(70,16) = 6 
x(71,11) = 9 
x(72,8) = 6 
x(73,20) = 1 
x(74,10) = 9 
x(75,14) = 9 
x(76,9) = 9 
x(77,9) = 9 
x(78,6) = 2 
x(79,1) = 6 
x(80,17) = 9 
x(81,19) = 9 
x(82,7) = 9 
x(83,15) = 1 
x(84,11) = 8 
x(85,12) = 9 
x(86,11) = 8 
x(87,4) = 3 
x(88,14) = 0 
x(89,8) = 9 
x(90,3) = 6 
x(91,12) = 0 
x(92,18) = 6 
x(93,4) = 0 
x(94,20) = 3 
x(95,18) = 6 
x(96,6) = 9 
x(97,7) = 0 
x(98,18) = 9 
x(99,19) = 3 
x(100,15) = 7 
