x(1,23) = 3 
x(2,20) = 9 
x(3,27) = 6 
x(4,13) = 9 
x(5,9) = 9 
x(6,18) = 7 
x(7,4) = 8 
x(8,32) = 9 
x(9,25) = 9 
x(10,27) = 4 
x(11,1) = 8 
x(12,40) = 7 
x(13,16) = 2 
x(14,40) = 1 
x(15,18) = 7 
x(16,32) = 7 
x(17,40) = 5 
x(18,28) = 4 
x(19,16) = 9 
x(20,33) = 5 
x(21,3) = 9 
x(22,2) = 9 
x(23,30) = 7 
x(24,22) = 4 
x(25,22) = 0 
x(26,28) = 9 
x(27,25) = 4 
x(28,31) = 9 
x(29,17) = 2 
x(30,40) = 1 
x(31,8) = 4 
x(32,16) = 9 
x(33,5) = 2 
x(34,19) = 4 
x(35,29) = 9 
x(36,23) = 9 
x(37,14) = 7 
x(38,26) = 5 
x(39,34) = 6 
x(40,37) = 9 
x(41,12) = 9 
x(42,20) = 5 
x(43,6) = 2 
x(44,10) = 7 
x(45,13) = 7 
x(46,8) = 7 
x(47,7) = 9 
x(48,2) = 9 
x(49,40) = 4 
x(50,34) = 3 
x(51,14) = 0 
x(52,26) = 2 
x(53,11) = 3 
x(54,8) = 9 
x(55,11) = 7 
x(56,12) = 1 
x(57,36) = 9 
x(58,4) = 4 
x(59,15) = 9 
x(60,7) = 9 
x(61,40) = 2 
x(62,39) = 9 
x(63,3) = 9 
x(64,11) = 7 
x(65,10) = 8 
x(66,22) = 5 
x(67,4) = 6 
x(68,4) = 8 
x(69,24) = 8 
x(70,13) = 6 
x(71,18) = 0 
x(72,28) = 7 
x(73,13) = 6 
x(74,24) = 5 
x(75,6) = 3 
x(76,31) = 9 
x(77,36) = 2 
x(78,32) = 8 
x(79,38) = 5 
x(80,2) = 2 
x(81,25) = 8 
x(82,21) = 9 
x(83,15) = 7 
x(84,23) = 4 
x(85,4) = 9 
x(86,36) = 9 
x(87,3) = 7 
x(88,15) = 3 
x(89,35) = 2 
x(90,19) = 9 
x(91,22) = 7 
x(92,9) = 9 
x(93,25) = 8 
x(94,38) = 1 
x(95,30) = 0 
x(96,20) = 3 
x(97,20) = 6 
x(98,19) = 9 
x(99,19) = 7 
x(100,23) = 8 
x(101,9) = 3 
x(102,7) = 5 
x(103,6) = 4 
x(104,35) = 9 
x(105,14) = 9 
x(106,11) = 7 
x(107,12) = 1 
x(108,21) = 7 
x(109,18) = 9 
x(110,17) = 7 
x(111,13) = 2 
x(112,26) = 0 
x(113,39) = 7 
x(114,20) = 8 
x(115,24) = 5 
x(116,15) = 7 
x(117,10) = 1 
x(118,21) = 7 
x(119,8) = 4 
x(120,18) = 9 
x(121,16) = 5 
x(122,36) = 0 
x(123,8) = 4 
x(124,4) = 5 
x(125,19) = 8 
x(126,23) = 9 
x(127,35) = 0 
x(128,4) = 1 
x(129,12) = 5 
x(130,39) = 1 
x(131,3) = 7 
x(132,16) = 4 
x(133,31) = 3 
x(134,6) = 8 
x(135,35) = 4 
x(136,8) = 6 
x(137,33) = 9 
x(138,38) = 3 
x(139,10) = 5 
x(140,3) = 8 
x(141,6) = 8 
x(142,27) = 9 
x(143,33) = 0 
x(144,10) = 8 
x(145,25) = 4 
x(146,27) = 8 
x(147,2) = 6 
x(148,35) = 1 
x(149,24) = 9 
x(150,29) = 9 
x(151,12) = 8 
x(152,29) = 5 
x(153,19) = 4 
x(154,39) = 5 
x(155,37) = 7 
x(156,7) = 6 
x(157,22) = 9 
x(158,15) = 9 
x(159,18) = 9 
x(160,37) = 5 
x(161,9) = 7 
x(162,14) = 8 
x(163,3) = 1 
x(164,39) = 1 
x(165,21) = 9 
x(166,39) = 5 
x(167,22) = 8 
x(168,13) = 9 
x(169,29) = 0 
x(170,5) = 9 
x(171,26) = 0 
x(172,37) = 6 
x(173,20) = 0 
x(174,27) = 9 
x(175,26) = 7 
x(176,28) = 9 
x(177,21) = 7 
x(178,28) = 9 
x(179,11) = 1 
x(180,1) = 4 
