x(1,5) = 9 
x(2,4) = 9 
x(3,1) = 0 
x(4,3) = 0 
x(5,5) = 9 
x(6,8) = 4 
x(7,1) = 6 
x(8,10) = 9 
x(9,6) = 3 
x(10,10) = 4 
x(11,3) = 9 
x(12,9) = 0 
x(13,2) = 6 
x(14,3) = 9 
x(15,2) = 9 
x(16,3) = 9 
x(17,10) = 7 
x(18,7) = 6 
x(19,6) = 2 
x(20,7) = 0 
x(21,7) = 9 
x(22,9) = 9 
x(23,1) = 0 
x(24,9) = 5 
x(25,2) = 9 
x(26,2) = 6 
x(27,7) = 9 
x(28,3) = 7 
x(29,3) = 9 
x(30,2) = 9 
x(31,6) = 8 
x(32,10) = 0 
x(33,2) = 9 
x(34,7) = 9 
x(35,6) = 9 
x(36,8) = 7 
x(37,4) = 5 
x(38,9) = 9 
x(39,9) = 0 
x(40,1) = 8 
x(41,6) = 7 
x(42,5) = 6 
x(43,7) = 7 
x(44,2) = 3 
x(45,4) = 3 
x(46,4) = 0 
x(47,2) = 9 
x(48,7) = 8 
x(49,6) = 5 
x(50,6) = 7 
x(51,5) = 9 
x(52,1) = 8 
x(53,8) = 0 
x(54,4) = 8 
x(55,5) = 2 
x(56,7) = 5 
x(57,5) = 9 
x(58,3) = 9 
x(59,7) = 9 
x(60,6) = 7 
x(61,1) = 8 
x(62,2) = 4 
x(63,4) = 7 
x(64,5) = 3 
x(65,3) = 8 
x(66,3) = 9 
x(67,6) = 9 
x(68,2) = 1 
x(69,1) = 8 
x(70,1) = 3 
x(71,4) = 9 
x(72,8) = 9 
x(73,10) = 9 
x(74,10) = 9 
x(75,10) = 4 
x(76,7) = 7 
x(77,8) = 7 
x(78,3) = 9 
x(79,8) = 9 
x(80,7) = 5 
x(81,1) = 7 
x(82,7) = 8 
x(83,4) = 4 
x(84,1) = 3 
x(85,4) = 0 
x(86,10) = 9 
x(87,8) = 7 
x(88,5) = 8 
x(89,9) = 2 
x(90,5) = 0 
x(91,9) = 8 
x(92,3) = 7 
x(93,9) = 8 
x(94,10) = 9 
x(95,3) = 3 
x(96,2) = 9 
x(97,4) = 3 
x(98,6) = 7 
x(99,2) = 1 
x(100,2) = 9 
