x(1,14) = 0 
x(2,12) = 3 
x(3,11) = 2 
x(4,1) = 2 
x(5,12) = 0 
x(6,10) = 2 
x(7,7) = 3 
x(8,3) = 0 
x(9,10) = 3 
x(10,6) = 2 
x(11,20) = 0 
x(12,5) = 1 
x(13,7) = 2 
x(14,6) = 0 
x(15,20) = 4 
x(16,7) = 1 
x(17,14) = 1 
x(18,12) = 0 
x(19,1) = 1 
x(20,14) = 0 
x(21,1) = 0 
x(22,6) = 0 
x(23,17) = 2 
x(24,19) = 3 
x(25,4) = 4 
x(26,11) = 2 
x(27,6) = 0 
x(28,18) = 0 
x(29,17) = 2 
x(30,19) = 3 
x(31,9) = 2 
x(32,5) = 2 
x(33,15) = 0 
x(34,18) = 0 
x(35,11) = 2 
x(36,9) = 0 
x(37,18) = 2 
x(38,16) = 0 
x(39,9) = 0 
x(40,1) = 0 
x(41,20) = 1 
x(42,19) = 2 
x(43,15) = 0 
x(44,8) = 1 
x(45,11) = 2 
x(46,10) = 0 
x(47,8) = 2 
x(48,16) = 0 
x(49,15) = 1 
x(50,11) = 0 
x(51,7) = 1 
x(52,3) = 3 
x(53,5) = 1 
x(54,11) = 1 
x(55,7) = 3 
x(56,12) = 2 
x(57,14) = 5 
x(58,7) = 1 
x(59,20) = 0 
x(60,16) = 2 
x(61,9) = 0 
x(62,6) = 1 
x(63,13) = 0 
x(64,17) = 2 
x(65,17) = 0 
x(66,14) = 3 
x(67,8) = 1 
x(68,15) = 1 
x(69,10) = 1 
x(70,20) = 0 
x(71,15) = 0 
x(72,9) = 2 
x(73,5) = 2 
x(74,10) = 2 
x(75,9) = 3 
x(76,17) = 0 
x(77,16) = 2 
x(78,2) = 1 
x(79,17) = 3 
x(80,1) = 2 
x(81,8) = 0 
x(82,2) = 1 
x(83,13) = 1 
x(84,16) = 5 
x(85,20) = 2 
x(86,5) = 3 
x(87,3) = 1 
x(88,13) = 0 
x(89,3) = 1 
x(90,11) = 1 
x(91,10) = 3 
x(92,11) = 2 
x(93,8) = 1 
x(94,4) = 1 
x(95,2) = 1 
x(96,19) = 0 
x(97,18) = 0 
x(98,4) = 1 
x(99,15) = 5 
x(100,2) = 1 
