x(1,8) = 5 
x(2,6) = 9 
x(3,8) = 8 
x(4,9) = 9 
x(5,5) = 9 
x(6,8) = 6 
x(7,2) = 8 
x(8,1) = 5 
x(9,7) = 9 
x(10,3) = 7 
x(11,1) = 9 
x(12,10) = 9 
x(13,1) = 4 
x(14,1) = 9 
x(15,6) = 9 
x(16,9) = 4 
x(17,10) = 9 
x(18,3) = 1 
x(19,5) = 7 
x(20,5) = 8 
x(21,7) = 4 
x(22,8) = 9 
x(23,10) = 9 
x(24,3) = 6 
x(25,6) = 9 
x(26,4) = 7 
x(27,9) = 9 
x(28,7) = 9 
x(29,5) = 5 
x(30,1) = 9 
x(31,1) = 2 
x(32,1) = 9 
x(33,9) = 7 
x(34,6) = 9 
x(35,4) = 9 
x(36,8) = 9 
x(37,8) = 3 
x(38,2) = 9 
x(39,4) = 9 
x(40,2) = 9 
x(41,4) = 9 
x(42,3) = 9 
x(43,9) = 9 
x(44,7) = 9 
x(45,9) = 2 
x(46,8) = 9 
x(47,2) = 9 
x(48,4) = 8 
x(49,9) = 6 
x(50,9) = 7 
x(51,5) = 9 
x(52,6) = 9 
x(53,9) = 7 
x(54,9) = 5 
x(55,6) = 5 
x(56,10) = 7 
x(57,1) = 4 
x(58,4) = 4 
x(59,2) = 9 
x(60,10) = 9 
x(61,4) = 9 
x(62,7) = 9 
x(63,3) = 9 
x(64,10) = 9 
x(65,3) = 6 
x(66,3) = 4 
x(67,8) = 9 
x(68,10) = 3 
x(69,9) = 9 
x(70,9) = 9 
x(71,2) = 9 
x(72,5) = 9 
x(73,2) = 6 
x(74,10) = 8 
x(75,1) = 7 
x(76,9) = 9 
x(77,4) = 9 
x(78,6) = 9 
x(79,3) = 9 
x(80,4) = 9 
x(81,8) = 9 
x(82,9) = 9 
x(83,2) = 9 
x(84,7) = 9 
x(85,4) = 9 
x(86,6) = 6 
x(87,2) = 8 
x(88,1) = 3 
x(89,9) = 3 
x(90,8) = 5 
x(91,7) = 9 
x(92,3) = 9 
x(93,10) = 8 
x(94,6) = 9 
x(95,10) = 9 
x(96,7) = 0 
x(97,9) = 8 
x(98,1) = 9 
x(99,1) = 9 
x(100,4) = 9 
x(101,10) = 4 
x(102,1) = 9 
x(103,3) = 7 
x(104,4) = 9 
x(105,7) = 6 
x(106,4) = 9 
x(107,8) = 6 
x(108,6) = 5 
x(109,2) = 9 
x(110,2) = 8 
x(111,5) = 4 
x(112,2) = 9 
x(113,4) = 2 
x(114,8) = 9 
x(115,9) = 9 
x(116,6) = 7 
x(117,2) = 9 
x(118,5) = 9 
x(119,10) = 7 
x(120,1) = 3 
x(121,8) = 1 
x(122,1) = 9 
x(123,6) = 5 
x(124,3) = 6 
x(125,7) = 9 
x(126,3) = 9 
x(127,5) = 9 
x(128,3) = 9 
x(129,7) = 9 
x(130,8) = 7 
x(131,7) = 1 
x(132,10) = 9 
x(133,3) = 9 
x(134,2) = 5 
x(135,6) = 9 
x(136,9) = 9 
x(137,1) = 9 
x(138,5) = 9 
x(139,1) = 9 
x(140,6) = 9 
x(141,5) = 8 
x(142,8) = 9 
x(143,7) = 5 
x(144,3) = 5 
x(145,6) = 9 
x(146,8) = 9 
x(147,9) = 9 
x(148,6) = 6 
x(149,3) = 4 
x(150,9) = 9 
x(151,2) = 9 
x(152,8) = 9 
x(153,7) = 9 
x(154,5) = 9 
x(155,1) = 9 
x(156,3) = 6 
x(157,6) = 8 
x(158,1) = 6 
x(159,10) = 9 
x(160,1) = 6 
x(161,4) = 1 
x(162,8) = 3 
x(163,8) = 4 
x(164,4) = 9 
x(165,7) = 9 
x(166,4) = 7 
x(167,6) = 8 
x(168,10) = 4 
x(169,4) = 3 
x(170,8) = 9 
x(171,8) = 8 
x(172,5) = 8 
x(173,3) = 9 
x(174,3) = 9 
x(175,7) = 7 
x(176,10) = 9 
x(177,8) = 9 
x(178,1) = 9 
x(179,4) = 9 
x(180,5) = 2 
x(181,6) = 1 
x(182,4) = 9 
x(183,5) = 9 
x(184,3) = 0 
x(185,4) = 9 
x(186,3) = 9 
x(187,2) = 7 
x(188,2) = 9 
x(189,5) = 9 
x(190,10) = 9 
x(191,4) = 6 
x(192,2) = 3 
x(193,6) = 9 
x(194,2) = 9 
x(195,7) = 8 
x(196,10) = 9 
x(197,4) = 9 
x(198,5) = 7 
x(199,5) = 4 
x(200,10) = 9 
