x(1,16) = 4 
x(2,20) = 9 
x(3,27) = 3 
x(4,13) = 9 
x(5,9) = 9 
x(6,9) = 0 
x(7,4) = 9 
x(8,32) = 9 
x(9,25) = 9 
x(10,12) = 3 
x(11,1) = 9 
x(12,40) = 5 
x(13,31) = 7 
x(14,18) = 6 
x(15,18) = 8 
x(16,32) = 7 
x(17,40) = 6 
x(18,28) = 5 
x(19,16) = 9 
x(20,33) = 5 
x(21,3) = 9 
x(22,2) = 9 
x(23,30) = 7 
x(24,22) = 3 
x(25,7) = 6 
x(26,28) = 9 
x(27,6) = 6 
x(28,31) = 9 
x(29,17) = 0 
x(30,40) = 0 
x(31,10) = 2 
x(32,16) = 9 
x(33,40) = 7 
x(34,19) = 3 
x(35,29) = 9 
x(36,23) = 9 
x(37,14) = 8 
x(38,26) = 3 
x(39,34) = 5 
x(40,37) = 9 
x(41,12) = 9 
x(42,8) = 6 
x(43,15) = 1 
x(44,10) = 9 
x(45,13) = 6 
x(46,17) = 3 
x(47,7) = 9 
x(48,2) = 8 
x(49,40) = 4 
x(50,2) = 3 
x(51,37) = 7 
x(52,26) = 3 
x(53,38) = 2 
x(54,8) = 9 
x(55,11) = 5 
x(56,39) = 8 
x(57,36) = 6 
x(58,4) = 5 
x(59,15) = 9 
x(60,7) = 9 
x(61,40) = 3 
x(62,39) = 9 
x(63,3) = 9 
x(64,11) = 7 
x(65,10) = 9 
x(66,22) = 3 
x(67,29) = 1 
x(68,4) = 9 
x(69,24) = 9 
x(70,32) = 1 
x(71,25) = 8 
x(72,28) = 5 
x(73,13) = 7 
x(74,28) = 2 
x(75,3) = 5 
x(76,31) = 9 
x(77,3) = 3 
x(78,32) = 6 
x(79,38) = 8 
x(80,20) = 1 
x(81,25) = 9 
x(82,21) = 9 
x(83,15) = 7 
x(84,35) = 5 
x(85,4) = 6 
x(86,36) = 9 
x(87,17) = 3 
x(88,15) = 5 
x(89,31) = 1 
x(90,19) = 9 
x(91,22) = 9 
x(92,9) = 9 
x(93,25) = 8 
x(94,22) = 9 
x(95,26) = 6 
x(96,20) = 0 
x(97,20) = 8 
x(98,19) = 9 
x(99,19) = 7 
x(100,1) = 1 
x(101,35) = 3 
x(102,7) = 9 
x(103,6) = 6 
x(104,35) = 8 
x(105,14) = 7 
x(106,11) = 6 
x(107,4) = 7 
x(108,21) = 6 
x(109,18) = 8 
x(110,17) = 5 
x(111,10) = 4 
x(112,37) = 8 
x(113,39) = 4 
x(114,20) = 9 
x(115,24) = 7 
x(116,15) = 9 
x(117,37) = 1 
x(118,21) = 8 
x(119,18) = 4 
x(120,18) = 7 
x(121,39) = 3 
x(122,14) = 7 
x(123,8) = 7 
x(124,4) = 7 
x(125,19) = 9 
x(126,23) = 9 
x(127,35) = 1 
x(128,2) = 6 
x(129,12) = 8 
x(130,16) = 1 
x(131,3) = 8 
x(132,27) = 3 
x(133,12) = 0 
x(134,6) = 5 
x(135,24) = 3 
x(136,8) = 2 
x(137,33) = 8 
x(138,13) = 0 
x(139,10) = 8 
x(140,3) = 7 
x(141,6) = 7 
x(142,27) = 9 
x(143,17) = 9 
x(144,10) = 8 
x(145,25) = 4 
x(146,27) = 7 
x(147,2) = 6 
x(148,33) = 3 
x(149,24) = 9 
x(150,29) = 9 
x(151,12) = 9 
x(152,29) = 6 
x(153,36) = 3 
x(154,37) = 3 
x(155,37) = 7 
x(156,7) = 5 
x(157,22) = 9 
x(158,15) = 8 
x(159,18) = 8 
x(160,37) = 9 
x(161,9) = 9 
x(162,14) = 6 
x(163,3) = 2 
x(164,15) = 4 
x(165,21) = 6 
x(166,39) = 8 
x(167,22) = 9 
x(168,13) = 9 
x(169,34) = 2 
x(170,5) = 9 
x(171,11) = 8 
x(172,7) = 1 
x(173,23) = 3 
x(174,27) = 9 
x(175,26) = 9 
x(176,28) = 7 
x(177,21) = 5 
x(178,28) = 9 
x(179,19) = 8 
x(180,1) = 4 
x(181,39) = 6 
x(182,30) = 5 
x(183,26) = 7 
x(184,27) = 8 
x(185,32) = 9 
x(186,14) = 9 
x(187,34) = 7 
x(188,8) = 4 
x(189,5) = 8 
x(190,17) = 9 
x(191,34) = 9 
x(192,2) = 4 
x(193,38) = 9 
x(194,17) = 9 
x(195,1) = 8 
x(196,19) = 3 
x(197,23) = 6 
x(198,16) = 9 
x(199,26) = 3 
x(200,10) = 6 
x(201,7) = 8 
x(202,20) = 9 
x(203,38) = 1 
x(204,35) = 9 
x(205,17) = 9 
x(206,9) = 9 
x(207,38) = 4 
x(208,9) = 5 
x(209,7) = 1 
x(210,34) = 8 
x(211,18) = 0 
x(212,18) = 7 
x(213,26) = 4 
x(214,24) = 7 
x(215,8) = 4 
x(216,5) = 4 
x(217,10) = 9 
x(218,40) = 9 
x(219,16) = 5 
x(220,17) = 8 
x(221,31) = 7 
x(222,9) = 8 
x(223,33) = 9 
x(224,23) = 3 
x(225,24) = 9 
x(226,28) = 0 
x(227,14) = 0 
x(228,19) = 8 
x(229,5) = 2 
x(230,37) = 9 
x(231,14) = 5 
x(232,6) = 3 
x(233,13) = 6 
x(234,28) = 9 
x(235,4) = 4 
x(236,14) = 3 
x(237,20) = 8 
x(238,30) = 6 
x(239,25) = 9 
x(240,36) = 8 
x(241,13) = 6 
x(242,6) = 9 
x(243,32) = 4 
x(244,22) = 9 
x(245,23) = 1 
x(246,31) = 3 
x(247,31) = 9 
x(248,15) = 6 
x(249,11) = 6 
x(250,23) = 9 
x(251,33) = 9 
x(252,2) = 8 
x(253,37) = 9 
x(254,35) = 4 
x(255,16) = 2 
x(256,17) = 2 
x(257,7) = 7 
x(258,1) = 6 
x(259,24) = 8 
x(260,32) = 2 
x(261,3) = 9 
x(262,25) = 5 
x(263,7) = 9 
x(264,31) = 9 
x(265,34) = 1 
x(266,35) = 9 
x(267,17) = 5 
x(268,33) = 0 
x(269,32) = 9 
x(270,39) = 9 
x(271,38) = 9 
x(272,7) = 9 
x(273,39) = 9 
x(274,21) = 9 
x(275,30) = 4 
x(276,34) = 3 
x(277,23) = 6 
x(278,4) = 9 
x(279,22) = 9 
x(280,12) = 6 
