x(1,13) = 9 
x(2,18) = 8 
x(3,18) = 9 
x(4,10) = 9 
x(5,13) = 9 
x(6,4) = 9 
x(7,2) = 7 
x(8,1) = 9 
x(9,13) = 8 
x(10,2) = 5 
x(11,6) = 7 
x(12,2) = 9 
x(13,20) = 7 
x(14,13) = 9 
x(15,4) = 5 
x(16,19) = 9 
x(17,10) = 9 
x(18,2) = 9 
x(19,3) = 9 
x(20,16) = 6 
x(21,10) = 8 
x(22,7) = 9 
x(23,4) = 8 
x(24,12) = 9 
x(25,9) = 9 
x(26,19) = 9 
x(27,17) = 7 
x(28,6) = 9 
x(29,7) = 8 
x(30,17) = 9 
x(31,2) = 5 
x(32,8) = 9 
x(33,17) = 8 
x(34,13) = 2 
x(35,6) = 9 
x(36,15) = 9 
x(37,3) = 9 
x(38,18) = 5 
x(39,20) = 6 
x(40,17) = 9 
x(41,1) = 9 
x(42,15) = 9 
x(43,14) = 5 
x(44,3) = 9 
x(45,3) = 0 
x(46,4) = 9 
x(47,4) = 9 
x(48,16) = 9 
x(49,17) = 8 
x(50,20) = 9 
x(51,7) = 9 
x(52,20) = 9 
x(53,2) = 7 
x(54,5) = 9 
x(55,17) = 4 
x(56,10) = 9 
x(57,16) = 9 
x(58,11) = 6 
x(59,19) = 9 
x(60,6) = 9 
x(61,18) = 3 
x(62,7) = 9 
x(63,19) = 9 
x(64,8) = 9 
x(65,12) = 9 
x(66,11) = 8 
x(67,2) = 6 
x(68,12) = 9 
x(69,9) = 9 
x(70,8) = 9 
x(71,12) = 7 
x(72,4) = 9 
x(73,6) = 9 
x(74,18) = 9 
x(75,17) = 9 
x(76,10) = 7 
x(77,9) = 9 
x(78,16) = 7 
x(79,3) = 6 
x(80,3) = 9 
x(81,5) = 6 
x(82,13) = 9 
x(83,8) = 5 
x(84,9) = 9 
x(85,5) = 5 
x(86,14) = 1 
x(87,3) = 6 
x(88,14) = 9 
x(89,15) = 8 
x(90,18) = 6 
x(91,20) = 4 
x(92,16) = 9 
x(93,7) = 7 
x(94,14) = 9 
x(95,8) = 6 
x(96,18) = 4 
x(97,11) = 7 
x(98,10) = 4 
x(99,9) = 9 
x(100,6) = 7 
x(101,9) = 9 
x(102,20) = 9 
x(103,19) = 3 
x(104,11) = 3 
x(105,5) = 9 
x(106,11) = 1 
x(107,3) = 9 
x(108,7) = 9 
x(109,11) = 9 
x(110,4) = 3 
x(111,1) = 8 
x(112,18) = 3 
x(113,13) = 9 
x(114,10) = 9 
x(115,10) = 9 
x(116,9) = 9 
x(117,20) = 5 
x(118,5) = 9 
x(119,6) = 7 
x(120,12) = 9 
x(121,10) = 9 
x(122,9) = 2 
x(123,16) = 8 
x(124,7) = 9 
x(125,19) = 7 
x(126,9) = 2 
x(127,7) = 9 
x(128,11) = 9 
x(129,14) = 2 
x(130,9) = 9 
x(131,8) = 9 
x(132,11) = 9 
x(133,10) = 1 
x(134,3) = 9 
x(135,3) = 2 
x(136,15) = 8 
x(137,20) = 9 
x(138,6) = 4 
x(139,17) = 9 
x(140,4) = 5 
x(141,15) = 9 
x(142,1) = 6 
x(143,1) = 9 
x(144,1) = 6 
x(145,14) = 9 
x(146,14) = 9 
x(147,6) = 9 
x(148,1) = 8 
x(149,15) = 5 
x(150,3) = 9 
x(151,8) = 9 
x(152,5) = 9 
x(153,18) = 9 
x(154,7) = 9 
x(155,20) = 4 
x(156,2) = 9 
x(157,18) = 5 
x(158,13) = 8 
x(159,14) = 9 
x(160,5) = 9 
x(161,20) = 9 
x(162,17) = 7 
x(163,19) = 8 
x(164,15) = 9 
x(165,7) = 6 
x(166,18) = 9 
x(167,9) = 9 
x(168,2) = 9 
x(169,11) = 8 
x(170,6) = 6 
x(171,11) = 8 
x(172,16) = 9 
x(173,16) = 9 
x(174,20) = 9 
x(175,11) = 9 
x(176,11) = 9 
x(177,1) = 9 
x(178,18) = 4 
x(179,1) = 8 
x(180,1) = 8 
x(181,3) = 4 
x(182,13) = 9 
x(183,11) = 8 
x(184,4) = 9 
x(185,13) = 9 
x(186,1) = 8 
x(187,17) = 9 
x(188,6) = 3 
x(189,4) = 9 
x(190,16) = 7 
x(191,19) = 6 
x(192,10) = 5 
x(193,4) = 9 
x(194,1) = 3 
x(195,2) = 9 
x(196,20) = 9 
x(197,16) = 9 
x(198,13) = 9 
x(199,16) = 5 
x(200,15) = 7 
