x(1,66) = 1 
x(2,191) = 7 
x(3,297) = 5 
x(4,142) = 9 
x(5,281) = 1 
x(6,52) = 4 
x(7,258) = 8 
x(8,131) = 4 
x(9,7) = 8 
x(10,88) = 2 
x(11,238) = 9 
x(12,156) = 8 
x(13,273) = 9 
x(14,108) = 0 
x(15,191) = 9 
x(16,13) = 0 
x(17,38) = 4 
x(18,82) = 9 
x(19,66) = 1 
x(20,10) = 3 
x(21,214) = 7 
x(22,266) = 1 
x(23,132) = 1 
x(24,28) = 8 
x(25,201) = 4 
x(26,101) = 8 
x(27,262) = 7 
x(28,64) = 9 
x(29,109) = 7 
x(30,35) = 9 
x(31,110) = 9 
x(32,28) = 9 
x(33,156) = 7 
x(34,93) = 8 
x(35,186) = 9 
x(36,240) = 9 
x(37,136) = 9 
x(38,257) = 6 
x(39,203) = 9 
x(40,195) = 4 
x(41,293) = 2 
x(42,55) = 2 
x(43,277) = 8 
x(44,12) = 3 
x(45,103) = 9 
x(46,297) = 9 
x(47,119) = 9 
x(48,170) = 9 
x(49,143) = 2 
x(50,158) = 0 
x(51,253) = 9 
x(52,265) = 9 
x(53,264) = 1 
x(54,205) = 1 
x(55,13) = 5 
x(56,30) = 1 
x(57,66) = 8 
x(58,33) = 9 
x(59,37) = 9 
x(60,211) = 0 
x(61,177) = 9 
x(62,134) = 1 
x(63,113) = 1 
x(64,13) = 9 
x(65,281) = 3 
x(66,6) = 9 
x(67,293) = 6 
x(68,201) = 1 
x(69,150) = 1 
x(70,263) = 0 
x(71,160) = 1 
x(72,276) = 9 
x(73,266) = 7 
x(74,213) = 6 
x(75,221) = 3 
x(76,299) = 5 
x(77,273) = 4 
x(78,222) = 9 
x(79,156) = 0 
x(80,263) = 1 
x(81,80) = 7 
x(82,43) = 9 
x(83,42) = 2 
x(84,276) = 8 
x(85,144) = 4 
x(86,7) = 2 
x(87,56) = 9 
x(88,115) = 5 
x(89,275) = 9 
x(90,199) = 1 
x(91,32) = 7 
x(92,91) = 8 
x(93,104) = 1 
x(94,143) = 1 
x(95,281) = 9 
x(96,144) = 9 
x(97,7) = 1 
x(98,17) = 6 
x(99,260) = 9 
x(100,278) = 8 
x(101,39) = 3 
x(102,293) = 1 
x(103,170) = 8 
x(104,84) = 8 
x(105,235) = 9 
x(106,217) = 0 
x(107,125) = 2 
x(108,160) = 9 
x(109,211) = 0 
x(110,265) = 9 
x(111,92) = 9 
x(112,99) = 9 
x(113,244) = 7 
x(114,287) = 8 
x(115,189) = 9 
x(116,99) = 8 
x(117,6) = 1 
x(118,180) = 0 
x(119,8) = 0 
x(120,25) = 9 
x(121,20) = 9 
x(122,95) = 7 
x(123,40) = 5 
x(124,104) = 9 
x(125,20) = 8 
x(126,83) = 7 
x(127,97) = 7 
x(128,111) = 4 
x(129,197) = 2 
x(130,129) = 8 
x(131,165) = 5 
x(132,131) = 8 
x(133,233) = 0 
x(134,179) = 0 
x(135,220) = 0 
x(136,170) = 1 
x(137,140) = 9 
x(138,48) = 3 
x(139,163) = 6 
x(140,198) = 5 
x(141,84) = 6 
x(142,85) = 9 
x(143,179) = 9 
x(144,211) = 9 
x(145,25) = 0 
x(146,64) = 9 
x(147,105) = 8 
