x(1,12) = 9 
x(2,7) = 6 
x(3,14) = 2 
x(4,30) = 9 
x(5,2) = 4 
x(6,26) = 0 
x(7,26) = 4 
x(8,2) = 7 
x(9,24) = 7 
x(10,8) = 0 
x(11,11) = 3 
x(12,9) = 7 
x(13,9) = 4 
x(14,24) = 2 
x(15,16) = 6 
x(16,5) = 4 
x(17,18) = 0 
x(18,25) = 9 
x(19,26) = 7 
x(20,8) = 8 
x(21,13) = 0 
x(22,28) = 6 
x(23,7) = 7 
x(24,15) = 8 
x(25,19) = 4 
x(26,10) = 0 
x(27,21) = 6 
x(28,26) = 9 
x(29,16) = 7 
x(30,5) = 9 
x(31,15) = 1 
x(32,22) = 7 
x(33,3) = 7 
x(34,27) = 9 
x(35,3) = 0 
x(36,21) = 9 
x(37,8) = 5 
x(38,4) = 9 
x(39,3) = 9 
x(40,6) = 7 
x(41,5) = 5 
x(42,19) = 4 
x(43,2) = 3 
x(44,30) = 0 
x(45,30) = 9 
x(46,7) = 2 
x(47,18) = 8 
x(48,1) = 3 
x(49,27) = 9 
x(50,6) = 3 
x(51,23) = 8 
x(52,25) = 7 
x(53,5) = 9 
x(54,23) = 0 
x(55,25) = 9 
x(56,1) = 9 
x(57,19) = 9 
x(58,17) = 9 
x(59,14) = 9 
x(60,11) = 9 
x(61,14) = 7 
x(62,29) = 1 
x(63,25) = 8 
x(64,14) = 1 
x(65,1) = 5 
x(66,9) = 8 
x(67,16) = 5 
x(68,11) = 9 
x(69,22) = 9 
x(70,12) = 7 
x(71,30) = 9 
x(72,13) = 9 
x(73,13) = 2 
x(74,29) = 5 
x(75,5) = 9 
x(76,21) = 8 
x(77,25) = 9 
x(78,27) = 5 
x(79,24) = 1 
x(80,4) = 9 
x(81,7) = 7 
x(82,8) = 0 
x(83,30) = 8 
x(84,6) = 9 
x(85,15) = 9 
x(86,14) = 9 
x(87,24) = 9 
x(88,19) = 3 
x(89,2) = 0 
x(90,29) = 3 
x(91,19) = 6 
x(92,15) = 9 
x(93,20) = 6 
x(94,16) = 6 
x(95,9) = 6 
x(96,26) = 7 
x(97,5) = 9 
x(98,30) = 1 
x(99,11) = 2 
x(100,29) = 8 
x(101,5) = 9 
x(102,9) = 1 
x(103,24) = 2 
x(104,27) = 0 
x(105,5) = 2 
x(106,24) = 6 
x(107,1) = 2 
x(108,6) = 9 
x(109,10) = 0 
x(110,6) = 5 
x(111,30) = 8 
x(112,17) = 8 
x(113,8) = 1 
x(114,2) = 2 
x(115,29) = 5 
x(116,25) = 4 
x(117,15) = 6 
x(118,13) = 1 
x(119,5) = 1 
x(120,26) = 9 
x(121,14) = 7 
x(122,24) = 0 
x(123,7) = 4 
x(124,5) = 4 
x(125,8) = 9 
x(126,13) = 2 
x(127,24) = 9 
x(128,11) = 9 
x(129,18) = 7 
x(130,17) = 1 
x(131,2) = 9 
x(132,12) = 7 
x(133,24) = 9 
x(134,18) = 6 
x(135,16) = 1 
x(136,1) = 9 
x(137,20) = 5 
x(138,16) = 0 
x(139,5) = 7 
x(140,9) = 9 
x(141,27) = 9 
x(142,4) = 2 
x(143,14) = 9 
x(144,29) = 7 
x(145,15) = 2 
x(146,17) = 5 
x(147,26) = 7 
x(148,2) = 8 
x(149,13) = 7 
x(150,15) = 6 
x(151,17) = 9 
x(152,10) = 5 
x(153,27) = 6 
x(154,4) = 8 
x(155,21) = 6 
x(156,14) = 9 
x(157,10) = 9 
x(158,21) = 8 
x(159,26) = 9 
x(160,7) = 9 
x(161,6) = 1 
x(162,13) = 4 
x(163,1) = 6 
x(164,12) = 2 
x(165,30) = 6 
x(166,27) = 9 
x(167,4) = 1 
x(168,30) = 6 
x(169,3) = 6 
x(170,26) = 4 
x(171,24) = 6 
x(172,11) = 1 
x(173,19) = 6 
x(174,6) = 5 
x(175,20) = 0 
x(176,20) = 9 
x(177,22) = 6 
x(178,10) = 8 
x(179,18) = 6 
x(180,7) = 7 
x(181,28) = 5 
x(182,23) = 0 
x(183,6) = 4 
x(184,30) = 0 
x(185,20) = 9 
x(186,20) = 4 
x(187,23) = 4 
x(188,13) = 3 
x(189,24) = 8 
x(190,23) = 2 
x(191,17) = 2 
x(192,20) = 8 
x(193,9) = 3 
x(194,30) = 0 
x(195,15) = 2 
x(196,5) = 1 
x(197,1) = 2 
x(198,18) = 9 
x(199,1) = 9 
x(200,12) = 0 
x(201,14) = 9 
x(202,27) = 9 
x(203,2) = 6 
x(204,24) = 9 
x(205,17) = 9 
x(206,2) = 6 
x(207,18) = 9 
x(208,21) = 8 
x(209,1) = 7 
x(210,14) = 7 
x(211,17) = 6 
x(212,10) = 9 
x(213,8) = 1 
x(214,9) = 7 
x(215,12) = 9 
x(216,25) = 8 
x(217,29) = 0 
x(218,29) = 0 
x(219,17) = 7 
x(220,13) = 9 
x(221,5) = 8 
x(222,26) = 2 
x(223,3) = 9 
x(224,28) = 6 
x(225,23) = 9 
x(226,7) = 7 
x(227,25) = 8 
x(228,22) = 9 
x(229,13) = 9 
x(230,17) = 7 
x(231,7) = 9 
x(232,7) = 8 
