x(1,2) = 9 
x(2,7) = 2 
x(3,8) = 9 
x(4,7) = 9 
x(5,6) = 9 
x(6,8) = 9 
x(7,2) = 9 
x(8,4) = 9 
x(9,9) = 9 
x(10,3) = 4 
x(11,4) = 9 
x(12,4) = 9 
x(13,2) = 9 
x(14,2) = 9 
x(15,6) = 9 
x(16,2) = 9 
x(17,6) = 9 
x(18,5) = 5 
x(19,3) = 9 
x(20,6) = 9 
x(21,8) = 9 
x(22,6) = 7 
x(23,9) = 9 
x(24,9) = 9 
x(25,3) = 9 
x(26,10) = 5 
x(27,2) = 9 
x(28,2) = 9 
x(29,3) = 7 
x(30,7) = 9 
x(31,9) = 4 
x(32,2) = 9 
x(33,7) = 9 
x(34,10) = 9 
x(35,8) = 9 
x(36,9) = 7 
x(37,9) = 9 
x(38,3) = 9 
x(39,3) = 9 
x(40,7) = 7 
x(41,9) = 9 
x(42,6) = 9 
x(43,3) = 9 
x(44,1) = 9 
x(45,4) = 9 
x(46,10) = 9 
x(47,10) = 9 
x(48,4) = 9 
x(49,10) = 9 
x(50,8) = 9 
x(51,8) = 9 
x(52,3) = 9 
x(53,5) = 9 
x(54,2) = 9 
x(55,8) = 9 
x(56,3) = 9 
x(57,2) = 3 
x(58,3) = 9 
x(59,6) = 9 
x(60,3) = 9 
x(61,5) = 2 
x(62,2) = 9 
x(63,5) = 9 
x(64,10) = 9 
x(65,7) = 8 
x(66,3) = 9 
x(67,1) = 9 
x(68,10) = 9 
x(69,7) = 9 
x(70,5) = 9 
x(71,10) = 9 
x(72,3) = 9 
x(73,4) = 9 
x(74,2) = 9 
x(75,10) = 9 
x(76,1) = 4 
x(77,1) = 9 
x(78,5) = 9 
x(79,7) = 7 
x(80,3) = 9 
x(81,4) = 9 
x(82,9) = 9 
x(83,3) = 9 
x(84,4) = 9 
x(85,7) = 9 
x(86,10) = 9 
x(87,9) = 9 
x(88,2) = 9 
x(89,9) = 9 
x(90,4) = 9 
x(91,1) = 9 
x(92,9) = 9 
x(93,6) = 9 
x(94,6) = 6 
x(95,8) = 9 
x(96,9) = 9 
x(97,10) = 4 
x(98,1) = 9 
x(99,9) = 9 
x(100,6) = 6 
x(101,2) = 9 
x(102,10) = 9 
x(103,1) = 9 
x(104,5) = 9 
x(105,8) = 9 
x(106,1) = 9 
x(107,3) = 9 
x(108,8) = 9 
x(109,10) = 9 
x(110,2) = 9 
x(111,7) = 9 
x(112,4) = 9 
x(113,7) = 9 
x(114,4) = 9 
x(115,1) = 9 
x(116,3) = 9 
x(117,3) = 9 
x(118,7) = 9 
x(119,8) = 3 
x(120,5) = 9 
x(121,4) = 8 
x(122,3) = 9 
x(123,7) = 9 
x(124,6) = 9 
x(125,10) = 9 
x(126,3) = 9 
x(127,10) = 9 
x(128,5) = 9 
x(129,10) = 9 
x(130,8) = 9 
x(131,9) = 9 
x(132,9) = 3 
x(133,9) = 9 
x(134,7) = 9 
x(135,3) = 9 
x(136,9) = 9 
x(137,5) = 9 
x(138,10) = 9 
x(139,2) = 9 
x(140,4) = 9 
x(141,1) = 9 
x(142,7) = 9 
x(143,9) = 9 
x(144,10) = 9 
x(145,4) = 9 
x(146,5) = 6 
x(147,10) = 9 
x(148,8) = 9 
x(149,9) = 9 
x(150,8) = 9 
x(151,10) = 9 
x(152,10) = 9 
x(153,7) = 9 
x(154,3) = 6 
x(155,9) = 9 
x(156,5) = 9 
x(157,2) = 9 
x(158,3) = 9 
x(159,7) = 9 
x(160,4) = 9 
x(161,1) = 9 
x(162,6) = 9 
x(163,2) = 9 
x(164,2) = 9 
x(165,2) = 9 
x(166,3) = 9 
x(167,8) = 9 
x(168,1) = 9 
x(169,8) = 9 
x(170,8) = 9 
x(171,10) = 9 
x(172,9) = 9 
x(173,1) = 9 
x(174,5) = 3 
x(175,7) = 9 
x(176,3) = 9 
x(177,7) = 9 
x(178,2) = 9 
x(179,10) = 9 
x(180,6) = 9 
x(181,2) = 4 
x(182,6) = 9 
x(183,8) = 9 
x(184,2) = 9 
x(185,9) = 9 
x(186,3) = 4 
x(187,1) = 9 
x(188,6) = 9 
x(189,4) = 9 
x(190,7) = 9 
x(191,8) = 9 
x(192,10) = 9 
x(193,8) = 9 
x(194,6) = 9 
x(195,7) = 9 
x(196,5) = 9 
x(197,3) = 9 
x(198,1) = 8 
x(199,8) = 9 
x(200,4) = 9 
