x(1,92) = 7 
x(2,26) = 9 
x(3,95) = 5 
x(4,5) = 1 
x(5,79) = 4 
x(6,59) = 7 
x(7,39) = 0 
x(8,87) = 8 
x(9,10) = 3 
x(10,16) = 7 
x(11,76) = 9 
x(12,30) = 4 
x(13,29) = 9 
x(14,26) = 9 
x(15,29) = 6 
x(16,83) = 0 
x(17,28) = 0 
x(18,90) = 7 
x(19,73) = 3 
x(20,10) = 0 
x(21,71) = 7 
x(22,53) = 9 
x(23,96) = 9 
x(24,73) = 6 
x(25,76) = 9 
x(26,63) = 9 
x(27,6) = 9 
x(28,65) = 7 
x(29,11) = 5 
x(30,30) = 8 
x(31,77) = 4 
x(32,100) = 0 
x(33,7) = 9 
x(34,72) = 4 
x(35,28) = 2 
x(36,42) = 6 
x(37,57) = 9 
x(38,31) = 3 
x(39,60) = 9 
x(40,84) = 9 
x(41,10) = 1 
x(42,53) = 9 
x(43,5) = 3 
x(44,98) = 9 
x(45,86) = 9 
x(46,27) = 9 
x(47,27) = 8 
x(48,59) = 8 
x(49,95) = 8 
x(50,99) = 9 
x(51,54) = 9 
x(52,83) = 9 
x(53,23) = 2 
x(54,24) = 8 
x(55,76) = 4 
x(56,93) = 9 
x(57,83) = 2 
x(58,86) = 6 
x(59,1) = 9 
x(60,93) = 9 
x(61,5) = 4 
x(62,72) = 8 
x(63,14) = 9 
x(64,51) = 7 
x(65,3) = 9 
x(66,73) = 9 
x(67,41) = 2 
x(68,20) = 7 
x(69,83) = 8 
x(70,77) = 8 
x(71,10) = 9 
x(72,56) = 9 
x(73,63) = 9 
x(74,93) = 0 
x(75,82) = 9 
x(76,6) = 3 
x(77,9) = 1 
x(78,96) = 2 
x(79,58) = 5 
x(80,70) = 9 
x(81,33) = 9 
x(82,72) = 2 
x(83,26) = 9 
x(84,70) = 1 
x(85,26) = 3 
x(86,92) = 9 
x(87,11) = 9 
x(88,79) = 6 
x(89,82) = 9 
x(90,34) = 8 
x(91,100) = 4 
x(92,4) = 9 
x(93,40) = 9 
x(94,56) = 1 
x(95,30) = 3 
x(96,79) = 4 
x(97,39) = 9 
x(98,95) = 0 
x(99,35) = 9 
x(100,19) = 9 
x(101,16) = 9 
x(102,35) = 8 
x(103,8) = 2 
x(104,19) = 5 
x(105,39) = 4 
x(106,61) = 9 
x(107,71) = 0 
x(108,30) = 4 
x(109,74) = 0 
x(110,13) = 6 
x(111,97) = 3 
x(112,49) = 6 
x(113,70) = 9 
x(114,56) = 3 
x(115,22) = 9 
x(116,49) = 0 
x(117,51) = 5 
x(118,67) = 8 
x(119,73) = 9 
x(120,40) = 9 
x(121,72) = 2 
x(122,28) = 4 
x(123,46) = 9 
x(124,60) = 8 
x(125,21) = 4 
x(126,81) = 4 
x(127,83) = 8 
x(128,64) = 9 
x(129,47) = 9 
x(130,64) = 0 
x(131,46) = 9 
x(132,18) = 0 
x(133,33) = 8 
x(134,10) = 8 
x(135,41) = 9 
x(136,31) = 9 
x(137,35) = 8 
x(138,64) = 0 
x(139,24) = 9 
x(140,13) = 0 
x(141,78) = 9 
x(142,17) = 6 
x(143,14) = 9 
x(144,3) = 6 
x(145,70) = 2 
x(146,8) = 9 
x(147,51) = 9 
x(148,58) = 0 
x(149,63) = 8 
x(150,75) = 7 
x(151,77) = 4 
x(152,2) = 0 
x(153,85) = 9 
x(154,17) = 9 
x(155,50) = 9 
x(156,77) = 7 
x(157,65) = 1 
x(158,38) = 9 
x(159,36) = 4 
x(160,38) = 9 
x(161,59) = 1 
x(162,81) = 8 
x(163,25) = 9 
x(164,32) = 0 
x(165,7) = 7 
x(166,87) = 6 
x(167,33) = 3 
x(168,55) = 1 
x(169,12) = 8 
x(170,69) = 9 
x(171,13) = 0 
x(172,40) = 9 
x(173,87) = 9 
x(174,11) = 9 
x(175,37) = 9 
x(176,98) = 8 
x(177,86) = 6 
x(178,70) = 9 
x(179,7) = 9 
x(180,29) = 9 
x(181,97) = 9 
x(182,38) = 6 
x(183,9) = 0 
x(184,70) = 8 
x(185,57) = 1 
x(186,59) = 9 
x(187,47) = 8 
x(188,96) = 0 
x(189,44) = 9 
x(190,93) = 1 
x(191,20) = 3 
x(192,72) = 2 
x(193,68) = 1 
x(194,19) = 9 
x(195,32) = 5 
x(196,99) = 1 
x(197,98) = 3 
x(198,95) = 5 
x(199,58) = 3 
x(200,60) = 4 
x(201,62) = 5 
x(202,50) = 9 
x(203,74) = 6 
x(204,59) = 0 
x(205,65) = 2 
x(206,51) = 8 
x(207,7) = 6 
x(208,6) = 8 
x(209,60) = 9 
x(210,98) = 9 
x(211,82) = 4 
x(212,17) = 1 
x(213,49) = 7 
x(214,38) = 1 
x(215,40) = 7 
x(216,100) = 9 
x(217,82) = 9 
x(218,4) = 0 
x(219,17) = 0 
x(220,99) = 9 
x(221,11) = 2 
x(222,29) = 9 
x(223,66) = 9 
x(224,43) = 9 
x(225,14) = 3 
x(226,99) = 9 
x(227,78) = 3 
x(228,83) = 4 
x(229,45) = 9 
x(230,43) = 6 
x(231,99) = 9 
x(232,23) = 9 
x(233,45) = 9 
x(234,44) = 9 
x(235,27) = 3 
x(236,56) = 5 
x(237,84) = 9 
x(238,56) = 5 
x(239,25) = 3 
x(240,42) = 7 
x(241,69) = 8 
x(242,92) = 9 
x(243,94) = 8 
x(244,41) = 8 
x(245,22) = 0 
x(246,43) = 3 
x(247,65) = 9 
x(248,100) = 9 
x(249,60) = 9 
x(250,18) = 4 
x(251,65) = 9 
x(252,58) = 9 
x(253,3) = 4 
x(254,32) = 2 
x(255,26) = 9 
x(256,8) = 4 
x(257,27) = 8 
x(258,40) = 9 
x(259,47) = 9 
x(260,51) = 6 
x(261,22) = 7 
x(262,12) = 1 
x(263,99) = 4 
