x(1,35) = 9 
x(2,54) = 9 
x(3,19) = 1 
x(4,56) = 7 
x(5,52) = 0 
x(6,3) = 3 
x(7,18) = 9 
x(8,23) = 5 
x(9,56) = 4 
x(10,22) = 5 
x(11,50) = 6 
x(12,18) = 9 
x(13,39) = 6 
x(14,18) = 7 
x(15,60) = 9 
x(16,29) = 9 
x(17,36) = 9 
x(18,55) = 2 
x(19,27) = 9 
x(20,25) = 5 
x(21,26) = 5 
x(22,43) = 9 
x(23,41) = 7 
x(24,44) = 0 
x(25,32) = 9 
x(26,24) = 8 
x(27,33) = 7 
x(28,27) = 8 
x(29,19) = 7 
x(30,56) = 6 
x(31,4) = 4 
x(32,22) = 8 
x(33,44) = 7 
x(34,29) = 7 
x(35,20) = 5 
x(36,58) = 8 
x(37,46) = 7 
x(38,27) = 6 
x(39,29) = 5 
x(40,2) = 9 
x(41,38) = 4 
x(42,42) = 5 
x(43,58) = 5 
x(44,39) = 5 
x(45,57) = 9 
x(46,36) = 1 
x(47,19) = 5 
x(48,5) = 2 
x(49,17) = 8 
x(50,57) = 0 
x(51,46) = 8 
x(52,29) = 6 
x(53,10) = 5 
x(54,38) = 4 
x(55,13) = 4 
x(56,59) = 9 
x(57,28) = 4 
x(58,44) = 9 
x(59,32) = 5 
x(60,39) = 9 
x(61,59) = 6 
x(62,45) = 8 
x(63,19) = 5 
x(64,36) = 3 
x(65,34) = 9 
x(66,4) = 6 
x(67,2) = 2 
x(68,16) = 7 
x(69,12) = 5 
x(70,33) = 7 
x(71,11) = 3 
x(72,7) = 6 
x(73,1) = 7 
x(74,35) = 9 
x(75,25) = 5 
x(76,51) = 3 
x(77,25) = 6 
x(78,32) = 3 
x(79,26) = 4 
x(80,59) = 9 
x(81,21) = 3 
x(82,22) = 5 
x(83,7) = 1 
x(84,15) = 8 
x(85,57) = 5 
x(86,58) = 8 
x(87,19) = 8 
x(88,25) = 9 
x(89,46) = 9 
x(90,6) = 3 
x(91,16) = 8 
x(92,26) = 8 
x(93,57) = 9 
x(94,1) = 8 
x(95,21) = 5 
x(96,3) = 9 
x(97,11) = 5 
x(98,27) = 8 
x(99,5) = 2 
x(100,2) = 2 
x(101,35) = 5 
x(102,18) = 7 
x(103,54) = 8 
x(104,35) = 6 
x(105,40) = 7 
x(106,27) = 6 
x(107,53) = 7 
x(108,23) = 7 
x(109,43) = 6 
x(110,49) = 1 
x(111,34) = 8 
x(112,32) = 6 
x(113,32) = 9 
x(114,37) = 8 
x(115,20) = 4 
x(116,17) = 4 
x(117,12) = 7 
x(118,22) = 2 
x(119,28) = 2 
x(120,37) = 9 
x(121,19) = 5 
x(122,48) = 3 
x(123,38) = 9 
x(124,7) = 3 
x(125,1) = 8 
x(126,49) = 9 
x(127,21) = 5 
x(128,31) = 4 
x(129,34) = 4 
x(130,9) = 6 
x(131,36) = 8 
x(132,4) = 8 
x(133,23) = 7 
x(134,48) = 9 
x(135,5) = 6 
x(136,33) = 1 
x(137,1) = 5 
x(138,36) = 4 
x(139,25) = 2 
x(140,35) = 8 
x(141,55) = 4 
x(142,44) = 1 
x(143,47) = 6 
x(144,54) = 3 
x(145,35) = 7 
x(146,3) = 9 
x(147,7) = 8 
