x(1,9) = 3 
x(2,35) = 0 
x(3,58) = 0 
x(4,64) = 2 
x(5,39) = 0 
x(6,19) = 1 
x(7,60) = 5 
x(8,61) = 2 
x(9,35) = 1 
x(10,74) = 9 
x(11,43) = 1 
x(12,10) = 6 
x(13,2) = 2 
x(14,55) = 0 
x(15,32) = 8 
x(16,14) = 0 
x(17,77) = 2 
x(18,27) = 0 
x(19,18) = 7 
x(20,53) = 8 
x(21,9) = 4 
x(22,16) = 9 
x(23,57) = 0 
x(24,6) = 2 
x(25,45) = 9 
x(26,49) = 3 
x(27,65) = 2 
x(28,11) = 2 
x(29,76) = 1 
x(30,38) = 2 
x(31,30) = 2 
x(32,33) = 0 
x(33,22) = 9 
x(34,2) = 6 
x(35,1) = 6 
x(36,8) = 9 
x(37,38) = 0 
x(38,34) = 9 
x(39,1) = 5 
x(40,24) = 0 
x(41,72) = 8 
x(42,59) = 9 
x(43,62) = 3 
x(44,31) = 1 
x(45,66) = 0 
x(46,46) = 5 
x(47,80) = 2 
x(48,33) = 3 
x(49,3) = 7 
x(50,14) = 7 
x(51,21) = 1 
x(52,44) = 6 
x(53,59) = 6 
x(54,47) = 6 
x(55,23) = 0 
x(56,68) = 9 
x(57,3) = 7 
x(58,15) = 1 
x(59,12) = 2 
x(60,46) = 9 
x(61,50) = 8 
x(62,47) = 2 
x(63,80) = 4 
x(64,20) = 7 
x(65,56) = 2 
x(66,71) = 0 
x(67,67) = 9 
x(68,76) = 2 
x(69,63) = 9 
x(70,31) = 4 
x(71,27) = 1 
x(72,46) = 6 
x(73,69) = 6 
x(74,65) = 1 
x(75,77) = 0 
x(76,9) = 0 
x(77,62) = 6 
x(78,62) = 9 
x(79,32) = 4 
x(80,65) = 7 
x(81,54) = 5 
x(82,11) = 6 
x(83,19) = 1 
x(84,36) = 7 
x(85,61) = 0 
x(86,47) = 8 
x(87,15) = 8 
x(88,57) = 3 
x(89,52) = 0 
x(90,8) = 4 
x(91,47) = 6 
x(92,50) = 2 
x(93,43) = 5 
x(94,1) = 9 
x(95,8) = 0 
x(96,16) = 8 
x(97,12) = 8 
x(98,53) = 9 
x(99,65) = 7 
x(100,5) = 9 
x(101,58) = 9 
x(102,28) = 2 
x(103,17) = 0 
x(104,64) = 0 
x(105,60) = 5 
x(106,60) = 6 
x(107,22) = 3 
x(108,16) = 3 
x(109,13) = 0 
x(110,73) = 4 
x(111,48) = 9 
x(112,32) = 9 
x(113,14) = 9 
x(114,68) = 8 
x(115,70) = 6 
x(116,36) = 0 
x(117,11) = 2 
x(118,20) = 7 
x(119,1) = 6 
x(120,63) = 2 
x(121,10) = 8 
x(122,24) = 5 
x(123,4) = 5 
x(124,4) = 5 
x(125,69) = 7 
x(126,3) = 5 
x(127,20) = 6 
x(128,49) = 0 
x(129,78) = 1 
x(130,36) = 9 
x(131,55) = 7 
x(132,57) = 6 
x(133,48) = 2 
x(134,44) = 2 
x(135,54) = 0 
x(136,72) = 3 
x(137,35) = 2 
x(138,76) = 4 
x(139,33) = 2 
x(140,54) = 8 
x(141,6) = 5 
x(142,36) = 0 
x(143,39) = 0 
x(144,61) = 2 
x(145,12) = 7 
x(146,74) = 1 
x(147,11) = 7 
x(148,38) = 1 
x(149,10) = 7 
x(150,18) = 5 
x(151,14) = 9 
x(152,18) = 4 
x(153,80) = 3 
x(154,35) = 0 
x(155,31) = 2 
x(156,3) = 2 
x(157,33) = 0 
x(158,54) = 0 
x(159,58) = 7 
x(160,63) = 5 
x(161,57) = 1 
x(162,2) = 1 
x(163,47) = 0 
x(164,36) = 0 
x(165,44) = 0 
x(166,22) = 1 
x(167,6) = 8 
x(168,67) = 4 
x(169,25) = 0 
x(170,2) = 6 
x(171,53) = 7 
x(172,28) = 5 
x(173,16) = 4 
x(174,21) = 8 
x(175,49) = 2 
x(176,42) = 4 
x(177,7) = 1 
x(178,53) = 5 
x(179,57) = 8 
x(180,11) = 8 
x(181,71) = 2 
x(182,70) = 3 
x(183,75) = 8 
x(184,72) = 2 
x(185,28) = 3 
x(186,48) = 2 
x(187,34) = 5 
x(188,71) = 5 
x(189,70) = 1 
x(190,60) = 7 
x(191,16) = 9 
x(192,38) = 2 
x(193,11) = 7 
x(194,25) = 3 
x(195,34) = 0 
x(196,36) = 5 
x(197,53) = 6 
x(198,30) = 6 
x(199,50) = 4 
x(200,65) = 7 
x(201,66) = 1 
x(202,25) = 9 
x(203,32) = 0 
x(204,73) = 5 
x(205,10) = 9 
x(206,50) = 3 
x(207,40) = 8 
x(208,22) = 6 
x(209,22) = 8 
x(210,79) = 9 
x(211,13) = 2 
x(212,2) = 9 
x(213,5) = 2 
x(214,37) = 0 
x(215,22) = 6 
x(216,74) = 8 
x(217,45) = 1 
x(218,62) = 7 
x(219,60) = 0 
x(220,42) = 1 
x(221,32) = 4 
x(222,2) = 1 
x(223,8) = 2 
x(224,18) = 3 
x(225,73) = 0 
x(226,73) = 2 
x(227,71) = 7 
x(228,76) = 7 
x(229,15) = 5 
x(230,52) = 1 
x(231,35) = 4 
x(232,62) = 6 
x(233,44) = 1 
x(234,68) = 5 
x(235,25) = 7 
x(236,36) = 0 
x(237,44) = 1 
x(238,67) = 0 
x(239,2) = 2 
x(240,42) = 1 
x(241,43) = 8 
x(242,56) = 1 
x(243,49) = 7 
x(244,40) = 1 
x(245,20) = 1 
x(246,62) = 7 
x(247,56) = 0 
x(248,74) = 8 
x(249,42) = 9 
x(250,13) = 2 
x(251,37) = 8 
x(252,52) = 9 
x(253,5) = 9 
x(254,73) = 9 
x(255,24) = 9 
x(256,78) = 7 
x(257,56) = 4 
x(258,40) = 2 
x(259,44) = 0 
x(260,68) = 7 
x(261,53) = 2 
x(262,49) = 7 
x(263,18) = 0 
x(264,38) = 3 
x(265,51) = 5 
x(266,33) = 8 
x(267,32) = 2 
x(268,51) = 9 
x(269,30) = 9 
x(270,42) = 9 
x(271,4) = 1 
x(272,15) = 0 
x(273,49) = 6 
x(274,79) = 2 
x(275,23) = 8 
x(276,40) = 1 
x(277,6) = 9 
x(278,38) = 6 
x(279,36) = 2 
x(280,43) = 5 
x(281,67) = 1 
x(282,41) = 8 
x(283,2) = 9 
x(284,10) = 0 
x(285,75) = 6 
x(286,35) = 1 
x(287,59) = 0 
x(288,25) = 5 
x(289,10) = 0 
x(290,50) = 6 
x(291,28) = 0 
x(292,1) = 9 
x(293,34) = 0 
x(294,17) = 3 
x(295,58) = 2 
x(296,44) = 3 
x(297,74) = 8 
x(298,40) = 7 
x(299,35) = 1 
x(300,60) = 5 
x(301,77) = 6 
x(302,69) = 8 
x(303,55) = 3 
x(304,61) = 9 
x(305,42) = 0 
x(306,52) = 9 
x(307,27) = 0 
x(308,25) = 0 
x(309,16) = 1 
x(310,78) = 1 
x(311,79) = 2 
x(312,6) = 2 
x(313,43) = 6 
x(314,37) = 4 
x(315,17) = 9 
x(316,9) = 5 
x(317,24) = 0 
x(318,43) = 4 
x(319,16) = 9 
x(320,60) = 2 
x(321,72) = 9 
x(322,78) = 3 
x(323,55) = 6 
x(324,13) = 8 
x(325,46) = 8 
x(326,58) = 7 
x(327,65) = 3 
x(328,39) = 0 
x(329,26) = 3 
x(330,56) = 9 
x(331,32) = 2 
x(332,8) = 6 
x(333,76) = 4 
x(334,53) = 8 
x(335,75) = 1 
x(336,9) = 2 
x(337,5) = 2 
x(338,76) = 8 
x(339,46) = 8 
x(340,24) = 7 
x(341,72) = 0 
x(342,70) = 4 
x(343,75) = 5 
x(344,10) = 0 
x(345,34) = 6 
x(346,7) = 4 
x(347,37) = 5 
x(348,41) = 2 
x(349,39) = 8 
x(350,23) = 0 
x(351,45) = 3 
x(352,21) = 9 
x(353,61) = 9 
x(354,52) = 3 
x(355,39) = 4 
x(356,80) = 2 
x(357,42) = 8 
x(358,60) = 2 
x(359,76) = 2 
x(360,38) = 7 
x(361,17) = 7 
x(362,28) = 0 
x(363,41) = 0 
x(364,11) = 8 
x(365,19) = 9 
x(366,21) = 4 
x(367,59) = 2 
x(368,34) = 9 
x(369,2) = 3 
x(370,13) = 2 
x(371,12) = 5 
x(372,12) = 3 
x(373,51) = 9 
x(374,38) = 0 
x(375,50) = 8 
x(376,68) = 5 
x(377,35) = 0 
x(378,79) = 6 
x(379,21) = 6 
x(380,33) = 7 
x(381,30) = 2 
x(382,11) = 2 
x(383,29) = 7 
x(384,25) = 3 
x(385,36) = 5 
x(386,1) = 6 
x(387,66) = 1 
x(388,32) = 5 
x(389,57) = 7 
x(390,37) = 0 
x(391,43) = 9 
x(392,39) = 2 
x(393,78) = 5 
x(394,51) = 8 
x(395,68) = 1 
x(396,65) = 0 
x(397,51) = 8 
x(398,60) = 2 
x(399,48) = 2 
x(400,79) = 4 
x(401,45) = 6 
x(402,29) = 1 
x(403,45) = 0 
x(404,10) = 9 
x(405,39) = 2 
x(406,30) = 4 
x(407,33) = 0 
x(408,71) = 3 
x(409,24) = 0 
x(410,57) = 6 
x(411,1) = 8 
x(412,56) = 3 
x(413,55) = 2 
x(414,65) = 0 
x(415,54) = 3 
x(416,80) = 7 
x(417,63) = 8 
x(418,61) = 4 
x(419,71) = 8 
x(420,45) = 9 
x(421,47) = 2 
x(422,31) = 4 
x(423,77) = 7 
x(424,70) = 7 
x(425,47) = 6 
x(426,18) = 0 
x(427,61) = 7 
x(428,38) = 2 
x(429,44) = 2 
x(430,46) = 0 
x(431,13) = 2 
x(432,2) = 4 
x(433,23) = 6 
x(434,6) = 9 
x(435,68) = 6 
x(436,16) = 1 
x(437,21) = 0 
x(438,6) = 0 
x(439,64) = 0 
x(440,50) = 8 
x(441,55) = 8 
x(442,1) = 2 
x(443,47) = 5 
x(444,45) = 8 
x(445,60) = 6 
x(446,47) = 5 
x(447,41) = 9 
x(448,62) = 7 
x(449,19) = 1 
x(450,67) = 9 
x(451,48) = 4 
x(452,49) = 5 
x(453,12) = 1 
x(454,27) = 9 
x(455,53) = 9 
x(456,54) = 1 
x(457,22) = 2 
x(458,62) = 0 
x(459,42) = 6 
x(460,35) = 8 
x(461,74) = 8 
x(462,65) = 2 
x(463,37) = 1 
x(464,14) = 8 
x(465,42) = 2 
x(466,48) = 6 
x(467,9) = 6 
x(468,66) = 6 
x(469,7) = 6 
x(470,78) = 1 
x(471,22) = 7 
x(472,69) = 0 
x(473,62) = 7 
