x(1,48) = 9 
x(2,20) = 7 
x(3,71) = 9 
x(4,66) = 4 
x(5,46) = 9 
x(6,22) = 9 
x(7,64) = 9 
x(8,71) = 9 
x(9,28) = 8 
x(10,61) = 9 
x(11,84) = 0 
x(12,98) = 9 
x(13,83) = 9 
x(14,10) = 4 
x(15,18) = 5 
x(16,56) = 9 
x(17,73) = 5 
x(18,3) = 2 
x(19,78) = 2 
x(20,79) = 9 
x(21,10) = 3 
x(22,2) = 6 
x(23,89) = 0 
x(24,35) = 8 
x(25,23) = 9 
x(26,90) = 0 
x(27,25) = 9 
x(28,15) = 9 
x(29,21) = 7 
x(30,71) = 9 
x(31,45) = 9 
x(32,86) = 7 
x(33,50) = 0 
x(34,85) = 4 
x(35,70) = 6 
x(36,53) = 9 
x(37,36) = 8 
x(38,65) = 9 
x(39,52) = 0 
x(40,80) = 9 
x(41,8) = 3 
x(42,70) = 9 
x(43,60) = 0 
x(44,69) = 9 
x(45,65) = 9 
x(46,87) = 7 
x(47,69) = 0 
x(48,35) = 9 
x(49,41) = 5 
x(50,22) = 9 
x(51,28) = 5 
x(52,70) = 9 
x(53,5) = 8 
x(54,77) = 4 
x(55,57) = 7 
x(56,30) = 9 
x(57,56) = 5 
x(58,38) = 9 
x(59,87) = 0 
x(60,38) = 6 
x(61,17) = 0 
x(62,29) = 6 
x(63,41) = 4 
x(64,51) = 1 
x(65,50) = 9 
x(66,10) = 9 
x(67,6) = 3 
x(68,53) = 6 
x(69,75) = 8 
x(70,18) = 7 
x(71,94) = 0 
x(72,3) = 9 
x(73,27) = 4 
x(74,16) = 0 
x(75,5) = 8 
x(76,45) = 2 
x(77,48) = 5 
x(78,30) = 9 
x(79,73) = 9 
x(80,69) = 9 
x(81,29) = 8 
x(82,56) = 9 
x(83,55) = 9 
x(84,54) = 6 
x(85,62) = 0 
x(86,42) = 9 
x(87,69) = 8 
x(88,56) = 1 
x(89,29) = 4 
x(90,56) = 7 
x(91,57) = 9 
x(92,66) = 0 
x(93,33) = 0 
x(94,63) = 9 
x(95,36) = 9 
x(96,96) = 9 
x(97,37) = 9 
x(98,86) = 7 
x(99,58) = 9 
x(100,16) = 9 
x(101,91) = 9 
x(102,29) = 7 
x(103,77) = 9 
x(104,32) = 9 
x(105,62) = 9 
x(106,61) = 0 
x(107,83) = 6 
x(108,81) = 7 
x(109,74) = 9 
x(110,51) = 9 
x(111,97) = 4 
x(112,79) = 0 
x(113,20) = 9 
x(114,60) = 5 
x(115,4) = 5 
x(116,96) = 0 
x(117,95) = 9 
x(118,9) = 9 
x(119,49) = 2 
x(120,23) = 9 
x(121,80) = 5 
x(122,5) = 9 
x(123,4) = 9 
x(124,25) = 1 
x(125,17) = 2 
x(126,59) = 9 
x(127,78) = 0 
x(128,45) = 6 
x(129,8) = 2 
x(130,50) = 9 
x(131,77) = 9 
x(132,97) = 9 
x(133,82) = 9 
x(134,10) = 4 
x(135,8) = 9 
x(136,98) = 6 
x(137,22) = 8 
x(138,15) = 9 
x(139,46) = 0 
x(140,55) = 9 
x(141,34) = 9 
x(142,57) = 4 
x(143,15) = 5 
x(144,79) = 0 
x(145,83) = 9 
x(146,11) = 6 
x(147,10) = 9 
x(148,32) = 8 
x(149,7) = 5 
x(150,89) = 4 
x(151,46) = 9 
x(152,92) = 1 
x(153,58) = 0 
x(154,64) = 9 
x(155,80) = 5 
x(156,97) = 6 
x(157,68) = 0 
x(158,4) = 9 
x(159,91) = 9 
x(160,1) = 9 
x(161,47) = 6 
x(162,7) = 9 
x(163,95) = 9 
x(164,35) = 6 
x(165,46) = 9 
x(166,2) = 9 
x(167,63) = 3 
x(168,1) = 1 
x(169,30) = 9 
x(170,92) = 0 
x(171,15) = 4 
x(172,71) = 5 
x(173,11) = 9 
x(174,72) = 9 
x(175,1) = 8 
x(176,27) = 9 
x(177,69) = 8 
x(178,3) = 9 
x(179,46) = 9 
x(180,92) = 5 
x(181,100) = 8 
x(182,98) = 9 
x(183,55) = 8 
x(184,59) = 1 
x(185,85) = 9 
x(186,56) = 2 
x(187,5) = 9 
x(188,70) = 8 
x(189,26) = 9 
x(190,71) = 9 
x(191,4) = 9 
x(192,89) = 4 
