x(1,10) = 9 
x(2,9) = 9 
x(3,8) = 9 
x(4,8) = 5 
x(5,10) = 9 
x(6,10) = 9 
x(7,4) = 9 
x(8,4) = 9 
x(9,9) = 9 
x(10,5) = 9 
x(11,1) = 7 
x(12,3) = 9 
x(13,8) = 9 
x(14,10) = 9 
x(15,5) = 0 
x(16,2) = 8 
x(17,5) = 9 
x(18,9) = 9 
x(19,1) = 9 
x(20,8) = 6 
x(21,3) = 9 
x(22,1) = 6 
x(23,3) = 6 
x(24,2) = 6 
x(25,2) = 7 
x(26,9) = 3 
x(27,2) = 9 
x(28,1) = 9 
x(29,6) = 9 
x(30,4) = 5 
x(31,7) = 9 
x(32,7) = 9 
x(33,4) = 9 
x(34,6) = 8 
x(35,2) = 3 
x(36,1) = 9 
x(37,2) = 5 
x(38,10) = 7 
x(39,9) = 9 
x(40,9) = 9 
x(41,5) = 4 
x(42,7) = 9 
x(43,1) = 5 
x(44,2) = 9 
x(45,10) = 9 
x(46,6) = 6 
x(47,7) = 8 
x(48,10) = 9 
x(49,4) = 9 
x(50,3) = 9 
x(51,8) = 9 
x(52,9) = 2 
x(53,3) = 1 
x(54,5) = 9 
x(55,7) = 9 
x(56,10) = 9 
x(57,3) = 9 
x(58,6) = 8 
x(59,1) = 8 
x(60,6) = 9 
x(61,6) = 1 
x(62,6) = 9 
x(63,8) = 9 
x(64,2) = 9 
x(65,7) = 9 
x(66,4) = 6 
x(67,8) = 9 
x(68,8) = 4 
x(69,1) = 9 
x(70,4) = 6 
x(71,7) = 9 
x(72,6) = 8 
x(73,8) = 9 
x(74,7) = 4 
x(75,5) = 9 
x(76,1) = 7 
x(77,1) = 9 
x(78,4) = 8 
x(79,5) = 9 
x(80,10) = 9 
x(81,3) = 9 
x(82,10) = 9 
x(83,10) = 9 
x(84,5) = 9 
x(85,9) = 9 
x(86,4) = 9 
x(87,4) = 7 
x(88,3) = 9 
x(89,2) = 9 
x(90,7) = 9 
x(91,5) = 8 
x(92,5) = 2 
x(93,2) = 9 
x(94,6) = 8 
x(95,9) = 9 
x(96,3) = 9 
x(97,7) = 9 
x(98,10) = 4 
x(99,4) = 9 
x(100,9) = 6 
