x(1,40) = 6 
x(2,27) = 5 
x(3,21) = 5 
x(4,1) = 6 
x(5,25) = 2 
x(6,35) = 5 
x(7,15) = 1 
x(8,6) = 2 
x(9,24) = 6 
x(10,13) = 7 
x(11,21) = 3 
x(12,20) = 3 
x(13,10) = 4 
x(14,25) = 6 
x(15,37) = 2 
x(16,36) = 4 
x(17,27) = 2 
x(18,20) = 6 
x(19,19) = 4 
x(20,6) = 2 
x(21,30) = 2 
x(22,15) = 6 
x(23,22) = 6 
x(24,30) = 2 
x(25,17) = 3 
x(26,30) = 2 
x(27,33) = 2 
x(28,17) = 6 
x(29,2) = 5 
x(30,10) = 6 
x(31,36) = 2 
x(32,26) = 4 
x(33,18) = 5 
x(34,4) = 3 
x(35,4) = 6 
x(36,28) = 5 
x(37,39) = 1 
x(38,32) = 7 
x(39,30) = 5 
x(40,17) = 6 
x(41,36) = 5 
x(42,17) = 5 
x(43,22) = 4 
x(44,22) = 6 
x(45,26) = 2 
x(46,14) = 3 
x(47,10) = 3 
x(48,31) = 6 
x(49,38) = 6 
x(50,26) = 0 
x(51,36) = 3 
x(52,25) = 1 
x(53,13) = 2 
x(54,28) = 3 
x(55,21) = 5 
x(56,9) = 0 
x(57,22) = 6 
x(58,23) = 3 
x(59,34) = 3 
x(60,17) = 6 
x(61,24) = 6 
x(62,21) = 5 
x(63,21) = 3 
x(64,21) = 5 
x(65,5) = 4 
x(66,25) = 6 
x(67,5) = 7 
x(68,2) = 3 
x(69,30) = 6 
x(70,33) = 6 
x(71,9) = 3 
x(72,37) = 7 
x(73,12) = 6 
x(74,18) = 0 
x(75,9) = 6 
x(76,3) = 2 
x(77,4) = 6 
x(78,3) = 6 
x(79,40) = 6 
x(80,3) = 2 
x(81,15) = 5 
x(82,13) = 3 
x(83,35) = 6 
x(84,37) = 6 
x(85,14) = 3 
x(86,18) = 4 
x(87,22) = 6 
x(88,7) = 7 
x(89,13) = 6 
x(90,19) = 6 
x(91,10) = 2 
x(92,11) = 1 
x(93,31) = 2 
x(94,31) = 3 
x(95,30) = 2 
x(96,20) = 6 
x(97,5) = 3 
x(98,2) = 2 
x(99,34) = 5 
x(100,30) = 6 
x(101,32) = 4 
x(102,38) = 6 
x(103,3) = 0 
x(104,23) = 6 
x(105,25) = 2 
x(106,3) = 6 
x(107,32) = 6 
x(108,29) = 5 
x(109,10) = 6 
x(110,11) = 0 
x(111,18) = 2 
x(112,4) = 5 
x(113,39) = 6 
x(114,4) = 5 
x(115,10) = 0 
x(116,10) = 5 
x(117,6) = 1 
x(118,21) = 2 
x(119,27) = 0 
x(120,20) = 2 
x(121,19) = 7 
x(122,33) = 5 
x(123,13) = 5 
x(124,14) = 3 
x(125,39) = 6 
x(126,33) = 4 
x(127,25) = 4 
x(128,12) = 3 
x(129,29) = 6 
x(130,39) = 2 
x(131,20) = 2 
x(132,24) = 5 
x(133,30) = 6 
x(134,25) = 0 
x(135,10) = 2 
x(136,32) = 6 
x(137,40) = 6 
x(138,23) = 6 
x(139,11) = 2 
x(140,15) = 6 
x(141,7) = 6 
x(142,8) = 7 
x(143,7) = 5 
x(144,13) = 2 
x(145,35) = 6 
x(146,35) = 1 
x(147,19) = 3 
x(148,31) = 5 
x(149,2) = 6 
x(150,15) = 3 
x(151,6) = 6 
x(152,6) = 7 
x(153,14) = 3 
x(154,23) = 3 
x(155,1) = 3 
x(156,21) = 2 
x(157,38) = 6 
x(158,25) = 6 
x(159,31) = 6 
x(160,21) = 2 
x(161,6) = 6 
x(162,27) = 3 
x(163,7) = 5 
x(164,14) = 2 
x(165,12) = 6 
x(166,12) = 8 
x(167,9) = 8 
x(168,38) = 5 
x(169,13) = 5 
x(170,17) = 1 
x(171,33) = 6 
x(172,21) = 6 
x(173,32) = 6 
x(174,40) = 0 
x(175,25) = 5 
x(176,16) = 6 
x(177,39) = 6 
x(178,40) = 2 
x(179,10) = 0 
x(180,34) = 1 
x(181,25) = 5 
x(182,4) = 5 
x(183,11) = 0 
x(184,17) = 5 
x(185,36) = 6 
x(186,27) = 1 
x(187,40) = 8 
x(188,18) = 7 
x(189,7) = 2 
x(190,35) = 1 
x(191,19) = 5 
x(192,8) = 3 
x(193,19) = 6 
x(194,38) = 2 
x(195,27) = 2 
x(196,29) = 0 
x(197,14) = 2 
x(198,19) = 2 
x(199,6) = 6 
x(200,26) = 0 
x(201,34) = 6 
x(202,16) = 1 
x(203,36) = 5 
x(204,13) = 3 
x(205,4) = 2 
x(206,29) = 6 
x(207,14) = 1 
x(208,14) = 6 
x(209,2) = 3 
x(210,21) = 3 
x(211,18) = 0 
x(212,33) = 6 
x(213,22) = 1 
x(214,19) = 6 
x(215,8) = 6 
x(216,25) = 3 
x(217,5) = 9 
x(218,31) = 7 
x(219,11) = 6 
x(220,24) = 6 
x(221,29) = 6 
x(222,37) = 1 
x(223,30) = 5 
x(224,12) = 3 
x(225,39) = 1 
x(226,11) = 8 
x(227,28) = 3 
x(228,13) = 6 
x(229,26) = 3 
x(230,2) = 6 
x(231,27) = 6 
x(232,39) = 1 
x(233,15) = 7 
x(234,25) = 6 
x(235,4) = 6 
x(236,27) = 3 
x(237,40) = 2 
x(238,27) = 6 
x(239,1) = 6 
x(240,3) = 6 
x(241,37) = 6 
x(242,2) = 7 
x(243,11) = 6 
x(244,2) = 5 
x(245,4) = 5 
x(246,9) = 8 
x(247,22) = 3 
x(248,23) = 7 
x(249,35) = 1 
x(250,31) = 5 
x(251,4) = 4 
x(252,24) = 6 
x(253,6) = 4 
x(254,32) = 6 
x(255,29) = 6 
x(256,18) = 6 
x(257,31) = 3 
x(258,15) = 6 
x(259,12) = 3 
x(260,34) = 6 
x(261,27) = 5 
x(262,22) = 3 
x(263,8) = 3 
x(264,25) = 5 
x(265,33) = 4 
x(266,22) = 4 
x(267,31) = 2 
x(268,22) = 6 
x(269,34) = 2 
x(270,13) = 6 
x(271,38) = 7 
x(272,37) = 1 
x(273,21) = 2 
x(274,13) = 6 
x(275,15) = 5 
x(276,28) = 6 
x(277,14) = 8 
x(278,24) = 1 
x(279,26) = 7 
x(280,36) = 6 
x(281,37) = 5 
x(282,29) = 3 
x(283,15) = 6 
x(284,13) = 4 
x(285,15) = 4 
x(286,12) = 3 
x(287,22) = 0 
x(288,29) = 1 
x(289,5) = 3 
x(290,26) = 3 
x(291,16) = 5 
x(292,8) = 6 
x(293,10) = 2 
x(294,7) = 2 
x(295,23) = 6 
x(296,14) = 3 
x(297,36) = 6 
x(298,6) = 2 
x(299,2) = 6 
x(300,23) = 3 
x(301,8) = 4 
x(302,35) = 5 
x(303,32) = 6 
x(304,35) = 3 
x(305,8) = 6 
x(306,14) = 7 
x(307,20) = 2 
x(308,5) = 6 
x(309,32) = 6 
x(310,20) = 1 
x(311,10) = 2 
x(312,37) = 6 
x(313,35) = 6 
x(314,2) = 6 
x(315,3) = 2 
x(316,27) = 6 
x(317,1) = 5 
x(318,6) = 0 
x(319,27) = 2 
x(320,30) = 6 
x(321,36) = 7 
x(322,21) = 6 
x(323,19) = 6 
x(324,21) = 0 
x(325,25) = 1 
x(326,8) = 0 
x(327,37) = 6 
x(328,38) = 4 
x(329,20) = 5 
x(330,17) = 6 
x(331,2) = 3 
x(332,28) = 6 
x(333,39) = 2 
x(334,6) = 2 
x(335,13) = 1 
x(336,4) = 4 
x(337,35) = 3 
x(338,6) = 6 
x(339,31) = 7 
x(340,31) = 5 
x(341,2) = 1 
x(342,21) = 6 
x(343,9) = 3 
x(344,14) = 6 
x(345,35) = 5 
x(346,8) = 3 
x(347,29) = 2 
x(348,22) = 6 
x(349,32) = 2 
x(350,7) = 3 
x(351,5) = 3 
x(352,9) = 0 
x(353,14) = 6 
x(354,12) = 7 
x(355,10) = 6 
x(356,27) = 6 
x(357,34) = 3 
x(358,29) = 2 
x(359,35) = 6 
x(360,37) = 4 
x(361,5) = 3 
x(362,17) = 1 
x(363,36) = 6 
x(364,16) = 3 
x(365,20) = 1 
x(366,28) = 6 
x(367,38) = 6 
x(368,6) = 2 
x(369,12) = 5 
x(370,8) = 2 
x(371,6) = 2 
x(372,26) = 7 
x(373,33) = 6 
x(374,6) = 0 
x(375,34) = 6 
x(376,31) = 2 
x(377,9) = 6 
x(378,37) = 1 
x(379,38) = 3 
x(380,15) = 2 
x(381,16) = 2 
x(382,16) = 6 
x(383,39) = 6 
x(384,7) = 4 
x(385,20) = 3 
x(386,7) = 2 
x(387,6) = 6 
x(388,29) = 2 
x(389,9) = 0 
