x(1,4) = 8 
x(2,18) = 6 
x(3,13) = 1 
x(4,2) = 0 
x(5,15) = 8 
x(6,2) = 8 
x(7,12) = 7 
x(8,8) = 8 
x(9,8) = 9 
x(10,1) = 7 
x(11,13) = 4 
x(12,2) = 2 
x(13,17) = 7 
x(14,7) = 3 
x(15,2) = 9 
x(16,1) = 0 
x(17,15) = 3 
x(18,16) = 6 
x(19,2) = 0 
x(20,19) = 0 
x(21,15) = 1 
x(22,15) = 0 
x(23,14) = 2 
x(24,4) = 7 
x(25,8) = 3 
x(26,12) = 9 
x(27,19) = 8 
x(28,19) = 3 
x(29,5) = 5 
x(30,12) = 1 
x(31,4) = 1 
x(32,17) = 0 
x(33,4) = 4 
x(34,18) = 9 
x(35,1) = 2 
x(36,19) = 0 
x(37,6) = 9 
x(38,11) = 3 
x(39,10) = 9 
x(40,18) = 3 
x(41,12) = 8 
x(42,16) = 6 
x(43,9) = 2 
x(44,4) = 4 
x(45,2) = 2 
x(46,10) = 3 
x(47,19) = 0 
x(48,16) = 1 
x(49,9) = 8 
x(50,1) = 1 
x(51,5) = 7 
x(52,12) = 0 
x(53,17) = 9 
x(54,3) = 2 
x(55,14) = 9 
x(56,5) = 0 
x(57,12) = 6 
x(58,12) = 5 
x(59,18) = 7 
x(60,5) = 0 
x(61,7) = 1 
x(62,17) = 1 
x(63,15) = 4 
x(64,16) = 2 
x(65,3) = 9 
x(66,17) = 1 
x(67,9) = 1 
x(68,11) = 2 
x(69,3) = 2 
x(70,5) = 6 
x(71,16) = 3 
x(72,20) = 3 
x(73,11) = 3 
x(74,14) = 2 
x(75,10) = 1 
x(76,14) = 6 
x(77,16) = 9 
x(78,14) = 3 
x(79,14) = 6 
x(80,9) = 4 
x(81,13) = 2 
x(82,10) = 1 
x(83,20) = 8 
x(84,6) = 0 
x(85,6) = 1 
x(86,14) = 8 
x(87,20) = 8 
x(88,7) = 9 
x(89,7) = 2 
x(90,8) = 7 
x(91,6) = 9 
x(92,6) = 9 
x(93,2) = 0 
x(94,19) = 9 
x(95,5) = 8 
x(96,5) = 1 
x(97,16) = 1 
x(98,20) = 2 
x(99,4) = 4 
x(100,6) = 5 
