x(1,12) = 8 
x(2,3) = 7 
x(3,13) = 9 
x(4,8) = 7 
x(5,18) = 5 
x(6,13) = 9 
x(7,13) = 7 
x(8,5) = 0 
x(9,8) = 9 
x(10,10) = 7 
x(11,6) = 9 
x(12,7) = 9 
x(13,5) = 6 
x(14,13) = 2 
x(15,9) = 7 
x(16,12) = 9 
x(17,11) = 9 
x(18,18) = 9 
x(19,7) = 5 
x(20,20) = 7 
x(21,16) = 9 
x(22,14) = 4 
x(23,1) = 9 
x(24,12) = 2 
x(25,7) = 0 
x(26,15) = 7 
x(27,3) = 9 
x(28,1) = 9 
x(29,17) = 6 
x(30,19) = 9 
x(31,3) = 6 
x(32,17) = 6 
x(33,20) = 0 
x(34,2) = 4 
x(35,19) = 7 
x(36,6) = 6 
x(37,15) = 7 
x(38,20) = 6 
x(39,7) = 7 
x(40,17) = 9 
x(41,11) = 6 
x(42,5) = 1 
x(43,6) = 4 
x(44,15) = 1 
x(45,20) = 9 
x(46,8) = 9 
x(47,16) = 1 
x(48,2) = 8 
x(49,5) = 4 
x(50,10) = 9 
x(51,18) = 5 
x(52,19) = 7 
x(53,14) = 8 
x(54,1) = 8 
x(55,10) = 9 
x(56,4) = 7 
x(57,13) = 8 
x(58,6) = 9 
x(59,3) = 4 
x(60,16) = 9 
x(61,4) = 5 
x(62,2) = 8 
x(63,15) = 9 
x(64,1) = 3 
x(65,2) = 9 
x(66,1) = 6 
x(67,14) = 9 
x(68,11) = 5 
x(69,8) = 8 
x(70,16) = 6 
x(71,11) = 9 
x(72,4) = 1 
x(73,5) = 7 
x(74,10) = 8 
x(75,14) = 9 
x(76,9) = 9 
x(77,9) = 9 
x(78,10) = 2 
x(79,14) = 6 
x(80,17) = 9 
x(81,19) = 9 
x(82,7) = 9 
x(83,9) = 6 
x(84,11) = 8 
x(85,12) = 9 
x(86,13) = 0 
x(87,4) = 3 
x(88,19) = 8 
x(89,8) = 9 
x(90,3) = 4 
x(91,12) = 5 
x(92,18) = 5 
x(93,2) = 1 
x(94,20) = 2 
x(95,18) = 4 
x(96,6) = 9 
x(97,4) = 8 
x(98,18) = 8 
x(99,19) = 3 
x(100,15) = 9 
