x(1,32) = 1 
x(2,5) = 1 
x(3,74) = 1 
x(4,10) = 4 
x(5,25) = 2 
x(6,21) = 0 
x(7,1) = 4 
x(8,28) = 1 
x(9,24) = 1 
x(10,13) = 4 
x(11,6) = 5 
x(12,59) = 1 
x(13,9) = 1 
x(14,79) = 0 
x(15,53) = 0 
x(16,65) = 0 
x(17,10) = 4 
x(18,10) = 1 
x(19,49) = 1 
x(20,51) = 2 
x(21,5) = 4 
x(22,56) = 5 
x(23,67) = 1 
x(24,69) = 5 
x(25,23) = 0 
x(26,56) = 1 
x(27,68) = 5 
x(28,25) = 1 
x(29,37) = 5 
x(30,34) = 4 
x(31,6) = 1 
x(32,2) = 0 
x(33,11) = 4 
x(34,4) = 1 
x(35,38) = 2 
x(36,10) = 3 
x(37,42) = 2 
x(38,73) = 2 
x(39,23) = 1 
x(40,17) = 4 
x(41,48) = 3 
x(42,42) = 1 
x(43,63) = 4 
x(44,14) = 4 
x(45,52) = 1 
x(46,4) = 1 
x(47,41) = 4 
x(48,3) = 2 
x(49,31) = 4 
x(50,20) = 5 
x(51,36) = 1 
x(52,69) = 1 
x(53,28) = 1 
x(54,61) = 5 
x(55,21) = 4 
x(56,8) = 5 
x(57,22) = 5 
x(58,48) = 1 
x(59,29) = 5 
x(60,77) = 2 
x(61,38) = 6 
x(62,21) = 1 
x(63,66) = 1 
x(64,1) = 4 
x(65,41) = 1 
x(66,73) = 5 
x(67,61) = 1 
x(68,25) = 2 
x(69,46) = 0 
x(70,24) = 1 
x(71,9) = 1 
x(72,16) = 3 
x(73,61) = 2 
x(74,8) = 5 
x(75,1) = 0 
x(76,70) = 0 
x(77,78) = 5 
x(78,65) = 5 
x(79,57) = 4 
x(80,56) = 0 
x(81,63) = 5 
x(82,10) = 5 
x(83,72) = 0 
x(84,57) = 4 
x(85,76) = 2 
x(86,70) = 1 
x(87,10) = 2 
x(88,33) = 2 
x(89,50) = 4 
x(90,56) = 1 
x(91,80) = 1 
x(92,11) = 5 
x(93,60) = 1 
x(94,51) = 1 
x(95,61) = 1 
x(96,65) = 1 
x(97,2) = 1 
x(98,80) = 4 
x(99,64) = 5 
x(100,52) = 2 
x(101,23) = 5 
x(102,60) = 5 
x(103,48) = 3 
x(104,44) = 5 
x(105,5) = 2 
x(106,75) = 1 
x(107,32) = 4 
x(108,9) = 5 
x(109,46) = 5 
x(110,74) = 0 
x(111,18) = 1 
x(112,59) = 0 
x(113,28) = 4 
x(114,4) = 1 
x(115,6) = 0 
x(116,27) = 4 
x(117,64) = 4 
x(118,75) = 0 
x(119,56) = 5 
x(120,20) = 1 
x(121,28) = 4 
x(122,13) = 1 
x(123,43) = 5 
x(124,21) = 4 
x(125,39) = 1 
x(126,11) = 5 
x(127,36) = 1 
x(128,17) = 1 
x(129,10) = 5 
x(130,29) = 6 
x(131,11) = 5 
x(132,25) = 3 
x(133,30) = 2 
x(134,24) = 3 
x(135,29) = 2 
x(136,22) = 5 
x(137,36) = 4 
x(138,77) = 3 
x(139,46) = 5 
x(140,75) = 5 
x(141,8) = 5 
x(142,42) = 4 
x(143,53) = 1 
x(144,13) = 5 
x(145,6) = 0 
x(146,52) = 5 
x(147,49) = 5 
x(148,50) = 4 
x(149,28) = 2 
x(150,7) = 1 
x(151,6) = 5 
x(152,6) = 1 
x(153,68) = 6 
x(154,18) = 2 
x(155,65) = 2 
x(156,8) = 3 
x(157,48) = 2 
x(158,46) = 4 
x(159,23) = 4 
x(160,79) = 1 
x(161,10) = 4 
x(162,64) = 4 
x(163,75) = 2 
x(164,42) = 3 
x(165,19) = 5 
x(166,16) = 1 
x(167,60) = 0 
x(168,62) = 3 
x(169,21) = 3 
x(170,6) = 1 
x(171,71) = 4 
x(172,68) = 4 
x(173,52) = 2 
x(174,67) = 0 
x(175,80) = 3 
x(176,75) = 1 
x(177,18) = 4 
x(178,37) = 5 
x(179,10) = 1 
x(180,24) = 5 
x(181,35) = 4 
x(182,4) = 1 
x(183,25) = 1 
x(184,42) = 1 
x(185,63) = 2 
x(186,75) = 1 
x(187,64) = 0 
x(188,33) = 2 
x(189,7) = 1 
x(190,21) = 1 
