x(1,41) = 3 
x(2,26) = 9 
x(3,46) = 1 
x(4,49) = 3 
x(5,79) = 4 
x(6,59) = 7 
x(7,28) = 1 
x(8,97) = 0 
x(9,10) = 1 
x(10,16) = 9 
x(11,76) = 9 
x(12,3) = 2 
x(13,29) = 9 
x(14,26) = 9 
x(15,29) = 4 
x(16,2) = 8 
x(17,19) = 0 
x(18,13) = 0 
x(19,73) = 3 
x(20,78) = 5 
x(21,71) = 5 
x(22,53) = 9 
x(23,96) = 9 
x(24,73) = 5 
x(25,76) = 9 
x(26,63) = 9 
x(27,6) = 9 
x(28,65) = 9 
x(29,11) = 6 
x(30,30) = 7 
x(31,77) = 5 
x(32,5) = 8 
x(33,7) = 9 
x(34,48) = 5 
x(35,77) = 5 
x(36,42) = 7 
x(37,57) = 9 
x(38,1) = 6 
x(39,60) = 9 
x(40,84) = 9 
x(41,10) = 0 
x(42,53) = 9 
x(43,86) = 1 
x(44,98) = 9 
x(45,86) = 9 
x(46,27) = 9 
x(47,27) = 7 
x(48,59) = 9 
x(49,95) = 9 
x(50,99) = 9 
x(51,54) = 9 
x(52,83) = 9 
x(53,23) = 0 
x(54,24) = 8 
x(55,77) = 4 
x(56,93) = 9 
x(57,30) = 0 
x(58,56) = 3 
x(59,1) = 9 
x(60,93) = 9 
x(61,5) = 2 
x(62,72) = 6 
x(63,14) = 9 
x(64,51) = 9 
x(65,3) = 9 
x(66,73) = 9 
x(67,69) = 0 
x(68,20) = 5 
x(69,83) = 8 
x(70,77) = 9 
x(71,10) = 9 
x(72,56) = 9 
x(73,63) = 9 
x(74,74) = 0 
x(75,82) = 9 
x(76,74) = 4 
x(77,34) = 9 
x(78,65) = 0 
x(79,58) = 8 
x(80,70) = 9 
x(81,33) = 4 
x(82,80) = 0 
x(83,26) = 9 
x(84,32) = 7 
x(85,26) = 0 
x(86,92) = 9 
x(87,11) = 9 
x(88,51) = 3 
x(89,82) = 9 
x(90,34) = 7 
x(91,100) = 2 
x(92,4) = 9 
x(93,49) = 0 
x(94,94) = 0 
x(95,51) = 0 
x(96,79) = 2 
x(97,39) = 9 
x(98,54) = 0 
x(99,35) = 8 
x(100,19) = 9 
x(101,16) = 7 
x(102,35) = 8 
x(103,7) = 1 
x(104,23) = 4 
x(105,39) = 5 
x(106,61) = 9 
x(107,13) = 6 
x(108,30) = 2 
x(109,44) = 7 
x(110,38) = 6 
x(111,93) = 0 
x(112,49) = 8 
x(113,70) = 9 
x(114,40) = 1 
x(115,22) = 9 
x(116,95) = 0 
x(117,24) = 8 
x(118,67) = 9 
x(119,73) = 9 
x(120,40) = 9 
x(121,61) = 1 
x(122,25) = 6 
x(123,46) = 9 
x(124,71) = 0 
x(125,21) = 2 
x(126,55) = 0 
x(127,83) = 7 
x(128,64) = 9 
x(129,47) = 9 
x(130,13) = 9 
x(131,46) = 9 
x(132,22) = 9 
x(133,33) = 9 
x(134,10) = 8 
x(135,41) = 9 
x(136,31) = 9 
x(137,35) = 9 
x(138,84) = 0 
x(139,24) = 9 
x(140,13) = 0 
x(141,78) = 9 
x(142,4) = 0 
x(143,14) = 9 
x(144,3) = 4 
x(145,1) = 3 
x(146,8) = 9 
x(147,51) = 9 
x(148,92) = 1 
x(149,63) = 8 
x(150,75) = 7 
x(151,67) = 1 
x(152,28) = 8 
x(153,85) = 9 
x(154,17) = 9 
x(155,50) = 8 
x(156,77) = 7 
x(157,91) = 0 
x(158,38) = 9 
x(159,36) = 0 
x(160,38) = 9 
x(161,78) = 1 
x(162,81) = 9 
x(163,25) = 9 
x(164,62) = 4 
x(165,7) = 8 
x(166,87) = 6 
x(167,49) = 4 
x(168,62) = 8 
x(169,12) = 8 
x(170,69) = 9 
x(171,99) = 7 
x(172,40) = 9 
x(173,87) = 9 
x(174,11) = 9 
x(175,37) = 9 
x(176,98) = 9 
x(177,86) = 9 
x(178,70) = 9 
x(179,7) = 9 
x(180,29) = 9 
x(181,97) = 6 
x(182,38) = 6 
x(183,40) = 1 
x(184,70) = 9 
x(185,12) = 0 
x(186,59) = 9 
x(187,47) = 6 
x(188,70) = 3 
x(189,44) = 9 
x(190,77) = 0 
x(191,20) = 3 
x(192,39) = 0 
x(193,8) = 6 
x(194,19) = 9 
x(195,32) = 3 
x(196,47) = 0 
x(197,96) = 0 
x(198,95) = 1 
x(199,16) = 0 
x(200,60) = 3 
x(201,81) = 1 
x(202,50) = 9 
x(203,74) = 3 
x(204,77) = 8 
x(205,65) = 1 
x(206,51) = 9 
x(207,7) = 2 
x(208,6) = 7 
x(209,60) = 9 
x(210,98) = 9 
x(211,82) = 4 
x(212,30) = 9 
x(213,49) = 6 
x(214,98) = 0 
x(215,40) = 9 
x(216,100) = 9 
x(217,82) = 9 
x(218,69) = 9 
x(219,40) = 9 
x(220,99) = 9 
x(221,11) = 2 
x(222,29) = 9 
x(223,66) = 9 
x(224,43) = 9 
x(225,21) = 4 
x(226,99) = 9 
x(227,47) = 0 
x(228,99) = 0 
x(229,45) = 9 
x(230,43) = 7 
x(231,99) = 9 
x(232,23) = 9 
x(233,45) = 9 
x(234,44) = 6 
x(235,5) = 7 
x(236,56) = 4 
x(237,84) = 9 
x(238,27) = 1 
x(239,25) = 3 
x(240,42) = 4 
x(241,69) = 9 
x(242,92) = 9 
x(243,94) = 8 
x(244,41) = 6 
x(245,2) = 5 
x(246,96) = 2 
x(247,65) = 9 
x(248,100) = 9 
x(249,60) = 4 
x(250,18) = 4 
x(251,65) = 9 
x(252,58) = 5 
x(253,3) = 2 
x(254,69) = 0 
x(255,26) = 8 
