x(1,8) = 9 
x(2,1) = 6 
x(3,15) = 5 
x(4,8) = 9 
x(5,8) = 0 
x(6,2) = 0 
x(7,1) = 6 
x(8,4) = 0 
x(9,9) = 8 
x(10,11) = 4 
x(11,1) = 6 
x(12,10) = 3 
x(13,4) = 3 
x(14,7) = 6 
x(15,10) = 0 
x(16,9) = 5 
x(17,7) = 0 
x(18,4) = 0 
x(19,9) = 1 
x(20,5) = 0 
x(21,1) = 1 
x(22,2) = 7 
x(23,13) = 5 
x(24,3) = 5 
x(25,15) = 0 
x(26,12) = 3 
x(27,14) = 0 
x(28,11) = 1 
x(29,11) = 6 
x(30,4) = 3 
x(31,7) = 5 
x(32,3) = 4 
x(33,11) = 6 
x(34,4) = 0 
x(35,10) = 6 
x(36,7) = 0 
x(37,12) = 1 
x(38,13) = 6 
x(39,12) = 9 
x(40,1) = 0 
x(41,9) = 1 
x(42,3) = 6 
x(43,5) = 1 
x(44,3) = 6 
x(45,12) = 6 
x(46,2) = 4 
x(47,4) = 1 
x(48,15) = 6 
x(49,6) = 0 
x(50,12) = 2 
x(51,10) = 5 
x(52,10) = 6 
x(53,10) = 0 
x(54,11) = 5 
x(55,9) = 3 
x(56,8) = 6 
x(57,2) = 3 
x(58,15) = 0 
x(59,11) = 9 
x(60,5) = 0 
x(61,10) = 6 
x(62,9) = 5 
x(63,14) = 6 
x(64,1) = 4 
x(65,15) = 9 
x(66,11) = 6 
x(67,13) = 5 
x(68,2) = 0 
x(69,2) = 4 
x(70,10) = 6 
x(71,14) = 2 
x(72,9) = 3 
x(73,7) = 1 
x(74,15) = 2 
x(75,1) = 3 
x(76,6) = 6 
x(77,13) = 6 
x(78,1) = 6 
x(79,12) = 4 
x(80,3) = 3 
x(81,12) = 3 
x(82,15) = 9 
x(83,11) = 6 
x(84,12) = 2 
x(85,6) = 8 
x(86,11) = 3 
x(87,3) = 8 
x(88,13) = 0 
x(89,13) = 6 
x(90,4) = 0 
x(91,11) = 0 
x(92,6) = 5 
x(93,8) = 3 
x(94,15) = 1 
x(95,7) = 0 
x(96,9) = 4 
x(97,10) = 6 
x(98,2) = 4 
x(99,5) = 5 
x(100,8) = 7 
x(101,11) = 3 
x(102,5) = 1 
x(103,4) = 6 
x(104,1) = 8 
x(105,7) = 0 
x(106,12) = 0 
x(107,11) = 6 
x(108,13) = 6 
x(109,5) = 6 
x(110,9) = 6 
x(111,8) = 8 
x(112,8) = 7 
x(113,9) = 1 
x(114,3) = 1 
x(115,3) = 3 
x(116,11) = 0 
x(117,7) = 7 
x(118,14) = 0 
x(119,15) = 3 
x(120,6) = 0 
x(121,5) = 1 
x(122,8) = 6 
x(123,12) = 0 
x(124,3) = 3 
x(125,4) = 3 
x(126,8) = 6 
x(127,5) = 5 
x(128,1) = 9 
x(129,14) = 6 
x(130,9) = 3 
x(131,10) = 3 
x(132,4) = 0 
x(133,4) = 6 
x(134,14) = 5 
x(135,15) = 4 
x(136,6) = 5 
x(137,8) = 4 
x(138,12) = 0 
x(139,8) = 0 
x(140,8) = 5 
x(141,3) = 0 
x(142,13) = 0 
x(143,2) = 6 
x(144,1) = 3 
x(145,6) = 0 
x(146,6) = 2 
x(147,7) = 3 
x(148,12) = 4 
x(149,7) = 6 
x(150,2) = 3 
x(151,9) = 3 
x(152,12) = 1 
x(153,10) = 2 
x(154,15) = 3 
x(155,1) = 6 
x(156,6) = 4 
x(157,2) = 0 
x(158,13) = 1 
x(159,9) = 3 
x(160,11) = 0 
x(161,9) = 4 
x(162,6) = 1 
x(163,11) = 4 
x(164,10) = 8 
x(165,2) = 6 
x(166,2) = 6 
x(167,13) = 3 
x(168,9) = 8 
x(169,15) = 5 
x(170,10) = 6 
x(171,13) = 1 
x(172,13) = 6 
x(173,13) = 5 
x(174,9) = 3 
x(175,2) = 3 
x(176,8) = 6 
x(177,11) = 6 
x(178,6) = 3 
x(179,8) = 0 
x(180,9) = 3 
x(181,7) = 0 
x(182,6) = 4 
x(183,2) = 0 
x(184,8) = 0 
x(185,3) = 3 
x(186,12) = 1 
x(187,15) = 7 
x(188,15) = 0 
x(189,2) = 0 
x(190,7) = 3 
x(191,3) = 7 
x(192,2) = 4 
x(193,12) = 8 
x(194,15) = 3 
x(195,8) = 0 
x(196,15) = 6 
x(197,8) = 2 
x(198,13) = 3 
x(199,12) = 6 
x(200,9) = 6 
x(201,4) = 9 
x(202,9) = 6 
x(203,5) = 6 
x(204,12) = 8 
x(205,3) = 6 
x(206,14) = 6 
x(207,15) = 0 
x(208,15) = 6 
x(209,11) = 0 
x(210,3) = 1 
x(211,3) = 6 
x(212,12) = 5 
x(213,15) = 3 
x(214,5) = 0 
x(215,8) = 7 
x(216,8) = 0 
x(217,11) = 7 
x(218,10) = 0 
x(219,3) = 0 
x(220,6) = 0 
x(221,9) = 6 
x(222,8) = 8 
x(223,15) = 8 
x(224,10) = 6 
x(225,1) = 2 
x(226,14) = 6 
x(227,10) = 1 
x(228,1) = 8 
x(229,9) = 7 
x(230,1) = 0 
x(231,13) = 6 
x(232,1) = 0 
x(233,14) = 6 
x(234,1) = 0 
x(235,1) = 7 
