x(1,7) = 2 
x(2,19) = 4 
x(3,15) = 5 
x(4,8) = 6 
x(5,8) = 1 
x(6,3) = 5 
x(7,14) = 4 
x(8,6) = 3 
x(9,15) = 3 
x(10,11) = 4 
x(11,25) = 0 
x(12,28) = 0 
x(13,16) = 4 
x(14,21) = 4 
x(15,10) = 2 
x(16,20) = 3 
x(17,17) = 1 
x(18,22) = 5 
x(19,11) = 5 
x(20,14) = 3 
x(21,1) = 4 
x(22,26) = 2 
x(23,13) = 2 
x(24,1) = 3 
x(25,15) = 1 
x(26,20) = 0 
x(27,5) = 4 
x(28,25) = 3 
x(29,11) = 0 
x(30,17) = 1 
x(31,30) = 0 
x(32,23) = 5 
x(33,20) = 5 
x(34,19) = 3 
x(35,10) = 5 
x(36,7) = 1 
x(37,12) = 0 
x(38,13) = 4 
x(39,29) = 6 
x(40,18) = 4 
x(41,9) = 0 
x(42,16) = 3 
x(43,23) = 0 
x(44,3) = 6 
x(45,19) = 6 
x(46,10) = 6 
x(47,28) = 0 
x(48,18) = 0 
x(49,24) = 5 
x(50,10) = 0 
x(51,18) = 0 
x(52,20) = 0 
x(53,8) = 4 
x(54,11) = 0 
x(55,9) = 0 
x(56,2) = 4 
x(57,2) = 0 
x(58,15) = 0 
x(59,11) = 0 
x(60,30) = 5 
x(61,5) = 0 
x(62,23) = 3 
x(63,14) = 6 
x(64,30) = 2 
x(65,13) = 4 
x(66,20) = 0 
x(67,4) = 2 
x(68,27) = 5 
x(69,2) = 3 
x(70,10) = 2 
x(71,9) = 3 
x(72,21) = 2 
x(73,25) = 6 
x(74,25) = 5 
x(75,16) = 5 
x(76,22) = 2 
x(77,16) = 6 
x(78,19) = 1 
x(79,12) = 6 
x(80,1) = 6 
x(81,28) = 2 
x(82,28) = 0 
x(83,24) = 1 
x(84,9) = 0 
x(85,18) = 6 
x(86,5) = 2 
x(87,21) = 3 
x(88,1) = 5 
x(89,12) = 3 
x(90,4) = 1 
x(91,2) = 3 
x(92,28) = 6 
x(93,8) = 0 
x(94,6) = 4 
x(95,7) = 0 
x(96,21) = 5 
x(97,10) = 6 
x(98,2) = 4 
x(99,21) = 6 
x(100,13) = 0 
x(101,11) = 3 
x(102,15) = 5 
x(103,4) = 4 
x(104,22) = 3 
x(105,23) = 3 
x(106,22) = 5 
x(107,27) = 5 
x(108,13) = 4 
x(109,21) = 4 
x(110,7) = 2 
x(111,8) = 5 
x(112,14) = 0 
x(113,9) = 4 
x(114,3) = 0 
x(115,5) = 4 
x(116,17) = 3 
x(117,7) = 4 
x(118,21) = 0 
x(119,24) = 4 
x(120,19) = 6 
x(121,3) = 0 
x(122,6) = 0 
x(123,20) = 0 
x(124,3) = 6 
x(125,7) = 4 
x(126,26) = 6 
x(127,27) = 3 
x(128,22) = 5 
x(129,17) = 0 
x(130,21) = 3 
x(131,3) = 0 
x(132,14) = 0 
x(133,4) = 0 
x(134,26) = 6 
x(135,17) = 3 
x(136,6) = 2 
x(137,16) = 0 
x(138,22) = 0 
x(139,26) = 0 
x(140,28) = 0 
x(141,3) = 0 
x(142,25) = 2 
x(143,18) = 0 
x(144,13) = 2 
x(145,26) = 3 
x(146,24) = 2 
x(147,8) = 0 
x(148,12) = 2 
x(149,5) = 0 
x(150,4) = 6 
x(151,11) = 0 
x(152,16) = 3 
x(153,10) = 4 
x(154,14) = 3 
x(155,2) = 0 
x(156,6) = 0 
x(157,2) = 4 
x(158,13) = 4 
x(159,3) = 3 
x(160,23) = 4 
x(161,23) = 6 
x(162,19) = 3 
x(163,11) = 0 
x(164,30) = 3 
x(165,1) = 2 
x(166,2) = 5 
x(167,13) = 0 
x(168,2) = 4 
x(169,29) = 0 
x(170,14) = 2 
x(171,15) = 4 
x(172,13) = 4 
x(173,28) = 4 
x(174,18) = 5 
x(175,24) = 3 
x(176,7) = 0 
x(177,11) = 4 
x(178,6) = 0 
x(179,11) = 2 
x(180,15) = 1 
x(181,7) = 1 
x(182,10) = 2 
x(183,19) = 0 
x(184,25) = 3 
x(185,26) = 0 
x(186,19) = 5 
x(187,15) = 6 
x(188,29) = 2 
x(189,28) = 4 
x(190,16) = 4 
