x(1,9) = 1 
x(2,4) = 9 
x(3,7) = 9 
x(4,5) = 8 
x(5,10) = 9 
x(6,1) = 9 
x(7,10) = 9 
x(8,8) = 7 
x(9,9) = 8 
x(10,8) = 9 
x(11,7) = 9 
x(12,4) = 5 
x(13,8) = 7 
x(14,10) = 9 
x(15,7) = 5 
x(16,10) = 2 
x(17,2) = 5 
x(18,5) = 9 
x(19,2) = 8 
x(20,9) = 0 
x(21,8) = 9 
x(22,4) = 9 
x(23,1) = 9 
x(24,9) = 9 
x(25,9) = 9 
x(26,3) = 5 
x(27,2) = 8 
x(28,3) = 9 
x(29,7) = 3 
x(30,3) = 1 
x(31,8) = 9 
x(32,3) = 8 
x(33,2) = 8 
x(34,2) = 9 
x(35,5) = 9 
x(36,9) = 9 
x(37,8) = 9 
x(38,10) = 3 
x(39,2) = 7 
x(40,9) = 8 
x(41,1) = 9 
x(42,5) = 2 
x(43,8) = 9 
x(44,7) = 9 
x(45,8) = 9 
x(46,8) = 7 
x(47,6) = 9 
x(48,1) = 9 
x(49,2) = 9 
x(50,1) = 9 
x(51,7) = 3 
x(52,8) = 7 
x(53,3) = 9 
x(54,10) = 9 
x(55,2) = 9 
x(56,4) = 2 
x(57,7) = 9 
x(58,3) = 8 
x(59,6) = 9 
x(60,10) = 9 
x(61,4) = 9 
x(62,5) = 7 
x(63,4) = 8 
x(64,6) = 9 
x(65,6) = 6 
x(66,7) = 3 
x(67,10) = 9 
x(68,5) = 9 
x(69,1) = 5 
x(70,3) = 8 
x(71,6) = 9 
x(72,10) = 9 
x(73,5) = 8 
x(74,10) = 9 
x(75,4) = 9 
x(76,5) = 9 
x(77,7) = 9 
x(78,8) = 9 
x(79,3) = 3 
x(80,6) = 9 
x(81,5) = 9 
x(82,6) = 9 
x(83,7) = 9 
x(84,2) = 9 
x(85,10) = 8 
x(86,1) = 9 
x(87,6) = 9 
x(88,9) = 9 
x(89,1) = 9 
x(90,5) = 1 
x(91,2) = 2 
x(92,8) = 9 
x(93,3) = 9 
x(94,6) = 0 
x(95,1) = 9 
x(96,9) = 9 
x(97,4) = 9 
x(98,4) = 9 
x(99,9) = 9 
x(100,4) = 9 
