x(1,12) = 9 
x(2,3) = 4 
x(3,13) = 9 
x(4,8) = 5 
x(5,18) = 5 
x(6,13) = 9 
x(7,13) = 8 
x(8,20) = 8 
x(9,8) = 9 
x(10,10) = 9 
x(11,6) = 9 
x(12,7) = 9 
x(13,7) = 3 
x(14,13) = 2 
x(15,9) = 6 
x(16,12) = 9 
x(17,11) = 9 
x(18,18) = 9 
x(19,7) = 1 
x(20,19) = 3 
x(21,16) = 8 
x(22,14) = 6 
x(23,1) = 9 
x(24,5) = 7 
x(25,9) = 1 
x(26,15) = 8 
x(27,3) = 9 
x(28,1) = 9 
x(29,2) = 5 
x(30,19) = 9 
x(31,5) = 0 
x(32,17) = 7 
x(33,17) = 6 
x(34,2) = 2 
x(35,1) = 3 
x(36,3) = 1 
x(37,1) = 1 
x(38,20) = 7 
x(39,7) = 9 
x(40,17) = 9 
x(41,11) = 6 
x(42,5) = 2 
x(43,6) = 4 
x(44,15) = 0 
x(45,20) = 9 
x(46,8) = 9 
x(47,4) = 8 
x(48,2) = 9 
x(49,9) = 5 
x(50,10) = 9 
x(51,18) = 8 
x(52,19) = 7 
x(53,14) = 8 
x(54,4) = 1 
x(55,10) = 9 
x(56,4) = 7 
x(57,12) = 2 
x(58,6) = 9 
x(59,3) = 2 
x(60,16) = 9 
x(61,13) = 3 
x(62,6) = 2 
x(63,15) = 9 
x(64,18) = 4 
x(65,2) = 9 
x(66,1) = 8 
x(67,14) = 8 
x(68,11) = 3 
x(69,8) = 7 
x(70,16) = 7 
x(71,11) = 9 
x(72,8) = 5 
x(73,5) = 4 
x(74,10) = 9 
x(75,14) = 9 
x(76,9) = 9 
x(77,9) = 9 
x(78,10) = 1 
x(79,14) = 6 
x(80,17) = 9 
x(81,19) = 9 
x(82,7) = 9 
x(83,9) = 8 
x(84,12) = 0 
x(85,12) = 9 
x(86,11) = 7 
x(87,4) = 1 
x(88,19) = 8 
x(89,8) = 9 
x(90,3) = 4 
x(91,15) = 6 
x(92,18) = 6 
x(93,2) = 3 
x(94,20) = 4 
x(95,18) = 5 
x(96,6) = 9 
x(97,4) = 9 
x(98,18) = 6 
x(99,19) = 2 
x(100,15) = 8 
