x(1,46) = 0 
x(2,24) = 2 
x(3,139) = 1 
x(4,37) = 9 
x(5,198) = 4 
x(6,107) = 4 
x(7,78) = 6 
x(8,26) = 7 
x(9,57) = 6 
x(10,160) = 7 
x(11,117) = 5 
x(12,31) = 9 
x(13,151) = 9 
x(14,189) = 5 
x(15,199) = 9 
x(16,22) = 6 
x(17,62) = 3 
x(18,73) = 9 
x(19,134) = 0 
x(20,111) = 4 
x(21,145) = 9 
x(22,35) = 9 
x(23,27) = 8 
x(24,29) = 5 
x(25,182) = 7 
x(26,60) = 4 
x(27,114) = 6 
x(28,93) = 3 
x(29,137) = 9 
x(30,5) = 9 
x(31,149) = 2 
x(32,2) = 8 
x(33,114) = 9 
x(34,180) = 6 
x(35,11) = 9 
x(36,170) = 8 
x(37,179) = 0 
x(38,196) = 6 
x(39,136) = 7 
x(40,117) = 6 
x(41,173) = 9 
x(42,169) = 8 
x(43,151) = 9 
x(44,128) = 8 
x(45,173) = 2 
x(46,103) = 4 
x(47,88) = 0 
x(48,142) = 0 
x(49,25) = 6 
x(50,123) = 9 
x(51,65) = 8 
x(52,123) = 5 
x(53,135) = 1 
x(54,102) = 4 
x(55,84) = 9 
x(56,87) = 0 
x(57,12) = 9 
x(58,70) = 9 
x(59,149) = 9 
x(60,16) = 5 
x(61,183) = 9 
x(62,69) = 1 
x(63,157) = 9 
x(64,46) = 0 
x(65,87) = 1 
x(66,179) = 4 
x(67,189) = 5 
x(68,26) = 5 
x(69,195) = 5 
x(70,125) = 2 
x(71,69) = 1 
x(72,140) = 4 
x(73,150) = 7 
x(74,59) = 2 
x(75,72) = 9 
x(76,107) = 4 
x(77,99) = 9 
x(78,99) = 5 
x(79,200) = 0 
x(80,42) = 0 
x(81,33) = 5 
x(82,154) = 1 
x(83,74) = 0 
x(84,150) = 6 
x(85,153) = 9 
x(86,152) = 9 
x(87,188) = 4 
x(88,193) = 9 
x(89,186) = 9 
x(90,184) = 8 
x(91,22) = 1 
x(92,3) = 8 
x(93,167) = 9 
x(94,49) = 9 
x(95,9) = 5 
x(96,198) = 9 
x(97,140) = 9 
x(98,39) = 6 
x(99,20) = 9 
x(100,155) = 5 
x(101,151) = 0 
x(102,32) = 8 
x(103,156) = 9 
x(104,42) = 0 
x(105,175) = 8 
x(106,87) = 4 
x(107,69) = 9 
x(108,17) = 4 
x(109,188) = 9 
x(110,67) = 0 
x(111,117) = 2 
x(112,12) = 9 
x(113,86) = 9 
x(114,78) = 7 
x(115,170) = 9 
x(116,177) = 4 
x(117,20) = 9 
x(118,41) = 6 
x(119,85) = 1 
x(120,68) = 0 
x(121,85) = 3 
x(122,154) = 9 
x(123,92) = 9 
x(124,123) = 4 
x(125,13) = 1 
x(126,158) = 8 
x(127,44) = 9 
x(128,119) = 9 
x(129,142) = 7 
x(130,147) = 8 
x(131,195) = 0 
x(132,5) = 9 
x(133,92) = 0 
x(134,110) = 5 
x(135,83) = 6 
x(136,171) = 8 
x(137,70) = 8 
x(138,177) = 1 
x(139,149) = 0 
x(140,189) = 0 
x(141,156) = 7 
x(142,128) = 7 
x(143,14) = 3 
x(144,132) = 1 
x(145,80) = 5 
x(146,136) = 8 
x(147,11) = 3 
x(148,33) = 6 
x(149,137) = 9 
x(150,197) = 7 
x(151,132) = 0 
x(152,110) = 4 
x(153,43) = 3 
x(154,72) = 8 
x(155,33) = 9 
x(156,166) = 9 
x(157,58) = 0 
x(158,167) = 0 
x(159,49) = 1 
x(160,128) = 8 
x(161,77) = 2 
x(162,161) = 9 
x(163,5) = 4 
x(164,103) = 4 
x(165,20) = 2 
x(166,91) = 9 
x(167,18) = 9 
x(168,24) = 1 
x(169,100) = 9 
x(170,16) = 6 
x(171,162) = 9 
x(172,62) = 2 
x(173,98) = 3 
x(174,75) = 1 
x(175,194) = 7 
x(176,178) = 9 
x(177,107) = 9 
x(178,9) = 4 
x(179,52) = 5 
x(180,143) = 0 
x(181,142) = 4 
x(182,28) = 9 
x(183,96) = 8 
x(184,52) = 1 
