x(1,8) = 2 
x(2,11) = 0 
x(3,3) = 6 
x(4,5) = 2 
x(5,1) = 0 
x(6,3) = 2 
x(7,1) = 3 
x(8,11) = 2 
x(9,13) = 1 
x(10,11) = 2 
x(11,11) = 0 
x(12,6) = 2 
x(13,4) = 2 
x(14,1) = 2 
x(15,3) = 2 
x(16,14) = 3 
x(17,15) = 1 
x(18,12) = 2 
x(19,18) = 3 
x(20,5) = 5 
x(21,9) = 3 
x(22,14) = 3 
x(23,13) = 2 
x(24,1) = 3 
x(25,15) = 3 
x(26,17) = 4 
x(27,18) = 2 
x(28,2) = 7 
x(29,14) = 6 
x(30,10) = 3 
x(31,7) = 4 
x(32,2) = 4 
x(33,15) = 3 
x(34,16) = 3 
x(35,16) = 2 
x(36,6) = 3 
x(37,11) = 4 
x(38,11) = 3 
x(39,4) = 3 
x(40,18) = 5 
x(41,11) = 0 
x(42,10) = 5 
x(43,8) = 2 
x(44,13) = 2 
x(45,15) = 5 
x(46,1) = 3 
x(47,8) = 3 
x(48,7) = 3 
x(49,7) = 3 
x(50,5) = 3 
x(51,5) = 3 
x(52,2) = 4 
x(53,12) = 0 
x(54,13) = 3 
x(55,10) = 1 
x(56,9) = 1 
x(57,6) = 0 
x(58,4) = 3 
x(59,17) = 2 
x(60,18) = 3 
x(61,17) = 4 
x(62,20) = 3 
x(63,4) = 2 
x(64,1) = 2 
x(65,6) = 1 
x(66,16) = 2 
x(67,8) = 3 
x(68,14) = 2 
x(69,12) = 2 
x(70,17) = 1 
x(71,9) = 3 
x(72,11) = 3 
x(73,13) = 3 
x(74,18) = 2 
x(75,3) = 0 
x(76,8) = 0 
x(77,5) = 4 
x(78,17) = 4 
x(79,6) = 2 
x(80,1) = 5 
x(81,5) = 4 
x(82,16) = 2 
x(83,3) = 4 
x(84,20) = 4 
x(85,8) = 2 
x(86,15) = 0 
x(87,8) = 2 
x(88,9) = 0 
x(89,6) = 2 
x(90,3) = 2 
x(91,17) = 3 
x(92,6) = 3 
x(93,12) = 4 
x(94,10) = 2 
x(95,3) = 0 
x(96,4) = 3 
x(97,13) = 1 
x(98,9) = 4 
x(99,10) = 2 
x(100,13) = 1 
x(101,6) = 1 
x(102,19) = 0 
x(103,13) = 4 
x(104,9) = 3 
x(105,2) = 4 
x(106,17) = 4 
x(107,18) = 8 
x(108,17) = 5 
x(109,20) = 2 
x(110,13) = 2 
x(111,7) = 2 
x(112,9) = 3 
x(113,14) = 2 
x(114,6) = 2 
x(115,10) = 3 
x(116,10) = 8 
x(117,2) = 2 
x(118,20) = 3 
x(119,10) = 5 
x(120,8) = 3 
x(121,16) = 1 
x(122,19) = 2 
x(123,10) = 2 
x(124,16) = 3 
x(125,11) = 4 
x(126,20) = 3 
x(127,19) = 3 
x(128,1) = 1 
x(129,16) = 2 
x(130,14) = 0 
x(131,8) = 0 
x(132,12) = 5 
x(133,17) = 2 
x(134,14) = 0 
x(135,16) = 2 
x(136,15) = 1 
x(137,15) = 3 
x(138,16) = 3 
x(139,1) = 4 
x(140,20) = 1 
x(141,20) = 1 
x(142,13) = 0 
x(143,11) = 3 
x(144,4) = 5 
x(145,20) = 4 
x(146,5) = 4 
x(147,18) = 3 
x(148,7) = 2 
x(149,9) = 1 
x(150,13) = 5 
x(151,1) = 1 
x(152,4) = 0 
x(153,8) = 1 
x(154,3) = 1 
x(155,20) = 0 
x(156,5) = 0 
x(157,7) = 4 
x(158,2) = 1 
x(159,9) = 0 
x(160,15) = 3 
x(161,15) = 4 
x(162,12) = 0 
x(163,5) = 7 
x(164,9) = 5 
x(165,19) = 3 
x(166,7) = 1 
x(167,14) = 2 
x(168,5) = 2 
x(169,5) = 2 
x(170,11) = 1 
x(171,14) = 1 
x(172,15) = 1 
x(173,19) = 0 
x(174,7) = 2 
x(175,18) = 6 
x(176,17) = 0 
x(177,18) = 1 
x(178,14) = 3 
x(179,19) = 3 
x(180,17) = 0 
x(181,7) = 2 
x(182,2) = 3 
x(183,4) = 3 
x(184,19) = 2 
x(185,18) = 0 
x(186,12) = 1 
x(187,12) = 3 
x(188,12) = 0 
x(189,19) = 1 
x(190,19) = 1 
x(191,10) = 2 
x(192,12) = 1 
x(193,4) = 0 
x(194,19) = 4 
x(195,2) = 0 
x(196,4) = 2 
x(197,16) = 1 
x(198,2) = 1 
x(199,6) = 1 
x(200,2) = 1 
