x(1,16) = 9 
x(2,20) = 7 
x(3,7) = 5 
x(4,13) = 9 
x(5,9) = 9 
x(6,18) = 5 
x(7,4) = 8 
x(8,32) = 9 
x(9,25) = 9 
x(10,23) = 1 
x(11,1) = 9 
x(12,40) = 5 
x(13,31) = 7 
x(14,18) = 4 
x(15,18) = 8 
x(16,32) = 4 
x(17,40) = 7 
x(18,28) = 5 
x(19,16) = 9 
x(20,33) = 5 
x(21,3) = 9 
x(22,2) = 9 
x(23,30) = 8 
x(24,22) = 5 
x(25,7) = 8 
x(26,28) = 9 
x(27,6) = 4 
x(28,34) = 0 
x(29,40) = 8 
x(30,40) = 3 
x(31,10) = 1 
x(32,16) = 9 
x(33,40) = 5 
x(34,3) = 1 
x(35,29) = 9 
x(36,23) = 9 
x(37,14) = 8 
x(38,8) = 4 
x(39,34) = 7 
x(40,37) = 9 
x(41,25) = 0 
x(42,20) = 3 
x(43,33) = 5 
x(44,10) = 8 
x(45,12) = 0 
x(46,8) = 5 
x(47,7) = 9 
x(48,2) = 9 
x(49,40) = 3 
x(50,2) = 0 
x(51,37) = 6 
x(52,26) = 4 
x(53,11) = 6 
x(54,8) = 9 
x(55,11) = 8 
x(56,39) = 7 
x(57,36) = 9 
x(58,4) = 4 
x(59,15) = 9 
x(60,7) = 9 
x(61,4) = 6 
x(62,39) = 9 
x(63,3) = 9 
x(64,11) = 9 
x(65,10) = 9 
x(66,5) = 0 
x(67,4) = 6 
x(68,4) = 9 
x(69,24) = 8 
x(70,13) = 6 
x(71,25) = 8 
x(72,28) = 2 
x(73,13) = 5 
x(74,28) = 3 
x(75,3) = 6 
x(76,31) = 8 
x(77,26) = 4 
x(78,32) = 8 
x(79,38) = 7 
x(80,20) = 0 
x(81,25) = 9 
x(82,21) = 9 
x(83,15) = 7 
x(84,23) = 5 
x(85,4) = 8 
x(86,36) = 8 
x(87,3) = 7 
x(88,15) = 8 
x(89,24) = 1 
x(90,19) = 7 
x(91,22) = 9 
x(92,9) = 9 
x(93,25) = 8 
x(94,22) = 9 
x(95,31) = 0 
x(96,21) = 7 
x(97,20) = 7 
x(98,19) = 9 
x(99,19) = 9 
x(100,23) = 6 
x(101,35) = 5 
x(102,7) = 9 
x(103,32) = 0 
x(104,35) = 9 
x(105,14) = 6 
x(106,11) = 4 
x(107,12) = 1 
x(108,21) = 7 
x(109,18) = 9 
x(110,17) = 4 
x(111,13) = 4 
x(112,37) = 9 
x(113,39) = 4 
x(114,20) = 9 
x(115,24) = 7 
x(116,15) = 7 
x(117,3) = 4 
x(118,21) = 8 
x(119,18) = 4 
x(120,18) = 8 
x(121,39) = 1 
x(122,14) = 5 
x(123,8) = 1 
x(124,4) = 5 
x(125,19) = 9 
x(126,23) = 9 
x(127,7) = 8 
x(128,2) = 6 
x(129,12) = 4 
x(130,12) = 2 
x(131,3) = 6 
x(132,27) = 3 
x(133,16) = 2 
x(134,6) = 5 
x(135,35) = 4 
x(136,23) = 1 
x(137,33) = 6 
x(138,38) = 6 
x(139,18) = 1 
x(140,35) = 2 
x(141,6) = 6 
x(142,27) = 9 
x(143,17) = 9 
x(144,10) = 9 
x(145,25) = 7 
x(146,27) = 9 
x(147,2) = 5 
x(148,35) = 2 
x(149,24) = 9 
x(150,29) = 9 
x(151,12) = 6 
x(152,29) = 6 
x(153,36) = 4 
x(154,39) = 4 
x(155,37) = 7 
x(156,7) = 5 
x(157,22) = 9 
x(158,15) = 8 
x(159,18) = 7 
x(160,37) = 8 
x(161,9) = 8 
x(162,14) = 8 
x(163,21) = 6 
x(164,15) = 7 
x(165,21) = 7 
x(166,39) = 5 
x(167,22) = 9 
x(168,13) = 9 
x(169,29) = 1 
x(170,5) = 9 
x(171,26) = 1 
x(172,37) = 5 
x(173,17) = 4 
x(174,27) = 9 
x(175,26) = 9 
x(176,28) = 9 
x(177,21) = 8 
x(178,28) = 9 
x(179,19) = 8 
x(180,1) = 5 
x(181,32) = 5 
x(182,30) = 6 
x(183,26) = 7 
x(184,27) = 8 
x(185,32) = 9 
x(186,14) = 9 
x(187,34) = 8 
x(188,8) = 7 
x(189,5) = 9 
x(190,17) = 9 
x(191,34) = 9 
x(192,23) = 3 
x(193,38) = 9 
x(194,17) = 9 
x(195,1) = 9 
x(196,22) = 2 
x(197,23) = 6 
x(198,16) = 9 
x(199,26) = 3 
x(200,10) = 9 
x(201,7) = 7 
x(202,20) = 9 
x(203,14) = 0 
x(204,35) = 9 
x(205,17) = 9 
x(206,9) = 9 
x(207,28) = 0 
x(208,6) = 2 
x(209,11) = 6 
x(210,34) = 6 
x(211,9) = 2 
x(212,2) = 1 
x(213,13) = 0 
x(214,24) = 9 
x(215,7) = 0 
x(216,5) = 4 
x(217,10) = 9 
x(218,40) = 9 
x(219,16) = 3 
x(220,17) = 8 
x(221,31) = 9 
x(222,9) = 9 
x(223,33) = 9 
x(224,29) = 2 
x(225,24) = 9 
x(226,40) = 6 
x(227,17) = 2 
x(228,19) = 9 
x(229,27) = 5 
x(230,37) = 9 
x(231,14) = 5 
x(232,6) = 3 
x(233,13) = 6 
x(234,29) = 2 
x(235,4) = 6 
x(236,6) = 6 
x(237,20) = 8 
x(238,30) = 3 
x(239,25) = 9 
x(240,36) = 8 
x(241,13) = 7 
x(242,6) = 9 
x(243,32) = 5 
x(244,22) = 7 
x(245,39) = 3 
x(246,31) = 2 
x(247,31) = 8 
x(248,15) = 7 
x(249,11) = 9 
x(250,23) = 9 
x(251,33) = 8 
x(252,2) = 8 
x(253,37) = 9 
x(254,17) = 3 
x(255,16) = 4 
x(256,12) = 7 
x(257,7) = 8 
x(258,1) = 3 
x(259,24) = 9 
x(260,24) = 4 
x(261,3) = 9 
x(262,25) = 7 
x(263,7) = 9 
x(264,31) = 9 
x(265,21) = 3 
x(266,35) = 9 
x(267,17) = 5 
x(268,11) = 4 
x(269,32) = 9 
x(270,39) = 9 
x(271,38) = 9 
x(272,7) = 8 
x(273,39) = 7 
x(274,21) = 9 
x(275,11) = 2 
x(276,34) = 2 
x(277,3) = 3 
