x(1,4) = 9 
x(2,17) = 4 
x(3,8) = 5 
x(4,6) = 5 
x(5,4) = 9 
x(6,9) = 9 
x(7,8) = 9 
x(8,1) = 9 
x(9,4) = 9 
x(10,5) = 9 
x(11,2) = 8 
x(12,8) = 9 
x(13,10) = 9 
x(14,8) = 9 
x(15,10) = 6 
x(16,7) = 9 
x(17,16) = 9 
x(18,12) = 9 
x(19,4) = 9 
x(20,13) = 9 
x(21,15) = 9 
x(22,6) = 9 
x(23,3) = 9 
x(24,19) = 9 
x(25,10) = 6 
x(26,19) = 6 
x(27,16) = 9 
x(28,11) = 9 
x(29,13) = 9 
x(30,3) = 9 
x(31,18) = 9 
x(32,4) = 9 
x(33,16) = 5 
x(34,20) = 9 
x(35,2) = 9 
x(36,3) = 9 
x(37,6) = 9 
x(38,12) = 9 
x(39,4) = 9 
x(40,12) = 9 
x(41,5) = 9 
x(42,9) = 9 
x(43,13) = 7 
x(44,6) = 7 
x(45,5) = 9 
x(46,11) = 9 
x(47,5) = 6 
x(48,1) = 9 
x(49,2) = 9 
x(50,10) = 9 
x(51,17) = 9 
x(52,17) = 9 
x(53,5) = 9 
x(54,2) = 9 
x(55,8) = 9 
x(56,2) = 9 
x(57,1) = 9 
x(58,8) = 9 
x(59,18) = 4 
x(60,9) = 9 
x(61,19) = 6 
x(62,19) = 8 
x(63,13) = 6 
x(64,9) = 9 
x(65,13) = 9 
x(66,5) = 6 
x(67,20) = 9 
x(68,12) = 6 
x(69,11) = 9 
x(70,1) = 9 
x(71,14) = 9 
x(72,8) = 9 
x(73,15) = 9 
x(74,1) = 9 
x(75,20) = 3 
x(76,19) = 9 
x(77,19) = 7 
x(78,6) = 4 
x(79,7) = 9 
x(80,19) = 9 
x(81,4) = 9 
x(82,10) = 9 
x(83,13) = 9 
x(84,17) = 2 
x(85,2) = 9 
x(86,19) = 9 
x(87,14) = 9 
x(88,3) = 9 
x(89,14) = 9 
x(90,5) = 9 
x(91,18) = 9 
x(92,19) = 9 
x(93,5) = 9 
x(94,4) = 9 
x(95,6) = 9 
x(96,5) = 9 
x(97,8) = 5 
x(98,7) = 4 
x(99,15) = 9 
x(100,16) = 9 
x(101,4) = 9 
x(102,18) = 9 
x(103,15) = 9 
x(104,2) = 2 
x(105,5) = 9 
x(106,9) = 6 
x(107,16) = 9 
x(108,2) = 9 
x(109,11) = 9 
x(110,3) = 9 
x(111,16) = 9 
x(112,14) = 9 
x(113,8) = 9 
x(114,8) = 9 
x(115,3) = 9 
x(116,4) = 4 
x(117,19) = 8 
x(118,5) = 9 
x(119,7) = 9 
x(120,3) = 8 
x(121,7) = 9 
x(122,5) = 9 
x(123,9) = 9 
x(124,9) = 8 
x(125,8) = 9 
x(126,14) = 9 
x(127,12) = 9 
x(128,18) = 4 
x(129,12) = 9 
x(130,7) = 4 
x(131,4) = 5 
x(132,16) = 9 
x(133,1) = 9 
x(134,18) = 9 
x(135,14) = 7 
x(136,16) = 9 
x(137,20) = 9 
x(138,15) = 6 
x(139,17) = 9 
x(140,16) = 5 
x(141,18) = 9 
x(142,3) = 8 
x(143,1) = 1 
x(144,17) = 9 
x(145,20) = 9 
x(146,3) = 7 
x(147,11) = 9 
x(148,15) = 2 
x(149,3) = 9 
x(150,20) = 6 
x(151,10) = 9 
x(152,11) = 9 
x(153,20) = 9 
x(154,15) = 9 
x(155,19) = 9 
x(156,14) = 9 
x(157,14) = 9 
x(158,5) = 5 
x(159,9) = 8 
x(160,19) = 4 
x(161,9) = 7 
x(162,1) = 4 
x(163,2) = 6 
x(164,3) = 9 
x(165,11) = 6 
x(166,2) = 9 
x(167,6) = 7 
x(168,15) = 9 
x(169,20) = 9 
x(170,8) = 7 
x(171,14) = 9 
x(172,6) = 9 
x(173,16) = 9 
x(174,17) = 6 
x(175,6) = 9 
x(176,13) = 9 
x(177,20) = 9 
x(178,10) = 9 
x(179,9) = 2 
x(180,17) = 9 
x(181,17) = 4 
x(182,8) = 3 
x(183,15) = 9 
x(184,14) = 9 
x(185,10) = 9 
x(186,6) = 9 
x(187,7) = 9 
x(188,9) = 9 
x(189,7) = 9 
x(190,14) = 1 
x(191,19) = 9 
x(192,5) = 9 
x(193,13) = 9 
x(194,3) = 9 
x(195,7) = 6 
x(196,7) = 5 
x(197,14) = 9 
x(198,20) = 9 
x(199,9) = 8 
x(200,20) = 8 
