x(1,22) = 4 
x(2,9) = 5 
x(3,9) = 0 
x(4,38) = 7 
x(5,3) = 0 
x(6,7) = 0 
x(7,12) = 5 
x(8,11) = 3 
x(9,13) = 9 
x(10,22) = 8 
x(11,40) = 2 
x(12,22) = 7 
x(13,17) = 5 
x(14,22) = 0 
x(15,10) = 5 
x(16,9) = 5 
x(17,9) = 8 
x(18,36) = 9 
x(19,16) = 0 
x(20,15) = 9 
x(21,3) = 7 
x(22,1) = 4 
x(23,28) = 0 
x(24,9) = 9 
x(25,9) = 8 
x(26,28) = 9 
x(27,30) = 8 
x(28,3) = 5 
x(29,20) = 0 
x(30,10) = 6 
x(31,31) = 1 
x(32,16) = 8 
x(33,34) = 0 
x(34,17) = 3 
x(35,33) = 5 
x(36,23) = 1 
x(37,24) = 0 
x(38,30) = 4 
x(39,19) = 8 
x(40,37) = 9 
x(41,3) = 5 
x(42,8) = 3 
x(43,24) = 3 
x(44,14) = 7 
x(45,33) = 1 
x(46,8) = 7 
x(47,26) = 5 
x(48,28) = 7 
x(49,16) = 7 
x(50,25) = 3 
x(51,37) = 0 
x(52,19) = 7 
x(53,11) = 9 
x(54,8) = 9 
x(55,20) = 0 
x(56,20) = 9 
x(57,20) = 9 
x(58,3) = 2 
x(59,15) = 0 
x(60,15) = 4 
x(61,40) = 6 
x(62,4) = 6 
x(63,3) = 8 
x(64,7) = 8 
x(65,3) = 8 
x(66,17) = 7 
x(67,26) = 0 
x(68,38) = 8 
x(69,40) = 2 
x(70,13) = 9 
x(71,18) = 7 
x(72,30) = 7 
x(73,17) = 7 
x(74,24) = 6 
x(75,31) = 2 
x(76,31) = 3 
x(77,26) = 4 
x(78,32) = 9 
x(79,6) = 4 
x(80,6) = 3 
x(81,28) = 6 
x(82,5) = 4 
x(83,13) = 4 
x(84,18) = 1 
x(85,19) = 0 
x(86,36) = 0 
x(87,32) = 8 
x(88,36) = 7 
x(89,31) = 8 
x(90,29) = 7 
x(91,1) = 0 
x(92,32) = 6 
x(93,25) = 7 
x(94,19) = 3 
x(95,26) = 5 
x(96,38) = 0 
x(97,6) = 5 
x(98,10) = 1 
x(99,18) = 6 
x(100,13) = 0 
x(101,28) = 6 
x(102,12) = 0 
x(103,32) = 7 
x(104,16) = 9 
x(105,12) = 7 
x(106,15) = 9 
x(107,1) = 9 
x(108,40) = 9 
x(109,18) = 5 
x(110,35) = 9 
x(111,10) = 5 
x(112,37) = 4 
x(113,24) = 9 
x(114,20) = 3 
x(115,19) = 8 
x(116,12) = 1 
x(117,16) = 4 
x(118,28) = 7 
x(119,1) = 3 
x(120,14) = 4 
x(121,39) = 4 
x(122,18) = 7 
x(123,8) = 5 
x(124,29) = 6 
x(125,1) = 5 
x(126,23) = 5 
x(127,7) = 8 
x(128,29) = 2 
x(129,25) = 0 
x(130,37) = 0 
x(131,4) = 0 
x(132,33) = 6 
