x(1,5) = 9 
x(2,3) = 7 
x(3,2) = 9 
x(4,2) = 2 
x(5,2) = 9 
x(6,1) = 9 
x(7,4) = 8 
x(8,4) = 4 
x(9,3) = 9 
x(10,1) = 9 
x(11,4) = 0 
x(12,2) = 9 
x(13,2) = 9 
x(14,3) = 9 
x(15,5) = 9 
x(16,5) = 9 
x(17,4) = 8 
x(18,3) = 7 
x(19,1) = 9 
x(20,5) = 8 
x(21,2) = 9 
x(22,1) = 9 
x(23,3) = 9 
x(24,3) = 5 
x(25,1) = 3 
x(26,2) = 9 
x(27,5) = 9 
x(28,2) = 8 
x(29,2) = 4 
x(30,3) = 9 
x(31,1) = 9 
x(32,3) = 9 
x(33,3) = 9 
x(34,5) = 9 
x(35,3) = 9 
x(36,1) = 9 
x(37,1) = 9 
x(38,3) = 9 
x(39,4) = 9 
x(40,1) = 9 
x(41,5) = 9 
x(42,5) = 9 
x(43,1) = 9 
x(44,4) = 9 
x(45,3) = 9 
x(46,2) = 9 
x(47,2) = 9 
x(48,3) = 9 
x(49,5) = 9 
x(50,4) = 9 
x(51,1) = 7 
x(52,1) = 9 
x(53,5) = 9 
x(54,5) = 9 
x(55,4) = 9 
x(56,2) = 9 
x(57,4) = 9 
x(58,1) = 9 
x(59,2) = 9 
x(60,5) = 1 
x(61,3) = 8 
x(62,1) = 9 
x(63,4) = 6 
x(64,5) = 9 
x(65,4) = 9 
x(66,4) = 9 
x(67,5) = 6 
x(68,1) = 9 
x(69,3) = 5 
x(70,2) = 9 
x(71,2) = 9 
x(72,2) = 9 
x(73,5) = 5 
x(74,5) = 9 
x(75,2) = 8 
x(76,5) = 8 
x(77,1) = 8 
x(78,4) = 4 
x(79,1) = 9 
x(80,1) = 9 
x(81,2) = 7 
x(82,4) = 9 
x(83,3) = 9 
x(84,1) = 0 
x(85,1) = 9 
x(86,3) = 9 
x(87,4) = 9 
x(88,2) = 9 
x(89,2) = 6 
x(90,5) = 9 
x(91,3) = 4 
x(92,2) = 5 
x(93,4) = 9 
x(94,4) = 9 
x(95,4) = 8 
x(96,3) = 9 
x(97,5) = 9 
x(98,1) = 7 
x(99,3) = 9 
x(100,5) = 9 
