x(1,11) = 5 
x(2,14) = 6 
x(3,14) = 7 
x(4,30) = 9 
x(5,28) = 9 
x(6,25) = 0 
x(7,10) = 9 
x(8,18) = 8 
x(9,20) = 8 
x(10,2) = 5 
x(11,9) = 5 
x(12,13) = 1 
x(13,9) = 8 
x(14,26) = 3 
x(15,14) = 7 
x(16,7) = 4 
x(17,26) = 3 
x(18,25) = 9 
x(19,21) = 9 
x(20,3) = 5 
x(21,4) = 2 
x(22,12) = 9 
x(23,12) = 9 
x(24,15) = 9 
x(25,19) = 5 
x(26,3) = 5 
x(27,20) = 7 
x(28,16) = 8 
x(29,27) = 6 
x(30,5) = 9 
x(31,25) = 9 
x(32,19) = 9 
x(33,11) = 4 
x(34,1) = 7 
x(35,21) = 3 
x(36,9) = 9 
x(37,2) = 6 
x(38,11) = 0 
x(39,3) = 9 
x(40,4) = 9 
x(41,24) = 2 
x(42,26) = 9 
x(43,1) = 5 
x(44,9) = 0 
x(45,27) = 9 
x(46,22) = 1 
x(47,18) = 8 
x(48,4) = 8 
x(49,27) = 9 
x(50,2) = 1 
x(51,17) = 9 
x(52,7) = 9 
x(53,5) = 9 
x(54,13) = 2 
x(55,4) = 0 
x(56,10) = 3 
x(57,27) = 4 
x(58,17) = 6 
x(59,22) = 9 
x(60,11) = 9 
x(61,17) = 4 
x(62,25) = 3 
x(63,28) = 5 
x(64,25) = 8 
x(65,30) = 4 
x(66,15) = 5 
x(67,9) = 8 
x(68,21) = 6 
x(69,3) = 6 
x(70,12) = 9 
x(71,30) = 9 
x(72,13) = 5 
x(73,19) = 0 
x(74,29) = 9 
x(75,13) = 6 
x(76,25) = 9 
x(77,25) = 9 
x(78,5) = 0 
x(79,7) = 9 
x(80,10) = 6 
x(81,15) = 9 
x(82,9) = 5 
x(83,30) = 8 
x(84,6) = 4 
x(85,15) = 8 
x(86,14) = 3 
x(87,12) = 6 
x(88,12) = 9 
x(89,23) = 7 
x(90,5) = 5 
x(91,26) = 9 
x(92,10) = 8 
x(93,21) = 8 
x(94,12) = 6 
x(95,9) = 9 
x(96,1) = 4 
x(97,5) = 9 
x(98,22) = 8 
x(99,26) = 5 
x(100,9) = 4 
x(101,5) = 6 
x(102,9) = 4 
x(103,24) = 7 
x(104,4) = 9 
x(105,10) = 9 
x(106,7) = 9 
x(107,2) = 6 
x(108,21) = 9 
x(109,10) = 2 
x(110,8) = 6 
x(111,22) = 3 
x(112,27) = 7 
x(113,10) = 6 
x(114,6) = 9 
x(115,26) = 8 
x(116,1) = 5 
x(117,6) = 9 
x(118,16) = 6 
x(119,18) = 8 
x(120,26) = 9 
x(121,21) = 1 
x(122,24) = 9 
x(123,22) = 8 
x(124,29) = 7 
x(125,16) = 7 
x(126,29) = 6 
x(127,15) = 3 
x(128,11) = 9 
x(129,18) = 4 
x(130,29) = 9 
x(131,2) = 9 
x(132,3) = 3 
x(133,6) = 6 
x(134,18) = 1 
x(135,26) = 9 
x(136,24) = 7 
x(137,16) = 9 
x(138,17) = 9 
x(139,25) = 6 
x(140,5) = 8 
x(141,27) = 9 
x(142,27) = 8 
x(143,3) = 1 
x(144,29) = 5 
x(145,19) = 5 
x(146,30) = 7 
x(147,25) = 8 
x(148,5) = 4 
x(149,6) = 1 
x(150,18) = 5 
x(151,27) = 9 
x(152,27) = 0 
x(153,27) = 9 
x(154,4) = 9 
x(155,12) = 7 
x(156,29) = 4 
x(157,23) = 8 
x(158,6) = 8 
x(159,18) = 2 
x(160,7) = 8 
x(161,18) = 1 
x(162,14) = 9 
x(163,12) = 4 
x(164,12) = 5 
x(165,23) = 6 
x(166,27) = 6 
x(167,1) = 6 
x(168,9) = 1 
x(169,3) = 6 
x(170,15) = 4 
x(171,13) = 9 
x(172,19) = 7 
x(173,21) = 9 
x(174,8) = 2 
x(175,30) = 8 
x(176,2) = 4 
x(177,27) = 7 
x(178,10) = 3 
x(179,25) = 1 
x(180,17) = 6 
x(181,22) = 3 
x(182,17) = 9 
x(183,21) = 8 
x(184,30) = 9 
x(185,20) = 9 
x(186,20) = 9 
x(187,27) = 5 
x(188,19) = 5 
x(189,2) = 6 
x(190,23) = 9 
x(191,20) = 9 
x(192,13) = 8 
x(193,24) = 3 
x(194,16) = 7 
x(195,5) = 7 
x(196,20) = 2 
x(197,27) = 5 
x(198,24) = 9 
x(199,1) = 8 
x(200,29) = 8 
x(201,19) = 3 
x(202,27) = 9 
x(203,8) = 2 
x(204,24) = 9 
x(205,29) = 3 
x(206,29) = 8 
x(207,18) = 0 
x(208,21) = 8 
x(209,6) = 4 
x(210,17) = 9 
x(211,17) = 9 
x(212,26) = 7 
x(213,27) = 2 
x(214,27) = 5 
x(215,26) = 6 
x(216,22) = 3 
x(217,29) = 9 
x(218,25) = 3 
x(219,7) = 9 
x(220,16) = 9 
x(221,21) = 3 
x(222,26) = 9 
x(223,3) = 9 
x(224,18) = 9 
x(225,30) = 2 
x(226,13) = 9 
x(227,24) = 6 
x(228,22) = 9 
x(229,28) = 6 
x(230,14) = 4 
x(231,9) = 6 
x(232,15) = 9 
x(233,2) = 9 
x(234,2) = 9 
x(235,1) = 9 
x(236,1) = 9 
x(237,5) = 9 
x(238,15) = 9 
x(239,27) = 1 
x(240,30) = 9 
x(241,19) = 3 
x(242,11) = 6 
x(243,14) = 6 
x(244,16) = 9 
x(245,8) = 9 
x(246,9) = 6 
x(247,30) = 2 
x(248,19) = 9 
x(249,2) = 6 
x(250,28) = 0 
x(251,7) = 9 
x(252,7) = 7 
x(253,10) = 7 
x(254,29) = 8 
x(255,17) = 3 
x(256,26) = 8 
x(257,2) = 8 
x(258,2) = 4 
x(259,21) = 8 
x(260,25) = 8 
x(261,15) = 7 
x(262,29) = 7 
x(263,8) = 2 
x(264,25) = 9 
x(265,17) = 8 
x(266,10) = 1 
x(267,14) = 6 
x(268,18) = 1 
x(269,9) = 7 
x(270,4) = 9 
x(271,9) = 6 
x(272,28) = 8 
x(273,14) = 9 
x(274,11) = 9 
x(275,30) = 4 
x(276,27) = 1 
x(277,15) = 5 
x(278,5) = 3 
x(279,22) = 0 
x(280,16) = 9 
x(281,30) = 9 
x(282,24) = 3 
x(283,21) = 7 
x(284,9) = 1 
x(285,29) = 8 
x(286,11) = 9 
x(287,17) = 6 
x(288,30) = 4 
x(289,17) = 7 
x(290,11) = 3 
