x(1,8) = 3 
x(2,22) = 2 
x(3,1) = 6 
x(4,3) = 6 
x(5,29) = 4 
x(6,6) = 9 
x(7,28) = 5 
x(8,36) = 4 
x(9,25) = 0 
x(10,39) = 8 
x(11,39) = 6 
x(12,10) = 7 
x(13,38) = 0 
x(14,8) = 7 
x(15,9) = 2 
x(16,27) = 8 
x(17,2) = 7 
x(18,15) = 0 
x(19,17) = 2 
x(20,13) = 9 
x(21,26) = 8 
x(22,6) = 5 
x(23,14) = 7 
x(24,29) = 0 
x(25,28) = 8 
x(26,7) = 0 
x(27,17) = 9 
x(28,34) = 0 
x(29,36) = 3 
x(30,18) = 9 
x(31,10) = 7 
x(32,24) = 6 
x(33,15) = 4 
x(34,31) = 0 
x(35,28) = 3 
x(36,25) = 7 
x(37,3) = 9 
x(38,38) = 7 
x(39,19) = 2 
x(40,26) = 1 
x(41,39) = 6 
x(42,11) = 9 
x(43,4) = 9 
x(44,38) = 2 
x(45,35) = 2 
x(46,26) = 9 
x(47,40) = 0 
x(48,1) = 4 
x(49,2) = 8 
x(50,14) = 8 
x(51,3) = 2 
x(52,37) = 5 
x(53,39) = 7 
x(54,18) = 8 
x(55,27) = 9 
x(56,1) = 9 
x(57,24) = 0 
x(58,14) = 9 
x(59,20) = 5 
x(60,14) = 9 
x(61,10) = 2 
x(62,9) = 5 
x(63,24) = 4 
x(64,8) = 0 
x(65,3) = 2 
x(66,30) = 0 
x(67,10) = 9 
x(68,32) = 2 
x(69,19) = 9 
x(70,4) = 9 
x(71,17) = 6 
x(72,30) = 2 
x(73,33) = 9 
x(74,6) = 7 
x(75,23) = 7 
x(76,9) = 4 
x(77,40) = 5 
x(78,21) = 7 
x(79,32) = 9 
x(80,12) = 1 
x(81,11) = 9 
x(82,11) = 1 
x(83,3) = 0 
x(84,40) = 8 
x(85,23) = 8 
x(86,38) = 8 
x(87,11) = 1 
x(88,26) = 0 
x(89,28) = 1 
x(90,3) = 9 
x(91,24) = 5 
x(92,19) = 9 
x(93,14) = 1 
x(94,16) = 3 
x(95,29) = 9 
x(96,31) = 9 
x(97,23) = 9 
x(98,13) = 7 
