x(1,1) = 2 
x(2,6) = 2 
x(3,8) = 5 
x(4,3) = 4 
x(5,6) = 7 
x(6,2) = 6 
x(7,1) = 6 
x(8,6) = 2 
x(9,7) = 4 
x(10,7) = 0 
x(11,6) = 5 
x(12,8) = 5 
x(13,4) = 6 
x(14,1) = 2 
x(15,2) = 4 
x(16,5) = 6 
x(17,8) = 9 
x(18,9) = 6 
x(19,6) = 6 
x(20,3) = 6 
x(21,5) = 3 
x(22,7) = 1 
x(23,5) = 4 
x(24,1) = 5 
x(25,8) = 5 
x(26,9) = 4 
x(27,10) = 8 
x(28,6) = 6 
x(29,5) = 5 
x(30,7) = 5 
x(31,2) = 1 
x(32,5) = 9 
x(33,8) = 6 
x(34,4) = 6 
x(35,10) = 4 
x(36,3) = 6 
x(37,6) = 6 
x(38,6) = 6 
x(39,8) = 4 
x(40,2) = 6 
x(41,9) = 0 
x(42,6) = 5 
x(43,7) = 4 
x(44,9) = 4 
x(45,8) = 7 
x(46,1) = 8 
x(47,9) = 1 
x(48,4) = 5 
x(49,4) = 6 
x(50,3) = 5 
x(51,3) = 6 
x(52,9) = 1 
x(53,2) = 1 
x(54,7) = 6 
x(55,4) = 1 
x(56,7) = 8 
x(57,6) = 6 
x(58,4) = 6 
x(59,9) = 2 
x(60,9) = 5 
x(61,9) = 1 
x(62,2) = 1 
x(63,5) = 4 
x(64,1) = 5 
x(65,10) = 1 
x(66,3) = 4 
x(67,6) = 9 
x(68,1) = 4 
x(69,2) = 5 
x(70,6) = 4 
x(71,5) = 5 
x(72,6) = 5 
x(73,7) = 5 
x(74,2) = 2 
x(75,3) = 5 
x(76,6) = 6 
x(77,3) = 6 
x(78,9) = 6 
x(79,5) = 1 
x(80,1) = 8 
x(81,3) = 6 
x(82,10) = 8 
x(83,2) = 5 
x(84,5) = 5 
x(85,1) = 6 
x(86,10) = 6 
x(87,7) = 1 
x(88,1) = 5 
x(89,7) = 5 
x(90,2) = 3 
x(91,9) = 6 
x(92,5) = 1 
x(93,8) = 0 
x(94,9) = 6 
x(95,5) = 6 
x(96,3) = 1 
x(97,7) = 5 
x(98,5) = 6 
x(99,10) = 3 
x(100,7) = 4 
x(101,4) = 1 
x(102,2) = 7 
x(103,7) = 6 
x(104,5) = 5 
x(105,2) = 5 
x(106,9) = 6 
x(107,4) = 4 
x(108,1) = 1 
x(109,7) = 7 
x(110,7) = 6 
x(111,4) = 5 
x(112,5) = 5 
x(113,10) = 1 
x(114,2) = 3 
x(115,10) = 6 
x(116,6) = 0 
x(117,6) = 1 
x(118,10) = 1 
x(119,7) = 6 
x(120,1) = 5 
x(121,10) = 2 
x(122,10) = 2 
x(123,3) = 1 
x(124,4) = 2 
x(125,6) = 6 
x(126,4) = 8 
x(127,10) = 1 
x(128,1) = 5 
x(129,6) = 7 
x(130,7) = 6 
x(131,5) = 4 
x(132,9) = 7 
x(133,9) = 2 
x(134,9) = 6 
x(135,6) = 1 
x(136,6) = 1 
x(137,8) = 8 
x(138,1) = 5 
x(139,7) = 2 
x(140,6) = 1 
x(141,7) = 0 
x(142,7) = 2 
x(143,9) = 1 
x(144,1) = 6 
x(145,4) = 8 
x(146,3) = 5 
x(147,4) = 0 
x(148,10) = 8 
x(149,5) = 5 
x(150,7) = 9 
x(151,1) = 5 
x(152,1) = 6 
x(153,3) = 5 
x(154,2) = 5 
x(155,1) = 4 
x(156,7) = 6 
x(157,4) = 5 
x(158,7) = 7 
x(159,5) = 6 
x(160,1) = 5 
x(161,8) = 6 
x(162,9) = 5 
x(163,3) = 6 
x(164,5) = 8 
x(165,10) = 2 
x(166,7) = 1 
x(167,10) = 4 
x(168,3) = 4 
x(169,3) = 4 
x(170,6) = 4 
x(171,6) = 5 
x(172,7) = 1 
x(173,9) = 1 
x(174,1) = 6 
x(175,5) = 6 
x(176,5) = 6 
x(177,1) = 4 
x(178,1) = 4 
x(179,10) = 6 
x(180,10) = 2 
x(181,4) = 1 
x(182,3) = 1 
x(183,5) = 5 
x(184,6) = 8 
x(185,1) = 6 
x(186,8) = 3 
x(187,8) = 5 
x(188,7) = 5 
x(189,5) = 9 
x(190,10) = 6 
x(191,3) = 6 
x(192,8) = 3 
x(193,6) = 1 
x(194,10) = 5 
x(195,1) = 1 
x(196,8) = 5 
x(197,5) = 1 
x(198,7) = 3 
x(199,4) = 6 
x(200,6) = 2 
x(201,2) = 0 
x(202,4) = 7 
x(203,3) = 6 
x(204,6) = 8 
x(205,2) = 6 
x(206,5) = 5 
x(207,1) = 4 
x(208,9) = 1 
x(209,5) = 5 
x(210,9) = 2 
x(211,7) = 6 
x(212,3) = 4 
x(213,2) = 1 
x(214,9) = 9 
x(215,2) = 5 
x(216,7) = 2 
x(217,6) = 3 
x(218,6) = 6 
x(219,9) = 6 
x(220,10) = 8 
x(221,4) = 1 
x(222,7) = 3 
x(223,3) = 8 
x(224,5) = 2 
x(225,7) = 6 
x(226,3) = 2 
x(227,9) = 1 
x(228,1) = 8 
x(229,9) = 4 
x(230,5) = 6 
x(231,6) = 1 
x(232,1) = 6 
x(233,4) = 1 
x(234,8) = 6 
x(235,8) = 5 
x(236,3) = 1 
x(237,3) = 3 
x(238,6) = 7 
x(239,2) = 5 
x(240,9) = 6 
x(241,3) = 4 
x(242,5) = 6 
x(243,4) = 1 
x(244,5) = 4 
x(245,2) = 9 
x(246,7) = 6 
x(247,4) = 1 
x(248,8) = 8 
x(249,4) = 1 
x(250,3) = 4 
x(251,7) = 6 
x(252,1) = 5 
x(253,5) = 5 
x(254,1) = 4 
x(255,2) = 7 
x(256,6) = 5 
x(257,3) = 1 
x(258,2) = 2 
x(259,6) = 5 
x(260,9) = 4 
x(261,3) = 5 
x(262,10) = 5 
x(263,2) = 1 
x(264,9) = 6 
x(265,3) = 5 
x(266,8) = 1 
x(267,4) = 4 
x(268,7) = 5 
x(269,6) = 6 
x(270,7) = 5 
x(271,4) = 2 
x(272,1) = 6 
x(273,10) = 5 
x(274,9) = 1 
x(275,4) = 5 
x(276,9) = 1 
x(277,3) = 3 
x(278,5) = 6 
x(279,3) = 9 
