x(1,14) = 3 
x(2,19) = 3 
x(3,4) = 8 
x(4,1) = 3 
x(5,18) = 1 
x(6,11) = 3 
x(7,15) = 3 
x(8,9) = 5 
x(9,20) = 0 
x(10,18) = 2 
x(11,6) = 2 
x(12,13) = 1 
x(13,20) = 8 
x(14,10) = 4 
x(15,2) = 5 
x(16,18) = 1 
x(17,20) = 6 
x(18,18) = 2 
x(19,14) = 3 
x(20,16) = 1 
x(21,1) = 4 
x(22,15) = 5 
x(23,2) = 1 
x(24,8) = 3 
x(25,17) = 3 
x(26,4) = 8 
x(27,7) = 1 
x(28,7) = 2 
x(29,11) = 7 
x(30,6) = 7 
x(31,19) = 8 
x(32,2) = 3 
x(33,16) = 6 
x(34,4) = 8 
x(35,4) = 3 
x(36,13) = 4 
x(37,5) = 8 
x(38,19) = 8 
x(39,4) = 3 
x(40,5) = 2 
x(41,13) = 7 
x(42,17) = 3 
x(43,11) = 2 
x(44,14) = 3 
x(45,1) = 3 
x(46,4) = 4 
x(47,5) = 3 
x(48,3) = 7 
x(49,15) = 8 
x(50,20) = 8 
x(51,1) = 6 
x(52,10) = 8 
x(53,13) = 3 
x(54,13) = 2 
x(55,6) = 2 
x(56,16) = 2 
x(57,11) = 7 
x(58,17) = 4 
x(59,3) = 3 
x(60,7) = 3 
x(61,17) = 2 
x(62,7) = 5 
x(63,2) = 8 
x(64,17) = 2 
x(65,2) = 1 
x(66,16) = 7 
x(67,15) = 0 
x(68,13) = 7 
x(69,16) = 2 
x(70,15) = 3 
x(71,2) = 8 
x(72,15) = 4 
x(73,12) = 3 
x(74,18) = 2 
x(75,1) = 1 
x(76,5) = 7 
x(77,4) = 3 
x(78,1) = 8 
x(79,5) = 3 
x(80,6) = 7 
x(81,9) = 8 
x(82,7) = 3 
x(83,8) = 4 
x(84,2) = 3 
x(85,17) = 3 
x(86,2) = 5 
x(87,10) = 1 
x(88,2) = 2 
x(89,10) = 4 
x(90,14) = 3 
x(91,9) = 3 
x(92,15) = 6 
x(93,5) = 7 
x(94,15) = 8 
x(95,6) = 2 
x(96,20) = 3 
x(97,2) = 3 
x(98,16) = 3 
x(99,12) = 3 
x(100,15) = 3 
x(101,19) = 2 
x(102,12) = 3 
x(103,3) = 2 
x(104,2) = 1 
x(105,19) = 3 
x(106,4) = 3 
x(107,12) = 7 
x(108,1) = 3 
x(109,10) = 6 
x(110,8) = 7 
x(111,5) = 2 
x(112,6) = 3 
x(113,17) = 3 
x(114,16) = 7 
x(115,9) = 2 
x(116,10) = 3 
x(117,17) = 0 
x(118,2) = 7 
x(119,5) = 0 
x(120,20) = 2 
x(121,4) = 8 
x(122,5) = 8 
x(123,13) = 3 
x(124,6) = 3 
x(125,12) = 1 
x(126,11) = 3 
x(127,8) = 3 
x(128,11) = 2 
x(129,10) = 4 
x(130,18) = 3 
x(131,20) = 2 
x(132,3) = 3 
x(133,13) = 1 
x(134,3) = 7 
x(135,6) = 8 
x(136,11) = 8 
x(137,14) = 3 
x(138,8) = 7 
x(139,1) = 7 
x(140,15) = 3 
x(141,8) = 5 
x(142,8) = 5 
x(143,7) = 8 
x(144,1) = 2 
x(145,9) = 3 
x(146,2) = 3 
x(147,19) = 2 
x(148,20) = 7 
x(149,16) = 8 
x(150,15) = 3 
x(151,19) = 6 
x(152,6) = 6 
x(153,5) = 3 
x(154,18) = 3 
x(155,6) = 3 
x(156,8) = 3 
x(157,12) = 3 
x(158,15) = 1 
x(159,2) = 7 
x(160,1) = 3 
x(161,6) = 3 
x(162,13) = 3 
x(163,7) = 3 
x(164,14) = 8 
x(165,4) = 6 
x(166,19) = 3 
x(167,10) = 8 
x(168,19) = 8 
x(169,13) = 2 
x(170,6) = 4 
x(171,17) = 7 
x(172,6) = 3 
x(173,10) = 3 
x(174,2) = 2 
x(175,2) = 1 
x(176,20) = 0 
x(177,11) = 3 
x(178,18) = 1 
x(179,20) = 2 
x(180,3) = 7 
x(181,11) = 5 
x(182,4) = 3 
x(183,2) = 6 
x(184,9) = 1 
x(185,1) = 3 
x(186,10) = 3 
x(187,13) = 3 
x(188,18) = 9 
x(189,7) = 2 
x(190,9) = 6 
x(191,19) = 2 
x(192,20) = 1 
x(193,19) = 3 
x(194,16) = 3 
x(195,10) = 3 
x(196,13) = 3 
x(197,13) = 2 
x(198,19) = 3 
x(199,6) = 2 
x(200,4) = 3 
x(201,18) = 6 
x(202,16) = 3 
x(203,11) = 5 
x(204,13) = 3 
x(205,4) = 1 
x(206,5) = 2 
x(207,7) = 1 
x(208,14) = 3 
x(209,14) = 3 
x(210,10) = 3 
x(211,9) = 4 
x(212,7) = 2 
x(213,9) = 3 
x(214,19) = 3 
x(215,8) = 3 
x(216,20) = 0 
x(217,5) = 6 
x(218,7) = 9 
x(219,11) = 3 
x(220,19) = 4 
x(221,7) = 2 
x(222,4) = 3 
x(223,18) = 7 
x(224,2) = 2 
x(225,6) = 8 
x(226,13) = 6 
x(227,18) = 3 
x(228,18) = 1 
x(229,8) = 3 
x(230,2) = 8 
x(231,9) = 4 
x(232,1) = 2 
x(233,4) = 3 
x(234,13) = 7 
x(235,8) = 3 
x(236,5) = 1 
x(237,8) = 3 
x(238,13) = 3 
