x(1,4) = 9 
x(2,5) = 5 
x(3,4) = 4 
x(4,2) = 9 
x(5,4) = 9 
x(6,1) = 9 
x(7,4) = 9 
x(8,5) = 9 
x(9,4) = 9 
x(10,3) = 9 
x(11,5) = 9 
x(12,4) = 9 
x(13,1) = 5 
x(14,3) = 9 
x(15,5) = 9 
x(16,3) = 9 
x(17,1) = 9 
x(18,1) = 9 
x(19,4) = 9 
x(20,5) = 9 
x(21,1) = 9 
x(22,4) = 9 
x(23,1) = 9 
x(24,4) = 9 
x(25,3) = 9 
x(26,5) = 9 
x(27,2) = 9 
x(28,3) = 8 
x(29,1) = 9 
x(30,3) = 9 
x(31,4) = 9 
x(32,3) = 9 
x(33,3) = 9 
x(34,2) = 9 
x(35,3) = 9 
x(36,2) = 9 
x(37,3) = 9 
x(38,5) = 9 
x(39,5) = 9 
x(40,5) = 9 
x(41,1) = 9 
x(42,3) = 5 
x(43,5) = 9 
x(44,5) = 9 
x(45,5) = 9 
x(46,2) = 9 
x(47,1) = 9 
x(48,4) = 9 
x(49,1) = 9 
x(50,2) = 9 
x(51,1) = 9 
x(52,4) = 9 
x(53,4) = 9 
x(54,5) = 5 
x(55,3) = 9 
x(56,4) = 9 
x(57,4) = 9 
x(58,4) = 9 
x(59,3) = 9 
x(60,2) = 9 
x(61,4) = 9 
x(62,3) = 9 
x(63,4) = 9 
x(64,5) = 5 
x(65,2) = 9 
x(66,5) = 9 
x(67,3) = 9 
x(68,1) = 9 
x(69,2) = 9 
x(70,3) = 9 
x(71,3) = 9 
x(72,2) = 9 
x(73,1) = 9 
x(74,5) = 9 
x(75,3) = 6 
x(76,2) = 9 
x(77,5) = 9 
x(78,3) = 9 
x(79,1) = 9 
x(80,4) = 9 
x(81,1) = 9 
x(82,4) = 9 
x(83,4) = 9 
x(84,2) = 9 
x(85,3) = 9 
x(86,5) = 9 
x(87,4) = 9 
x(88,2) = 9 
x(89,2) = 3 
x(90,3) = 9 
x(91,5) = 9 
x(92,3) = 9 
x(93,2) = 9 
x(94,2) = 9 
x(95,5) = 5 
x(96,1) = 9 
x(97,5) = 9 
x(98,2) = 9 
x(99,1) = 4 
x(100,3) = 9 
