x(1,7) = 6 
x(2,5) = 5 
x(3,10) = 2 
x(4,9) = 3 
x(5,4) = 1 
x(6,10) = 4 
x(7,1) = 4 
x(8,7) = 2 
x(9,10) = 3 
x(10,6) = 3 
x(11,1) = 9 
x(12,5) = 3 
x(13,7) = 9 
x(14,1) = 6 
x(15,7) = 5 
x(16,7) = 5 
x(17,4) = 2 
x(18,6) = 8 
x(19,9) = 3 
x(20,5) = 3 
x(21,1) = 9 
x(22,10) = 9 
x(23,10) = 3 
x(24,1) = 4 
x(25,9) = 4 
x(26,9) = 5 
x(27,6) = 5 
x(28,2) = 5 
x(29,7) = 9 
x(30,3) = 4 
x(31,9) = 1 
x(32,5) = 2 
x(33,6) = 6 
x(34,8) = 7 
x(35,5) = 2 
x(36,6) = 3 
x(37,6) = 4 
x(38,2) = 8 
x(39,7) = 3 
x(40,5) = 5 
x(41,5) = 4 
x(42,4) = 8 
x(43,9) = 7 
x(44,8) = 9 
x(45,7) = 1 
x(46,1) = 4 
x(47,8) = 9 
x(48,6) = 1 
x(49,6) = 6 
x(50,9) = 8 
x(51,2) = 2 
x(52,2) = 3 
x(53,7) = 3 
x(54,3) = 2 
x(55,2) = 1 
x(56,10) = 4 
x(57,2) = 5 
x(58,8) = 6 
x(59,7) = 9 
x(60,2) = 5 
x(61,4) = 4 
x(62,3) = 4 
x(63,7) = 9 
x(64,1) = 6 
x(65,2) = 4 
x(66,5) = 5 
x(67,8) = 4 
x(68,10) = 4 
x(69,10) = 1 
x(70,4) = 8 
x(71,9) = 7 
x(72,3) = 5 
x(73,4) = 4 
x(74,2) = 3 
x(75,5) = 3 
x(76,8) = 5 
x(77,9) = 7 
x(78,1) = 5 
x(79,4) = 3 
x(80,8) = 1 
x(81,9) = 4 
x(82,10) = 2 
x(83,8) = 1 
x(84,5) = 9 
x(85,7) = 3 
x(86,5) = 3 
x(87,4) = 4 
x(88,1) = 1 
x(89,3) = 8 
x(90,7) = 8 
x(91,4) = 0 
x(92,1) = 6 
x(93,3) = 5 
x(94,10) = 5 
x(95,2) = 4 
x(96,9) = 0 
x(97,8) = 4 
x(98,4) = 2 
x(99,3) = 4 
x(100,3) = 2 
