x(1,117) = 4 
x(2,28) = 3 
x(3,99) = 1 
x(4,123) = 9 
x(5,94) = 7 
x(6,39) = 9 
x(7,104) = 9 
x(8,13) = 9 
x(9,139) = 6 
x(10,64) = 3 
x(11,10) = 1 
x(12,2) = 9 
x(13,148) = 2 
x(14,85) = 9 
x(15,163) = 0 
x(16,154) = 6 
x(17,65) = 5 
x(18,128) = 5 
x(19,184) = 4 
x(20,72) = 2 
x(21,39) = 0 
x(22,129) = 8 
x(23,1) = 3 
x(24,136) = 4 
x(25,107) = 0 
x(26,17) = 3 
x(27,65) = 8 
x(28,63) = 4 
x(29,179) = 9 
x(30,14) = 0 
x(31,162) = 1 
x(32,5) = 9 
x(33,49) = 7 
x(34,133) = 6 
x(35,160) = 0 
x(36,64) = 0 
x(37,98) = 5 
x(38,34) = 9 
x(39,161) = 8 
x(40,3) = 2 
x(41,130) = 8 
x(42,81) = 9 
x(43,95) = 0 
x(44,83) = 1 
x(45,178) = 0 
x(46,160) = 8 
x(47,153) = 0 
x(48,18) = 7 
x(49,149) = 7 
x(50,22) = 6 
x(51,199) = 9 
x(52,170) = 3 
x(53,96) = 4 
x(54,156) = 4 
x(55,50) = 3 
x(56,107) = 0 
x(57,28) = 7 
x(58,194) = 0 
x(59,118) = 8 
x(60,15) = 9 
x(61,57) = 8 
x(62,148) = 2 
x(63,118) = 1 
x(64,128) = 9 
x(65,109) = 1 
x(66,32) = 4 
x(67,159) = 0 
x(68,68) = 4 
x(69,113) = 9 
x(70,24) = 4 
x(71,169) = 0 
x(72,188) = 9 
x(73,48) = 1 
x(74,52) = 6 
x(75,70) = 6 
x(76,33) = 9 
x(77,76) = 9 
x(78,159) = 5 
x(79,161) = 8 
x(80,100) = 5 
x(81,51) = 7 
x(82,106) = 4 
x(83,148) = 9 
x(84,47) = 9 
x(85,2) = 0 
x(86,143) = 3 
x(87,142) = 0 
x(88,46) = 5 
x(89,180) = 9 
x(90,191) = 9 
x(91,144) = 9 
x(92,155) = 1 
x(93,197) = 5 
x(94,11) = 0 
x(95,125) = 9 
x(96,80) = 4 
x(97,65) = 0 
x(98,76) = 9 
x(99,67) = 9 
x(100,125) = 9 
x(101,6) = 9 
x(102,166) = 7 
x(103,180) = 4 
x(104,38) = 4 
x(105,102) = 1 
x(106,14) = 4 
x(107,62) = 8 
x(108,39) = 3 
x(109,22) = 9 
x(110,151) = 0 
x(111,57) = 1 
x(112,117) = 9 
x(113,100) = 6 
x(114,45) = 6 
x(115,8) = 0 
x(116,171) = 0 
x(117,166) = 0 
x(118,20) = 9 
x(119,25) = 1 
x(120,105) = 8 
x(121,124) = 0 
x(122,146) = 3 
x(123,98) = 9 
x(124,43) = 9 
x(125,161) = 2 
x(126,164) = 9 
x(127,10) = 9 
x(128,128) = 1 
x(129,165) = 9 
x(130,78) = 6 
x(131,94) = 3 
x(132,7) = 9 
x(133,182) = 0 
x(134,155) = 7 
x(135,8) = 6 
x(136,73) = 1 
x(137,194) = 1 
x(138,89) = 1 
x(139,85) = 0 
x(140,76) = 1 
x(141,72) = 9 
x(142,29) = 8 
x(143,60) = 0 
x(144,71) = 1 
x(145,169) = 0 
x(146,11) = 9 
x(147,24) = 9 
x(148,135) = 9 
x(149,55) = 5 
x(150,120) = 1 
x(151,188) = 9 
x(152,56) = 0 
x(153,152) = 4 
x(154,127) = 0 
x(155,185) = 9 
x(156,83) = 9 
x(157,182) = 3 
x(158,172) = 9 
x(159,99) = 7 
x(160,187) = 0 
x(161,22) = 4 
x(162,68) = 0 
x(163,196) = 6 
x(164,106) = 0 
x(165,184) = 9 
x(166,72) = 9 
x(167,44) = 0 
x(168,132) = 9 
x(169,1) = 9 
x(170,123) = 1 
x(171,97) = 2 
x(172,190) = 9 
x(173,1) = 4 
x(174,155) = 9 
x(175,26) = 5 
x(176,80) = 9 
x(177,43) = 7 
x(178,98) = 0 
x(179,167) = 0 
x(180,87) = 9 
x(181,179) = 1 
x(182,64) = 4 
x(183,121) = 0 
x(184,181) = 9 
x(185,4) = 8 
x(186,34) = 3 
x(187,183) = 9 
x(188,89) = 6 
x(189,183) = 1 
x(190,173) = 3 
x(191,174) = 9 
x(192,193) = 0 
x(193,3) = 9 
x(194,34) = 0 
x(195,96) = 9 
x(196,90) = 4 
x(197,62) = 2 
x(198,126) = 1 
x(199,18) = 2 
x(200,156) = 5 
x(201,120) = 1 
x(202,44) = 1 
x(203,63) = 9 
x(204,118) = 2 
x(205,154) = 5 
x(206,178) = 8 
x(207,110) = 8 
x(208,119) = 0 
x(209,199) = 4 
x(210,17) = 9 
