x(1,12) = 0 
x(2,23) = 0 
x(3,27) = 5 
x(4,38) = 6 
x(5,27) = 0 
x(6,14) = 0 
x(7,12) = 5 
x(8,19) = 5 
x(9,13) = 8 
x(10,22) = 8 
x(11,24) = 3 
x(12,22) = 6 
x(13,19) = 0 
x(14,17) = 2 
x(15,33) = 0 
x(16,9) = 5 
x(17,22) = 1 
x(18,36) = 9 
x(19,5) = 2 
x(20,15) = 9 
x(21,3) = 7 
x(22,1) = 5 
x(23,4) = 4 
x(24,9) = 8 
x(25,12) = 0 
x(26,28) = 8 
x(27,30) = 7 
x(28,3) = 5 
x(29,7) = 8 
x(30,4) = 0 
x(31,11) = 7 
x(32,16) = 7 
x(33,9) = 3 
x(34,17) = 1 
x(35,25) = 0 
x(36,23) = 0 
x(37,14) = 7 
x(38,30) = 7 
x(39,30) = 0 
x(40,37) = 9 
x(41,3) = 6 
x(42,8) = 8 
x(43,24) = 1 
x(44,10) = 1 
x(45,12) = 4 
x(46,8) = 5 
x(47,5) = 4 
x(48,28) = 5 
x(49,16) = 8 
x(50,34) = 3 
x(51,37) = 0 
x(52,2) = 1 
x(53,11) = 9 
x(54,8) = 8 
x(55,3) = 7 
x(56,20) = 9 
x(57,20) = 7 
x(58,37) = 9 
x(59,39) = 8 
x(60,15) = 4 
x(61,16) = 2 
x(62,4) = 8 
x(63,11) = 0 
x(64,7) = 9 
x(65,3) = 8 
x(66,17) = 7 
x(67,36) = 2 
x(68,38) = 7 
x(69,33) = 9 
x(70,13) = 8 
x(71,18) = 8 
x(72,34) = 1 
x(73,17) = 7 
x(74,24) = 6 
x(75,26) = 6 
x(76,31) = 1 
x(77,26) = 3 
x(78,32) = 9 
x(79,7) = 0 
x(80,6) = 2 
x(81,28) = 5 
x(82,21) = 5 
x(83,15) = 2 
x(84,21) = 2 
x(85,4) = 4 
x(86,13) = 0 
x(87,32) = 5 
x(88,36) = 7 
x(89,31) = 7 
x(90,29) = 8 
x(91,6) = 1 
x(92,26) = 4 
x(93,25) = 7 
x(94,29) = 0 
x(95,26) = 4 
x(96,21) = 9 
x(97,6) = 2 
x(98,8) = 0 
x(99,18) = 6 
x(100,23) = 1 
x(101,28) = 6 
x(102,37) = 2 
x(103,32) = 5 
x(104,16) = 8 
x(105,21) = 1 
x(106,15) = 8 
x(107,1) = 9 
x(108,40) = 9 
x(109,18) = 5 
x(110,35) = 8 
x(111,10) = 4 
x(112,26) = 2 
x(113,24) = 9 
x(114,20) = 1 
x(115,19) = 4 
x(116,34) = 3 
x(117,24) = 3 
x(118,28) = 5 
x(119,1) = 1 
x(120,14) = 4 
x(121,39) = 5 
x(122,18) = 6 
x(123,8) = 1 
x(124,13) = 0 
x(125,1) = 7 
x(126,28) = 1 
x(127,7) = 9 
x(128,27) = 1 
x(129,23) = 0 
x(130,35) = 0 
x(131,40) = 6 
x(132,6) = 0 
x(133,31) = 8 
x(134,3) = 7 
x(135,8) = 0 
x(136,26) = 9 
x(137,31) = 0 
x(138,25) = 2 
x(139,10) = 9 
x(140,2) = 7 
x(141,9) = 1 
x(142,27) = 5 
x(143,17) = 9 
x(144,10) = 5 
x(145,12) = 6 
x(146,15) = 7 
x(147,9) = 3 
x(148,11) = 4 
x(149,24) = 9 
x(150,30) = 6 
x(151,20) = 1 
x(152,7) = 0 
x(153,2) = 2 
x(154,3) = 7 
x(155,15) = 5 
x(156,23) = 9 
x(157,22) = 9 
x(158,5) = 2 
x(159,4) = 5 
x(160,17) = 1 
x(161,26) = 5 
x(162,28) = 4 
x(163,8) = 7 
x(164,27) = 7 
x(165,34) = 9 
x(166,29) = 2 
x(167,5) = 1 
x(168,8) = 0 
x(169,19) = 6 
x(170,5) = 6 
x(171,13) = 0 
x(172,37) = 3 
x(173,3) = 1 
x(174,26) = 2 
x(175,15) = 4 
x(176,40) = 2 
x(177,30) = 4 
x(178,28) = 6 
x(179,5) = 0 
x(180,7) = 7 
x(181,33) = 1 
x(182,38) = 0 
x(183,2) = 4 
x(184,23) = 1 
x(185,7) = 1 
x(186,24) = 9 
x(187,23) = 9 
x(188,1) = 2 
x(189,33) = 0 
x(190,17) = 9 
x(191,24) = 9 
x(192,35) = 0 
x(193,19) = 5 
x(194,22) = 5 
x(195,10) = 3 
x(196,24) = 2 
x(197,27) = 6 
x(198,37) = 7 
x(199,24) = 2 
x(200,3) = 0 
x(201,37) = 9 
x(202,20) = 1 
x(203,7) = 3 
x(204,1) = 0 
x(205,17) = 5 
x(206,27) = 4 
x(207,14) = 6 
x(208,25) = 2 
x(209,29) = 4 
x(210,31) = 2 
x(211,39) = 0 
x(212,18) = 5 
x(213,30) = 0 
x(214,17) = 4 
x(215,22) = 2 
x(216,15) = 9 
x(217,40) = 0 
x(218,40) = 9 
x(219,26) = 2 
x(220,28) = 1 
x(221,9) = 7 
x(222,38) = 4 
x(223,21) = 0 
x(224,38) = 3 
x(225,2) = 3 
x(226,7) = 5 
x(227,27) = 3 
x(228,19) = 4 
x(229,34) = 3 
x(230,37) = 7 
x(231,32) = 2 
x(232,32) = 0 
x(233,21) = 4 
x(234,10) = 7 
x(235,14) = 1 
x(236,8) = 4 
x(237,16) = 4 
x(238,28) = 0 
x(239,25) = 9 
x(240,19) = 0 
x(241,7) = 4 
x(242,6) = 6 
x(243,20) = 8 
x(244,15) = 4 
x(245,20) = 5 
x(246,10) = 1 
x(247,31) = 9 
x(248,15) = 0 
x(249,26) = 9 
x(250,15) = 8 
x(251,1) = 7 
x(252,21) = 3 
x(253,31) = 7 
x(254,40) = 0 
x(255,16) = 3 
x(256,18) = 6 
x(257,10) = 8 
x(258,3) = 4 
x(259,24) = 5 
x(260,33) = 1 
x(261,4) = 6 
x(262,28) = 0 
x(263,6) = 4 
