x(1,48) = 9 
x(2,83) = 1 
x(3,95) = 0 
x(4,27) = 4 
x(5,46) = 8 
x(6,22) = 9 
x(7,64) = 9 
x(8,71) = 9 
x(9,28) = 9 
x(10,61) = 9 
x(11,84) = 2 
x(12,98) = 8 
x(13,83) = 9 
x(14,10) = 3 
x(15,51) = 5 
x(16,56) = 9 
x(17,81) = 5 
x(18,10) = 4 
x(19,38) = 8 
x(20,79) = 9 
x(21,21) = 0 
x(22,2) = 7 
x(23,75) = 9 
x(24,35) = 8 
x(25,23) = 9 
x(26,85) = 8 
x(27,25) = 9 
x(28,15) = 9 
x(29,21) = 8 
x(30,71) = 9 
x(31,45) = 9 
x(32,86) = 8 
x(33,98) = 8 
x(34,1) = 0 
x(35,70) = 3 
x(36,53) = 9 
x(37,36) = 9 
x(38,65) = 9 
x(39,52) = 2 
x(40,80) = 9 
x(41,54) = 0 
x(42,70) = 9 
x(43,77) = 8 
x(44,32) = 0 
x(45,65) = 9 
x(46,87) = 4 
x(47,19) = 6 
x(48,35) = 9 
x(49,82) = 0 
x(50,22) = 9 
x(51,28) = 3 
x(52,70) = 9 
x(53,5) = 9 
x(54,22) = 2 
x(55,57) = 9 
x(56,30) = 9 
x(57,56) = 6 
x(58,38) = 9 
x(59,20) = 9 
x(60,94) = 4 
x(61,13) = 5 
x(62,29) = 8 
x(63,41) = 3 
x(64,69) = 1 
x(65,50) = 9 
x(66,10) = 9 
x(67,6) = 4 
x(68,53) = 9 
x(69,75) = 6 
x(70,18) = 8 
x(71,94) = 2 
x(72,3) = 9 
x(73,27) = 6 
x(74,66) = 6 
x(75,5) = 8 
x(76,53) = 0 
x(77,48) = 3 
x(78,30) = 9 
x(79,73) = 9 
x(80,69) = 9 
x(81,29) = 9 
x(82,56) = 9 
x(83,55) = 9 
x(84,54) = 3 
x(85,6) = 0 
x(86,42) = 9 
x(87,74) = 0 
x(88,90) = 5 
x(89,90) = 4 
x(90,56) = 8 
x(91,57) = 8 
x(92,30) = 0 
x(93,33) = 1 
x(94,63) = 9 
x(95,36) = 9 
x(96,96) = 8 
x(97,37) = 9 
x(98,86) = 8 
x(99,58) = 9 
x(100,16) = 9 
x(101,91) = 9 
x(102,29) = 9 
x(103,77) = 9 
x(104,32) = 9 
x(105,62) = 9 
x(106,61) = 0 
x(107,83) = 7 
x(108,59) = 0 
x(109,74) = 9 
x(110,51) = 9 
x(111,97) = 4 
x(112,72) = 7 
x(113,20) = 8 
