x(1,342) = 5 
x(2,267) = 1 
x(3,12) = 2 
x(4,277) = 0 
x(5,453) = 6 
x(6,402) = 4 
x(7,203) = 7 
x(8,94) = 0 
x(9,146) = 9 
x(10,306) = 9 
x(11,233) = 7 
x(12,513) = 3 
x(13,507) = 3 
x(14,216) = 9 
x(15,256) = 0 
x(16,139) = 2 
x(17,589) = 3 
x(18,537) = 6 
x(19,391) = 5 
x(20,595) = 3 
x(21,260) = 7 
x(22,302) = 5 
x(23,496) = 2 
x(24,372) = 2 
x(25,457) = 6 
x(26,434) = 0 
x(27,21) = 8 
x(28,587) = 0 
x(29,103) = 6 
x(30,315) = 2 
x(31,21) = 3 
x(32,525) = 4 
x(33,412) = 7 
x(34,406) = 3 
x(35,464) = 8 
x(36,83) = 3 
x(37,460) = 6 
x(38,363) = 0 
x(39,487) = 4 
x(40,108) = 0 
x(41,229) = 8 
x(42,446) = 4 
x(43,360) = 0 
x(44,465) = 9 
x(45,425) = 0 
x(46,535) = 5 
x(47,92) = 7 
x(48,266) = 8 
x(49,265) = 6 
x(50,353) = 4 
x(51,391) = 9 
x(52,258) = 4 
x(53,85) = 8 
x(54,176) = 7 
x(55,209) = 0 
x(56,470) = 9 
x(57,542) = 1 
x(58,465) = 7 
x(59,66) = 6 
x(60,407) = 0 
x(61,58) = 7 
x(62,569) = 2 
x(63,105) = 9 
x(64,472) = 7 
x(65,131) = 0 
x(66,385) = 5 
x(67,177) = 5 
x(68,554) = 5 
x(69,433) = 9 
x(70,24) = 3 
x(71,453) = 7 
x(72,213) = 3 
x(73,398) = 9 
x(74,137) = 6 
x(75,205) = 2 
x(76,478) = 8 
x(77,111) = 9 
x(78,569) = 6 
x(79,251) = 9 
x(80,51) = 5 
x(81,594) = 5 
x(82,449) = 5 
x(83,479) = 3 
x(84,591) = 9 
x(85,440) = 3 
x(86,260) = 2 
x(87,190) = 3 
x(88,453) = 4 
x(89,347) = 8 
x(90,224) = 5 
x(91,279) = 9 
x(92,19) = 1 
x(93,551) = 8 
x(94,408) = 7 
x(95,1) = 7 
x(96,519) = 5 
x(97,44) = 7 
x(98,87) = 6 
x(99,401) = 6 
x(100,222) = 0 
x(101,43) = 0 
x(102,166) = 0 
x(103,507) = 8 
x(104,586) = 4 
x(105,253) = 5 
x(106,369) = 9 
x(107,531) = 8 
x(108,177) = 5 
x(109,274) = 3 
x(110,341) = 0 
x(111,54) = 2 
x(112,181) = 0 
x(113,41) = 0 
x(114,143) = 4 
x(115,241) = 3 
x(116,406) = 7 
x(117,381) = 4 
x(118,426) = 2 
x(119,319) = 0 
x(120,474) = 2 
x(121,436) = 8 
x(122,575) = 0 
x(123,384) = 8 
x(124,58) = 8 
x(125,33) = 5 
x(126,130) = 9 
x(127,78) = 3 
x(128,411) = 9 
x(129,487) = 3 
x(130,39) = 8 
x(131,296) = 0 
x(132,383) = 8 
x(133,380) = 4 
x(134,57) = 1 
x(135,14) = 5 
x(136,134) = 9 
x(137,506) = 4 
x(138,275) = 4 
x(139,471) = 2 
x(140,152) = 6 
x(141,333) = 9 
x(142,267) = 8 
x(143,270) = 5 
x(144,246) = 6 
x(145,416) = 2 
x(146,330) = 2 
x(147,575) = 6 
x(148,5) = 7 
x(149,346) = 7 
x(150,560) = 3 
x(151,129) = 4 
x(152,407) = 9 
x(153,485) = 8 
x(154,177) = 7 
x(155,305) = 4 
x(156,173) = 4 
x(157,564) = 8 
x(158,35) = 8 
x(159,207) = 9 
x(160,381) = 9 
x(161,299) = 3 
x(162,339) = 2 
x(163,554) = 3 
x(164,361) = 6 
x(165,186) = 2 
x(166,143) = 0 
x(167,3) = 5 
x(168,260) = 8 
x(169,584) = 7 
x(170,344) = 1 
x(171,77) = 2 
x(172,524) = 7 
x(173,206) = 0 
x(174,536) = 0 
x(175,24) = 0 
x(176,250) = 0 
x(177,30) = 1 
x(178,233) = 3 
x(179,552) = 1 
x(180,581) = 1 
x(181,579) = 8 
x(182,490) = 0 
x(183,273) = 7 
x(184,109) = 1 
x(185,386) = 0 
x(186,225) = 9 
x(187,117) = 9 
x(188,502) = 4 
x(189,459) = 4 
x(190,104) = 7 
x(191,559) = 2 
x(192,278) = 8 
x(193,10) = 4 
x(194,291) = 6 
x(195,208) = 7 
x(196,134) = 9 
x(197,266) = 5 
x(198,341) = 6 
x(199,208) = 7 
x(200,543) = 4 
x(201,131) = 3 
x(202,491) = 7 
x(203,559) = 0 
x(204,2) = 4 
x(205,193) = 9 
x(206,450) = 3 
x(207,172) = 9 
x(208,257) = 8 
x(209,20) = 4 
x(210,438) = 6 
x(211,126) = 8 
x(212,388) = 9 
x(213,270) = 1 
x(214,354) = 0 
x(215,465) = 7 
x(216,41) = 1 
x(217,132) = 9 
x(218,134) = 0 
x(219,442) = 8 
x(220,475) = 8 
x(221,83) = 0 
x(222,481) = 9 
x(223,585) = 9 
x(224,530) = 2 
x(225,99) = 0 
x(226,487) = 9 
x(227,579) = 8 
x(228,58) = 5 
x(229,351) = 3 
x(230,269) = 0 
x(231,38) = 2 
x(232,163) = 5 
x(233,454) = 0 
x(234,519) = 7 
x(235,42) = 3 
