x(1,219) = 0 
x(2,124) = 7 
x(3,79) = 5 
x(4,311) = 1 
x(5,233) = 0 
x(6,175) = 0 
x(7,225) = 0 
x(8,91) = 0 
x(9,134) = 9 
x(10,99) = 1 
x(11,35) = 6 
x(12,185) = 0 
x(13,204) = 1 
x(14,363) = 0 
x(15,31) = 3 
x(16,117) = 1 
x(17,80) = 0 
x(18,288) = 8 
x(19,98) = 1 
x(20,157) = 9 
x(21,272) = 7 
x(22,161) = 2 
x(23,209) = 0 
x(24,250) = 9 
x(25,400) = 0 
x(26,312) = 8 
x(27,118) = 6 
x(28,355) = 0 
x(29,245) = 2 
x(30,24) = 0 
x(31,397) = 0 
x(32,216) = 9 
x(33,211) = 1 
x(34,231) = 3 
x(35,281) = 0 
x(36,392) = 9 
x(37,47) = 8 
x(38,25) = 1 
x(39,277) = 0 
x(40,194) = 8 
x(41,393) = 0 
x(42,20) = 3 
x(43,92) = 9 
x(44,346) = 4 
x(45,19) = 0 
x(46,174) = 6 
x(47,138) = 5 
x(48,26) = 1 
x(49,123) = 0 
x(50,125) = 3 
x(51,255) = 9 
x(52,80) = 3 
x(53,70) = 9 
x(54,249) = 9 
x(55,71) = 0 
x(56,194) = 2 
x(57,71) = 0 
x(58,328) = 4 
x(59,9) = 8 
x(60,293) = 9 
x(61,313) = 0 
x(62,265) = 9 
x(63,197) = 4 
x(64,198) = 7 
x(65,81) = 2 
x(66,306) = 8 
x(67,179) = 6 
x(68,10) = 0 
x(69,213) = 8 
x(70,328) = 9 
x(71,390) = 9 
x(72,323) = 0 
x(73,304) = 6 
x(74,20) = 9 
x(75,80) = 7 
x(76,344) = 3 
x(77,164) = 9 
x(78,114) = 4 
x(79,27) = 7 
x(80,35) = 7 
x(81,362) = 5 
x(82,394) = 9 
x(83,57) = 9 
x(84,88) = 9 
x(85,209) = 3 
x(86,323) = 9 
x(87,16) = 2 
x(88,214) = 7 
x(89,328) = 0 
x(90,343) = 8 
x(91,388) = 8 
x(92,135) = 8 
x(93,8) = 3 
x(94,250) = 0 
x(95,133) = 4 
x(96,208) = 1 
x(97,207) = 1 
x(98,235) = 7 
x(99,386) = 8 
x(100,114) = 9 
x(101,247) = 0 
x(102,15) = 9 
x(103,377) = 8 
x(104,89) = 2 
x(105,315) = 6 
x(106,69) = 9 
x(107,217) = 8 
x(108,15) = 1 
x(109,350) = 1 
x(110,282) = 3 
x(111,80) = 0 
x(112,205) = 1 
x(113,3) = 8 
x(114,363) = 1 
x(115,44) = 8 
x(116,142) = 9 
x(117,197) = 7 
x(118,230) = 0 
x(119,47) = 9 
x(120,272) = 8 
x(121,30) = 7 
x(122,15) = 9 
x(123,172) = 9 
x(124,48) = 8 
x(125,75) = 9 
x(126,61) = 0 
x(127,141) = 5 
x(128,364) = 9 
x(129,234) = 8 
x(130,168) = 6 
x(131,153) = 8 
x(132,107) = 7 
x(133,21) = 7 
x(134,214) = 0 
x(135,126) = 9 
x(136,160) = 0 
x(137,5) = 7 
x(138,36) = 3 
x(139,46) = 2 
x(140,142) = 1 
x(141,265) = 4 
x(142,359) = 1 
x(143,32) = 8 
x(144,176) = 8 
x(145,133) = 0 
x(146,183) = 4 
x(147,273) = 8 
x(148,5) = 2 
x(149,241) = 4 
x(150,60) = 1 
x(151,387) = 0 
x(152,352) = 9 
x(153,229) = 9 
x(154,288) = 3 
x(155,351) = 9 
x(156,121) = 8 
x(157,74) = 1 
x(158,144) = 8 
x(159,60) = 3 
x(160,182) = 8 
x(161,125) = 6 
x(162,343) = 8 
x(163,277) = 2 
x(164,137) = 1 
x(165,141) = 9 
x(166,316) = 0 
x(167,238) = 0 
x(168,109) = 8 
x(169,247) = 3 
x(170,11) = 3 
x(171,343) = 4 
x(172,309) = 6 
x(173,150) = 0 
x(174,102) = 4 
x(175,35) = 8 
x(176,153) = 2 
x(177,164) = 4 
x(178,163) = 3 
x(179,267) = 5 
x(180,212) = 5 
x(181,308) = 0 
x(182,319) = 9 
x(183,56) = 7 
x(184,378) = 1 
x(185,287) = 0 
x(186,158) = 7 
x(187,109) = 0 
x(188,293) = 0 
x(189,173) = 1 
x(190,132) = 1 
x(191,364) = 2 
x(192,301) = 4 
x(193,61) = 1 
x(194,182) = 0 
x(195,78) = 8 
x(196,65) = 5 
x(197,177) = 8 
x(198,60) = 0 
x(199,5) = 8 
x(200,279) = 9 
x(201,221) = 9 
x(202,309) = 8 
x(203,140) = 7 
x(204,195) = 5 
x(205,47) = 1 
x(206,235) = 1 
x(207,209) = 7 
x(208,246) = 4 
x(209,234) = 7 
x(210,162) = 3 
x(211,232) = 0 
x(212,305) = 3 
x(213,369) = 9 
x(214,287) = 0 
x(215,247) = 8 
x(216,318) = 8 
x(217,386) = 2 
x(218,327) = 2 
x(219,77) = 2 
x(220,122) = 6 
x(221,162) = 5 
x(222,198) = 0 
x(223,239) = 8 
x(224,118) = 0 
x(225,98) = 0 
x(226,109) = 2 
x(227,285) = 0 
x(228,357) = 2 
x(229,84) = 0 
x(230,45) = 3 
x(231,55) = 8 
x(232,360) = 1 
x(233,25) = 0 
x(234,235) = 9 
x(235,55) = 0 
x(236,132) = 7 
x(237,270) = 0 
x(238,332) = 4 
x(239,197) = 6 
x(240,207) = 9 
x(241,284) = 0 
x(242,201) = 0 
x(243,20) = 9 
x(244,211) = 8 
x(245,51) = 9 
x(246,249) = 3 
x(247,375) = 9 
x(248,359) = 9 
x(249,248) = 7 
x(250,206) = 0 
x(251,297) = 1 
x(252,97) = 0 
x(253,366) = 0 
x(254,4) = 1 
x(255,41) = 1 
x(256,288) = 0 
x(257,331) = 6 
x(258,349) = 7 
x(259,231) = 0 
x(260,161) = 9 
x(261,65) = 8 
x(262,24) = 0 
x(263,307) = 0 
x(264,353) = 0 
x(265,399) = 5 
x(266,17) = 1 
x(267,72) = 0 
x(268,171) = 0 
x(269,95) = 0 
x(270,157) = 3 
x(271,384) = 3 
x(272,10) = 1 
x(273,331) = 6 
x(274,196) = 7 
x(275,322) = 9 
x(276,341) = 9 
x(277,281) = 3 
x(278,75) = 5 
x(279,22) = 1 
x(280,306) = 9 
x(281,51) = 8 
x(282,59) = 0 
x(283,192) = 9 
x(284,365) = 0 
x(285,368) = 9 
x(286,138) = 0 
x(287,306) = 5 
x(288,274) = 0 
x(289,109) = 2 
x(290,260) = 5 
x(291,12) = 3 
x(292,165) = 1 
x(293,276) = 6 
x(294,366) = 6 
x(295,293) = 1 
x(296,25) = 9 
x(297,21) = 0 
x(298,68) = 9 
x(299,16) = 4 
x(300,27) = 2 
x(301,313) = 1 
x(302,397) = 2 
x(303,153) = 8 
x(304,64) = 8 
x(305,340) = 9 
x(306,333) = 5 
x(307,257) = 8 
x(308,364) = 2 
x(309,3) = 8 
x(310,72) = 6 
x(311,284) = 7 
x(312,394) = 1 
x(313,239) = 0 
x(314,248) = 9 
x(315,225) = 7 
x(316,278) = 4 
x(317,206) = 8 
x(318,376) = 9 
x(319,131) = 3 
x(320,184) = 5 
x(321,230) = 5 
x(322,189) = 0 
x(323,126) = 4 
x(324,360) = 8 
x(325,159) = 7 
x(326,371) = 2 
x(327,165) = 9 
x(328,103) = 0 
x(329,253) = 0 
x(330,18) = 8 
x(331,301) = 4 
x(332,86) = 1 
x(333,50) = 5 
x(334,169) = 5 
x(335,371) = 4 
x(336,11) = 9 
x(337,1) = 7 
x(338,343) = 0 
x(339,209) = 0 
x(340,105) = 0 
x(341,38) = 7 
x(342,104) = 6 
x(343,146) = 2 
x(344,301) = 8 
x(345,211) = 8 
x(346,66) = 7 
x(347,236) = 9 
x(348,206) = 1 
x(349,111) = 2 
x(350,120) = 4 
x(351,113) = 7 
x(352,144) = 7 
x(353,292) = 7 
x(354,140) = 0 
x(355,11) = 9 
x(356,393) = 0 
x(357,17) = 0 
x(358,301) = 2 
x(359,339) = 4 
x(360,363) = 5 
x(361,87) = 9 
x(362,212) = 9 
x(363,128) = 8 
x(364,332) = 1 
x(365,137) = 0 
x(366,158) = 6 
x(367,143) = 4 
x(368,68) = 0 
