x(1,6) = 6 
x(2,13) = 5 
x(3,14) = 8 
x(4,1) = 9 
x(5,1) = 9 
x(6,9) = 9 
x(7,5) = 9 
x(8,12) = 8 
x(9,7) = 8 
x(10,9) = 2 
x(11,9) = 6 
x(12,15) = 6 
x(13,20) = 0 
x(14,16) = 9 
x(15,20) = 6 
x(16,19) = 9 
x(17,5) = 4 
x(18,15) = 9 
x(19,7) = 3 
x(20,4) = 2 
x(21,4) = 9 
x(22,4) = 7 
x(23,17) = 9 
x(24,18) = 9 
x(25,14) = 9 
x(26,8) = 6 
x(27,3) = 9 
x(28,18) = 5 
x(29,1) = 5 
x(30,11) = 6 
x(31,6) = 4 
x(32,11) = 6 
x(33,7) = 3 
x(34,2) = 8 
x(35,3) = 4 
x(36,14) = 8 
x(37,10) = 7 
x(38,16) = 3 
x(39,10) = 9 
x(40,4) = 8 
x(41,9) = 9 
x(42,1) = 9 
x(43,5) = 8 
x(44,11) = 9 
x(45,17) = 7 
x(46,17) = 9 
x(47,10) = 6 
x(48,3) = 9 
x(49,11) = 6 
x(50,7) = 9 
x(51,16) = 7 
x(52,20) = 9 
x(53,14) = 4 
x(54,8) = 9 
x(55,14) = 5 
x(56,9) = 8 
x(57,16) = 5 
x(58,13) = 4 
x(59,13) = 8 
x(60,20) = 8 
x(61,13) = 2 
x(62,12) = 8 
x(63,17) = 9 
x(64,10) = 3 
x(65,11) = 4 
x(66,18) = 9 
x(67,11) = 7 
x(68,15) = 6 
x(69,15) = 2 
x(70,13) = 9 
x(71,6) = 3 
x(72,3) = 6 
x(73,7) = 9 
x(74,5) = 9 
x(75,1) = 6 
x(76,8) = 5 
x(77,6) = 9 
x(78,5) = 9 
x(79,19) = 2 
x(80,2) = 8 
x(81,3) = 8 
x(82,12) = 8 
x(83,18) = 4 
x(84,19) = 8 
x(85,8) = 5 
x(86,12) = 7 
x(87,18) = 8 
x(88,18) = 9 
x(89,1) = 8 
x(90,12) = 9 
x(91,17) = 9 
x(92,2) = 5 
x(93,5) = 6 
x(94,4) = 4 
x(95,8) = 3 
x(96,12) = 9 
x(97,15) = 5 
x(98,10) = 7 
x(99,20) = 9 
x(100,8) = 9 
