x(1,16) = 4 
x(2,22) = 5 
x(3,58) = 5 
x(4,60) = 5 
x(5,78) = 0 
x(6,75) = 0 
x(7,75) = 8 
x(8,79) = 6 
x(9,21) = 8 
x(10,57) = 1 
x(11,26) = 9 
x(12,36) = 7 
x(13,22) = 0 
x(14,16) = 0 
x(15,19) = 7 
x(16,59) = 7 
x(17,79) = 1 
x(18,30) = 1 
x(19,61) = 1 
x(20,78) = 9 
x(21,57) = 5 
x(22,80) = 5 
x(23,26) = 8 
x(24,62) = 0 
x(25,35) = 2 
x(26,70) = 2 
x(27,67) = 9 
x(28,13) = 8 
x(29,10) = 6 
x(30,25) = 1 
x(31,61) = 7 
x(32,44) = 7 
x(33,54) = 5 
x(34,38) = 5 
x(35,54) = 7 
x(36,71) = 5 
x(37,33) = 5 
x(38,46) = 7 
x(39,65) = 3 
x(40,33) = 4 
x(41,45) = 2 
x(42,22) = 1 
x(43,70) = 6 
x(44,47) = 8 
x(45,45) = 6 
x(46,47) = 6 
x(47,75) = 2 
x(48,19) = 1 
x(49,7) = 1 
x(50,48) = 0 
x(51,7) = 6 
x(52,72) = 9 
x(53,65) = 8 
x(54,70) = 9 
x(55,3) = 6 
x(56,3) = 8 
x(57,57) = 5 
x(58,1) = 0 
x(59,50) = 8 
x(60,36) = 1 
x(61,48) = 7 
x(62,49) = 4 
x(63,10) = 0 
x(64,48) = 1 
x(65,25) = 8 
x(66,1) = 1 
x(67,39) = 7 
x(68,13) = 0 
x(69,40) = 1 
x(70,50) = 5 
x(71,57) = 6 
x(72,11) = 9 
x(73,2) = 5 
x(74,1) = 5 
x(75,20) = 4 
x(76,21) = 8 
x(77,56) = 6 
x(78,57) = 2 
x(79,37) = 8 
x(80,44) = 0 
x(81,4) = 4 
x(82,44) = 9 
x(83,33) = 9 
x(84,18) = 6 
x(85,68) = 3 
x(86,35) = 2 
x(87,77) = 7 
x(88,29) = 8 
x(89,29) = 0 
x(90,7) = 6 
x(91,74) = 9 
x(92,67) = 4 
x(93,26) = 6 
x(94,45) = 6 
x(95,27) = 5 
x(96,38) = 6 
x(97,74) = 2 
x(98,9) = 9 
x(99,55) = 2 
x(100,46) = 2 
x(101,14) = 7 
x(102,78) = 9 
x(103,16) = 1 
x(104,50) = 9 
x(105,40) = 6 
x(106,59) = 8 
x(107,58) = 4 
x(108,76) = 8 
x(109,68) = 1 
x(110,38) = 7 
x(111,68) = 5 
x(112,7) = 1 
x(113,50) = 1 
x(114,29) = 1 
x(115,64) = 0 
x(116,43) = 6 
x(117,57) = 3 
x(118,69) = 5 
x(119,76) = 7 
x(120,29) = 4 
x(121,2) = 3 
x(122,14) = 2 
x(123,35) = 8 
x(124,77) = 4 
x(125,48) = 0 
x(126,1) = 9 
x(127,25) = 0 
x(128,4) = 8 
x(129,54) = 8 
x(130,17) = 7 
x(131,19) = 6 
x(132,35) = 9 
x(133,31) = 9 
x(134,26) = 1 
x(135,57) = 5 
x(136,5) = 5 
x(137,56) = 4 
x(138,72) = 5 
x(139,19) = 4 
x(140,13) = 0 
x(141,2) = 5 
x(142,10) = 1 
x(143,60) = 8 
x(144,77) = 6 
x(145,61) = 4 
x(146,74) = 3 
x(147,19) = 7 
x(148,55) = 6 
x(149,29) = 8 
x(150,11) = 7 
x(151,12) = 4 
x(152,35) = 9 
x(153,47) = 7 
x(154,41) = 8 
x(155,75) = 2 
x(156,62) = 7 
x(157,57) = 4 
x(158,56) = 0 
x(159,32) = 7 
x(160,3) = 0 
x(161,77) = 0 
x(162,32) = 8 
x(163,17) = 5 
x(164,54) = 4 
x(165,8) = 6 
x(166,74) = 7 
x(167,49) = 3 
x(168,6) = 0 
x(169,10) = 5 
x(170,71) = 7 
x(171,35) = 1 
x(172,76) = 2 
x(173,67) = 0 
x(174,2) = 5 
x(175,42) = 9 
x(176,35) = 6 
x(177,46) = 6 
x(178,50) = 2 
x(179,67) = 2 
x(180,28) = 8 
x(181,17) = 2 
x(182,51) = 8 
x(183,59) = 9 
x(184,58) = 6 
x(185,24) = 6 
x(186,18) = 0 
x(187,37) = 5 
x(188,56) = 7 
x(189,36) = 1 
x(190,62) = 1 
x(191,31) = 7 
x(192,59) = 2 
x(193,5) = 6 
x(194,16) = 5 
x(195,14) = 6 
x(196,67) = 4 
x(197,10) = 6 
x(198,22) = 0 
x(199,42) = 4 
x(200,63) = 7 
x(201,56) = 1 
x(202,20) = 1 
x(203,25) = 6 
x(204,76) = 8 
x(205,73) = 9 
x(206,44) = 2 
x(207,42) = 7 
x(208,80) = 0 
x(209,44) = 6 
x(210,62) = 8 
x(211,63) = 2 
x(212,38) = 6 
x(213,37) = 6 
x(214,64) = 6 
x(215,54) = 7 
x(216,3) = 0 
x(217,14) = 6 
x(218,27) = 2 
x(219,53) = 9 
x(220,22) = 4 
x(221,52) = 8 
x(222,7) = 2 
x(223,60) = 5 
x(224,15) = 0 
x(225,30) = 2 
x(226,52) = 0 
x(227,42) = 2 
x(228,67) = 7 
x(229,63) = 1 
x(230,71) = 1 
x(231,78) = 0 
x(232,68) = 0 
x(233,42) = 9 
x(234,35) = 9 
x(235,7) = 2 
x(236,79) = 6 
x(237,38) = 1 
x(238,49) = 5 
x(239,31) = 5 
x(240,36) = 5 
x(241,1) = 6 
x(242,47) = 2 
x(243,79) = 9 
x(244,72) = 6 
x(245,5) = 3 
x(246,59) = 5 
x(247,35) = 0 
x(248,49) = 0 
x(249,2) = 8 
x(250,48) = 6 
x(251,57) = 3 
x(252,33) = 3 
x(253,45) = 0 
x(254,50) = 3 
x(255,52) = 9 
x(256,62) = 3 
x(257,15) = 5 
x(258,24) = 8 
x(259,45) = 8 
x(260,6) = 2 
x(261,7) = 4 
