x(1,117) = 3 
x(2,28) = 4 
x(3,80) = 1 
x(4,123) = 9 
x(5,40) = 0 
x(6,39) = 9 
x(7,104) = 8 
x(8,13) = 9 
x(9,139) = 6 
x(10,64) = 2 
x(11,188) = 0 
x(12,2) = 9 
x(13,27) = 0 
x(14,85) = 8 
x(15,86) = 0 
x(16,154) = 5 
x(17,65) = 5 
x(18,183) = 4 
x(19,184) = 5 
x(20,72) = 1 
x(21,70) = 0 
x(22,129) = 6 
x(23,34) = 3 
x(24,136) = 3 
x(25,189) = 0 
x(26,44) = 5 
x(27,65) = 8 
x(28,63) = 5 
x(29,179) = 6 
x(30,21) = 0 
x(31,112) = 2 
x(32,5) = 9 
x(33,4) = 0 
x(34,133) = 5 
x(35,104) = 1 
x(36,23) = 2 
x(37,98) = 5 
x(38,1) = 0 
x(39,161) = 7 
x(40,165) = 3 
x(41,130) = 9 
x(42,81) = 9 
x(43,95) = 1 
x(44,95) = 5 
x(45,55) = 1 
x(46,160) = 7 
x(47,64) = 0 
x(48,18) = 7 
x(49,133) = 0 
x(50,22) = 6 
x(51,199) = 9 
x(52,140) = 2 
x(53,96) = 4 
x(54,156) = 4 
x(55,50) = 3 
x(56,107) = 1 
x(57,28) = 8 
x(58,122) = 0 
x(59,118) = 6 
x(60,15) = 9 
x(61,57) = 8 
x(62,27) = 2 
x(63,126) = 1 
x(64,128) = 9 
x(65,50) = 4 
x(66,32) = 5 
x(67,20) = 6 
x(68,172) = 6 
x(69,113) = 9 
x(70,146) = 3 
x(71,169) = 0 
x(72,188) = 9 
x(73,48) = 2 
x(74,52) = 7 
x(75,109) = 3 
x(76,33) = 8 
x(77,76) = 9 
x(78,159) = 4 
x(79,163) = 0 
x(80,100) = 7 
x(81,51) = 6 
x(82,87) = 4 
x(83,148) = 9 
x(84,47) = 9 
x(85,179) = 1 
x(86,143) = 4 
x(87,128) = 0 
x(88,24) = 3 
x(89,180) = 9 
x(90,191) = 9 
x(91,144) = 9 
x(92,155) = 1 
x(93,63) = 6 
x(94,173) = 1 
x(95,125) = 9 
x(96,25) = 6 
x(97,123) = 8 
x(98,76) = 9 
x(99,29) = 1 
x(100,125) = 9 
x(101,6) = 9 
x(102,166) = 7 
x(103,38) = 6 
x(104,58) = 4 
x(105,41) = 0 
x(106,14) = 4 
x(107,143) = 0 
x(108,39) = 2 
x(109,22) = 9 
x(110,107) = 0 
x(111,128) = 5 
x(112,117) = 9 
x(113,76) = 0 
x(114,45) = 6 
x(115,167) = 9 
x(116,161) = 0 
x(117,46) = 2 
x(118,20) = 8 
x(119,25) = 1 
x(120,105) = 8 
x(121,27) = 6 
x(122,146) = 4 
x(123,98) = 9 
x(124,66) = 1 
x(125,161) = 4 
x(126,164) = 9 
x(127,10) = 8 
x(128,144) = 1 
x(129,165) = 8 
x(130,176) = 1 
x(131,31) = 2 
x(132,7) = 9 
x(133,37) = 1 
x(134,155) = 9 
x(135,8) = 6 
x(136,73) = 1 
x(137,194) = 2 
x(138,110) = 2 
x(139,182) = 9 
x(140,76) = 1 
x(141,72) = 9 
x(142,184) = 0 
x(143,88) = 3 
x(144,106) = 4 
x(145,169) = 1 
x(146,68) = 0 
x(147,24) = 9 
x(148,135) = 8 
x(149,188) = 3 
x(150,94) = 2 
x(151,188) = 9 
x(152,120) = 8 
x(153,152) = 4 
x(154,60) = 0 
x(155,185) = 9 
x(156,83) = 9 
x(157,78) = 5 
x(158,172) = 9 
x(159,150) = 2 
x(160,200) = 9 
x(161,22) = 4 
x(162,67) = 1 
x(163,16) = 1 
x(164,55) = 1 
x(165,184) = 9 
x(166,72) = 9 
x(167,195) = 0 
x(168,132) = 9 
x(169,1) = 9 
x(170,130) = 0 
x(171,186) = 2 
x(172,190) = 9 
x(173,1) = 4 
x(174,2) = 0 
x(175,26) = 6 
x(176,80) = 9 
x(177,43) = 7 
x(178,108) = 0 
x(179,149) = 2 
x(180,87) = 9 
x(181,194) = 8 
