x(1,1) = 0 
x(2,5) = 9 
x(3,3) = 8 
x(4,2) = 9 
x(5,2) = 7 
x(6,2) = 4 
x(7,4) = 0 
x(8,1) = 9 
x(9,5) = 0 
x(10,3) = 9 
x(11,4) = 9 
x(12,1) = 7 
x(13,1) = 9 
x(14,3) = 0 
x(15,4) = 9 
x(16,3) = 0 
x(17,2) = 9 
x(18,1) = 9 
x(19,2) = 9 
x(20,1) = 9 
x(21,1) = 7 
x(22,1) = 3 
x(23,2) = 9 
x(24,3) = 9 
x(25,1) = 9 
x(26,3) = 4 
x(27,1) = 9 
x(28,3) = 3 
x(29,1) = 0 
x(30,5) = 9 
x(31,1) = 6 
x(32,5) = 9 
x(33,2) = 7 
x(34,4) = 9 
x(35,3) = 8 
x(36,2) = 8 
x(37,4) = 9 
x(38,2) = 9 
x(39,2) = 9 
x(40,3) = 9 
x(41,5) = 9 
x(42,4) = 9 
x(43,5) = 9 
x(44,2) = 9 
x(45,1) = 9 
x(46,3) = 9 
x(47,5) = 9 
x(48,5) = 9 
x(49,1) = 6 
x(50,4) = 9 
x(51,5) = 7 
x(52,2) = 9 
x(53,5) = 9 
x(54,1) = 9 
x(55,2) = 9 
x(56,4) = 1 
x(57,5) = 9 
x(58,2) = 9 
x(59,3) = 9 
x(60,2) = 1 
x(61,3) = 9 
x(62,2) = 9 
x(63,2) = 1 
x(64,3) = 8 
x(65,4) = 7 
x(66,5) = 6 
x(67,4) = 9 
x(68,1) = 1 
x(69,1) = 9 
x(70,4) = 9 
x(71,5) = 9 
x(72,1) = 8 
x(73,4) = 8 
x(74,1) = 5 
x(75,4) = 9 
x(76,3) = 7 
x(77,1) = 7 
x(78,3) = 7 
x(79,1) = 9 
x(80,2) = 9 
x(81,4) = 1 
x(82,1) = 4 
x(83,2) = 9 
x(84,5) = 8 
x(85,2) = 9 
x(86,3) = 9 
x(87,4) = 9 
x(88,5) = 1 
x(89,5) = 4 
x(90,2) = 6 
x(91,2) = 4 
x(92,3) = 9 
x(93,1) = 9 
x(94,2) = 8 
x(95,1) = 9 
x(96,4) = 0 
x(97,1) = 9 
x(98,4) = 9 
x(99,4) = 4 
x(100,2) = 9 
