x(1,8) = 4 
x(2,1) = 1 
x(3,6) = 2 
x(4,1) = 3 
x(5,1) = 0 
x(6,10) = 3 
x(7,4) = 2 
x(8,7) = 1 
x(9,5) = 1 
x(10,5) = 8 
x(11,1) = 9 
x(12,8) = 3 
x(13,4) = 1 
x(14,1) = 5 
x(15,3) = 1 
x(16,4) = 1 
x(17,4) = 9 
x(18,9) = 7 
x(19,6) = 3 
x(20,5) = 3 
x(21,7) = 9 
x(22,6) = 9 
x(23,9) = 3 
x(24,1) = 1 
x(25,5) = 4 
x(26,6) = 1 
x(27,9) = 9 
x(28,4) = 9 
x(29,9) = 3 
x(30,10) = 3 
x(31,7) = 9 
x(32,6) = 8 
x(33,9) = 2 
x(34,7) = 4 
x(35,3) = 3 
x(36,8) = 4 
x(37,2) = 1 
x(38,4) = 0 
x(39,2) = 1 
x(40,3) = 4 
x(41,6) = 3 
x(42,10) = 3 
x(43,6) = 3 
x(44,10) = 1 
x(45,6) = 0 
x(46,8) = 3 
x(47,8) = 1 
x(48,7) = 7 
x(49,8) = 3 
x(50,3) = 3 
x(51,5) = 1 
x(52,2) = 3 
x(53,10) = 3 
x(54,2) = 3 
x(55,7) = 6 
x(56,9) = 2 
x(57,6) = 5 
x(58,4) = 3 
x(59,7) = 4 
x(60,9) = 0 
x(61,5) = 9 
x(62,3) = 0 
x(63,6) = 9 
x(64,1) = 3 
x(65,6) = 3 
x(66,6) = 6 
x(67,2) = 7 
x(68,8) = 3 
x(69,9) = 9 
x(70,10) = 3 
x(71,5) = 2 
x(72,2) = 6 
x(73,7) = 6 
x(74,3) = 3 
x(75,5) = 3 
x(76,8) = 3 
x(77,5) = 5 
x(78,1) = 1 
x(79,9) = 0 
x(80,7) = 0 
x(81,5) = 4 
x(82,2) = 7 
x(83,3) = 5 
x(84,9) = 1 
x(85,8) = 1 
x(86,3) = 9 
x(87,10) = 9 
x(88,1) = 3 
x(89,6) = 3 
x(90,7) = 4 
x(91,3) = 0 
x(92,6) = 1 
x(93,2) = 3 
x(94,6) = 9 
x(95,9) = 1 
x(96,4) = 3 
x(97,10) = 6 
x(98,9) = 3 
x(99,8) = 3 
x(100,3) = 5 
x(101,7) = 0 
x(102,3) = 9 
x(103,3) = 0 
x(104,4) = 4 
x(105,3) = 2 
x(106,5) = 3 
x(107,6) = 7 
x(108,1) = 4 
x(109,5) = 3 
x(110,3) = 5 
x(111,7) = 3 
x(112,9) = 3 
x(113,9) = 4 
x(114,10) = 9 
x(115,10) = 3 
x(116,10) = 8 
x(117,5) = 3 
x(118,9) = 4 
x(119,10) = 9 
x(120,1) = 6 
x(121,10) = 4 
x(122,5) = 9 
x(123,5) = 1 
x(124,7) = 3 
x(125,2) = 2 
x(126,10) = 3 
x(127,8) = 7 
x(128,1) = 6 
x(129,7) = 0 
x(130,6) = 3 
x(131,8) = 2 
x(132,9) = 3 
x(133,3) = 3 
x(134,9) = 1 
x(135,3) = 2 
x(136,3) = 0 
x(137,10) = 9 
x(138,1) = 5 
x(139,6) = 1 
x(140,6) = 2 
x(141,10) = 1 
x(142,10) = 1 
x(143,10) = 0 
x(144,4) = 9 
x(145,8) = 0 
x(146,5) = 1 
x(147,4) = 3 
x(148,6) = 3 
x(149,3) = 4 
x(150,7) = 0 
x(151,1) = 4 
x(152,4) = 2 
x(153,8) = 9 
x(154,3) = 9 
x(155,1) = 3 
x(156,1) = 4 
x(157,7) = 4 
x(158,4) = 2 
x(159,9) = 3 
x(160,1) = 3 
x(161,2) = 3 
x(162,1) = 0 
x(163,5) = 9 
x(164,8) = 1 
x(165,1) = 3 
x(166,7) = 3 
x(167,4) = 1 
x(168,5) = 3 
x(169,5) = 9 
x(170,10) = 1 
x(171,8) = 3 
x(172,4) = 2 
x(173,2) = 3 
x(174,8) = 8 
x(175,5) = 4 
x(176,4) = 5 
x(177,8) = 3 
x(178,1) = 3 
x(179,2) = 1 
x(180,4) = 9 
x(181,3) = 7 
x(182,2) = 3 
x(183,4) = 6 
x(184,8) = 6 
x(185,7) = 0 
x(186,6) = 1 
x(187,2) = 0 
x(188,4) = 0 
x(189,8) = 5 
x(190,5) = 0 
x(191,2) = 1 
x(192,10) = 8 
x(193,4) = 3 
x(194,4) = 9 
x(195,2) = 1 
x(196,3) = 3 
x(197,9) = 0 
x(198,2) = 1 
x(199,7) = 9 
x(200,2) = 1 
