x(1,22) = 5 
x(2,23) = 0 
x(3,7) = 7 
x(4,38) = 7 
x(5,36) = 1 
x(6,18) = 0 
x(7,12) = 4 
x(8,11) = 4 
x(9,13) = 9 
x(10,22) = 9 
x(11,1) = 0 
x(12,22) = 4 
x(13,17) = 6 
x(14,17) = 2 
x(15,10) = 4 
x(16,32) = 3 
x(17,32) = 2 
x(18,36) = 9 
x(19,5) = 2 
x(20,15) = 8 
x(21,3) = 9 
x(22,2) = 1 
x(23,8) = 0 
x(24,9) = 8 
x(25,9) = 6 
x(26,28) = 8 
x(27,30) = 8 
x(28,8) = 5 
x(29,12) = 0 
x(30,4) = 2 
x(31,31) = 2 
x(32,16) = 7 
x(33,34) = 2 
x(34,17) = 4 
x(35,9) = 4 
x(36,24) = 0 
x(37,14) = 6 
x(38,30) = 6 
x(39,19) = 8 
x(40,37) = 9 
x(41,3) = 7 
x(42,37) = 0 
x(43,24) = 4 
x(44,14) = 5 
x(45,12) = 4 
x(46,8) = 7 
x(47,5) = 7 
x(48,1) = 2 
x(49,16) = 7 
x(50,21) = 2 
x(51,14) = 0 
x(52,19) = 9 
x(53,11) = 9 
x(54,8) = 9 
x(55,15) = 2 
x(56,20) = 9 
x(57,20) = 6 
x(58,37) = 8 
x(59,39) = 9 
x(60,15) = 5 
x(61,16) = 3 
x(62,4) = 6 
x(63,3) = 9 
x(64,7) = 9 
x(65,3) = 8 
x(66,17) = 7 
x(67,26) = 0 
x(68,4) = 0 
x(69,33) = 9 
x(70,13) = 8 
x(71,25) = 0 
x(72,30) = 8 
x(73,17) = 7 
x(74,24) = 6 
x(75,3) = 0 
x(76,31) = 4 
x(77,26) = 4 
x(78,32) = 9 
x(79,6) = 5 
x(80,6) = 2 
x(81,28) = 5 
x(82,21) = 2 
x(83,13) = 5 
x(84,38) = 4 
x(85,4) = 3 
x(86,22) = 7 
x(87,32) = 8 
x(88,36) = 7 
x(89,31) = 6 
x(90,29) = 9 
x(91,11) = 1 
x(92,26) = 5 
x(93,25) = 5 
x(94,13) = 0 
x(95,35) = 1 
x(96,21) = 9 
x(97,6) = 3 
x(98,34) = 1 
x(99,18) = 5 
x(100,23) = 4 
x(101,28) = 6 
x(102,9) = 1 
x(103,32) = 4 
x(104,16) = 9 
x(105,12) = 4 
x(106,15) = 9 
x(107,1) = 9 
x(108,40) = 9 
x(109,18) = 4 
x(110,20) = 0 
x(111,10) = 4 
x(112,37) = 4 
x(113,6) = 0 
x(114,20) = 4 
x(115,19) = 7 
x(116,22) = 0 
x(117,24) = 3 
x(118,28) = 7 
x(119,1) = 4 
x(120,15) = 4 
x(121,39) = 3 
x(122,18) = 7 
x(123,8) = 2 
x(124,29) = 6 
x(125,1) = 5 
x(126,23) = 5 
x(127,7) = 9 
x(128,29) = 6 
x(129,30) = 1 
x(130,16) = 5 
x(131,21) = 2 
x(132,27) = 0 
x(133,31) = 8 
x(134,3) = 8 
x(135,24) = 4 
x(136,26) = 9 
x(137,28) = 1 
x(138,25) = 4 
x(139,10) = 9 
x(140,2) = 9 
x(141,30) = 1 
x(142,27) = 3 
x(143,17) = 9 
x(144,10) = 8 
x(145,2) = 5 
x(146,37) = 3 
x(147,26) = 7 
x(148,11) = 4 
x(149,24) = 8 
x(150,3) = 4 
x(151,20) = 1 
x(152,14) = 2 
x(153,21) = 0 
x(154,3) = 9 
x(155,15) = 6 
x(156,23) = 9 
x(157,22) = 6 
x(158,15) = 4 
x(159,4) = 5 
x(160,17) = 4 
x(161,17) = 0 
x(162,28) = 0 
x(163,15) = 0 
x(164,27) = 9 
x(165,34) = 9 
x(166,9) = 0 
x(167,27) = 1 
x(168,35) = 0 
x(169,34) = 2 
x(170,3) = 4 
x(171,20) = 0 
x(172,37) = 4 
x(173,3) = 1 
x(174,26) = 3 
x(175,15) = 5 
x(176,28) = 2 
x(177,30) = 4 
x(178,28) = 6 
x(179,5) = 1 
x(180,7) = 9 
x(181,33) = 3 
x(182,19) = 8 
x(183,2) = 3 
x(184,23) = 3 
x(185,7) = 4 
x(186,24) = 8 
x(187,23) = 9 
x(188,9) = 1 
x(189,1) = 6 
x(190,17) = 9 
x(191,24) = 7 
x(192,37) = 5 
x(193,38) = 2 
x(194,16) = 2 
x(195,10) = 3 
x(196,22) = 5 
x(197,27) = 6 
x(198,37) = 8 
x(199,5) = 1 
x(200,26) = 8 
x(201,37) = 8 
x(202,20) = 4 
x(203,34) = 1 
x(204,5) = 0 
x(205,17) = 5 
x(206,27) = 2 
x(207,14) = 7 
x(208,25) = 5 
x(209,29) = 6 
x(210,29) = 2 
x(211,23) = 2 
x(212,18) = 5 
x(213,18) = 1 
x(214,17) = 4 
x(215,22) = 1 
x(216,15) = 9 
x(217,31) = 6 
x(218,40) = 9 
x(219,18) = 1 
x(220,40) = 4 
x(221,9) = 7 
x(222,30) = 3 
x(223,21) = 1 
x(224,38) = 3 
x(225,2) = 3 
x(226,7) = 4 
x(227,27) = 1 
x(228,19) = 4 
x(229,34) = 4 
x(230,37) = 2 
x(231,27) = 5 
x(232,18) = 8 
x(233,21) = 4 
x(234,10) = 9 
x(235,14) = 3 
x(236,33) = 1 
x(237,16) = 6 
x(238,7) = 0 
x(239,25) = 7 
x(240,31) = 7 
x(241,7) = 5 
x(242,6) = 4 
x(243,16) = 0 
x(244,15) = 4 
x(245,40) = 1 
x(246,10) = 1 
x(247,31) = 8 
x(248,15) = 3 
x(249,26) = 8 
x(250,15) = 8 
x(251,1) = 5 
x(252,21) = 4 
x(253,31) = 6 
x(254,40) = 4 
x(255,10) = 0 
x(256,25) = 0 
x(257,10) = 8 
x(258,3) = 4 
x(259,24) = 4 
x(260,33) = 0 
x(261,4) = 6 
x(262,8) = 0 
x(263,35) = 3 
x(264,31) = 6 
x(265,23) = 8 
x(266,17) = 0 
x(267,17) = 4 
x(268,33) = 9 
x(269,33) = 3 
x(270,18) = 8 
x(271,14) = 4 
x(272,8) = 2 
x(273,11) = 6 
x(274,12) = 1 
x(275,34) = 4 
x(276,16) = 2 
x(277,23) = 4 
x(278,33) = 1 
x(279,22) = 6 
x(280,14) = 2 
x(281,15) = 0 
