x(1,9) = 7 
x(2,2) = 2 
x(3,14) = 9 
x(4,12) = 2 
x(5,9) = 9 
x(6,19) = 5 
x(7,3) = 9 
x(8,13) = 3 
x(9,17) = 9 
x(10,17) = 9 
x(11,10) = 7 
x(12,17) = 4 
x(13,3) = 6 
x(14,20) = 6 
x(15,19) = 7 
x(16,13) = 5 
x(17,13) = 7 
x(18,12) = 5 
x(19,10) = 9 
x(20,5) = 5 
x(21,15) = 2 
x(22,13) = 9 
x(23,20) = 3 
x(24,6) = 5 
x(25,7) = 9 
x(26,15) = 9 
x(27,16) = 0 
x(28,11) = 3 
x(29,3) = 9 
x(30,18) = 9 
x(31,10) = 7 
x(32,14) = 9 
x(33,8) = 9 
x(34,5) = 3 
x(35,17) = 0 
x(36,5) = 9 
x(37,20) = 8 
x(38,15) = 8 
x(39,19) = 9 
x(40,16) = 8 
x(41,12) = 6 
x(42,14) = 9 
x(43,19) = 8 
x(44,9) = 8 
x(45,9) = 6 
x(46,10) = 2 
x(47,6) = 7 
x(48,12) = 9 
x(49,2) = 9 
x(50,13) = 2 
x(51,11) = 9 
x(52,5) = 5 
x(53,16) = 9 
x(54,6) = 1 
x(55,17) = 2 
x(56,1) = 8 
x(57,3) = 8 
x(58,11) = 5 
x(59,12) = 8 
x(60,14) = 9 
x(61,15) = 9 
x(62,3) = 7 
x(63,11) = 7 
x(64,19) = 0 
x(65,1) = 7 
x(66,14) = 4 
x(67,10) = 9 
x(68,18) = 9 
x(69,19) = 8 
x(70,10) = 3 
x(71,14) = 8 
x(72,5) = 3 
x(73,14) = 9 
x(74,17) = 6 
x(75,13) = 9 
x(76,12) = 9 
x(77,20) = 9 
x(78,2) = 9 
x(79,13) = 7 
x(80,17) = 9 
x(81,12) = 4 
x(82,6) = 7 
x(83,20) = 0 
x(84,16) = 9 
x(85,6) = 9 
x(86,17) = 4 
x(87,7) = 9 
x(88,19) = 0 
x(89,3) = 9 
x(90,13) = 2 
x(91,1) = 9 
x(92,13) = 6 
x(93,17) = 8 
x(94,2) = 5 
x(95,9) = 9 
x(96,8) = 2 
x(97,9) = 1 
x(98,17) = 6 
x(99,13) = 7 
x(100,6) = 7 
x(101,2) = 2 
x(102,10) = 9 
x(103,1) = 9 
x(104,8) = 9 
x(105,8) = 1 
x(106,13) = 8 
x(107,17) = 1 
x(108,11) = 6 
x(109,18) = 4 
x(110,1) = 9 
x(111,20) = 9 
x(112,15) = 3 
x(113,16) = 9 
x(114,11) = 7 
x(115,12) = 3 
x(116,9) = 9 
x(117,4) = 5 
x(118,15) = 2 
x(119,18) = 7 
x(120,14) = 9 
x(121,2) = 9 
x(122,18) = 9 
x(123,4) = 9 
x(124,4) = 9 
x(125,1) = 9 
x(126,3) = 8 
x(127,2) = 0 
x(128,15) = 0 
x(129,11) = 3 
x(130,10) = 8 
x(131,13) = 6 
x(132,19) = 9 
x(133,11) = 7 
x(134,14) = 9 
x(135,17) = 1 
x(136,8) = 3 
x(137,19) = 7 
x(138,20) = 3 
x(139,3) = 8 
x(140,10) = 9 
x(141,6) = 5 
x(142,5) = 1 
x(143,1) = 9 
x(144,6) = 9 
x(145,13) = 7 
x(146,17) = 8 
x(147,5) = 3 
x(148,19) = 9 
x(149,10) = 8 
x(150,20) = 1 
x(151,2) = 9 
x(152,12) = 9 
x(153,7) = 6 
x(154,12) = 7 
x(155,11) = 9 
x(156,3) = 9 
x(157,18) = 1 
x(158,16) = 9 
x(159,4) = 2 
x(160,20) = 8 
x(161,11) = 7 
x(162,14) = 9 
x(163,16) = 9 
x(164,19) = 4 
x(165,16) = 8 
x(166,8) = 6 
x(167,3) = 7 
x(168,6) = 9 
x(169,7) = 3 
x(170,12) = 9 
x(171,1) = 0 
x(172,19) = 3 
x(173,16) = 8 
x(174,17) = 4 
x(175,12) = 8 
x(176,15) = 9 
x(177,13) = 1 
x(178,8) = 7 
x(179,12) = 3 
x(180,13) = 1 
x(181,15) = 7 
x(182,12) = 0 
x(183,3) = 3 
x(184,7) = 0 
x(185,9) = 9 
x(186,2) = 9 
x(187,9) = 9 
x(188,14) = 9 
x(189,9) = 9 
x(190,15) = 3 
x(191,3) = 3 
x(192,12) = 9 
x(193,4) = 4 
x(194,1) = 9 
x(195,2) = 8 
x(196,12) = 4 
x(197,5) = 9 
x(198,10) = 5 
x(199,15) = 0 
x(200,10) = 7 
x(201,20) = 9 
x(202,5) = 8 
x(203,14) = 9 
x(204,9) = 3 
x(205,20) = 8 
x(206,7) = 5 
x(207,8) = 9 
x(208,15) = 7 
x(209,8) = 7 
x(210,9) = 2 
x(211,6) = 9 
x(212,16) = 0 
x(213,5) = 4 
x(214,5) = 4 
x(215,2) = 4 
x(216,17) = 9 
x(217,18) = 9 
x(218,5) = 9 
x(219,1) = 4 
x(220,16) = 7 
x(221,3) = 9 
x(222,19) = 6 
x(223,5) = 2 
x(224,7) = 9 
x(225,18) = 9 
x(226,18) = 9 
x(227,15) = 5 
x(228,11) = 9 
x(229,13) = 9 
x(230,5) = 9 
x(231,15) = 9 
x(232,7) = 9 
x(233,14) = 8 
x(234,3) = 6 
x(235,11) = 0 
x(236,1) = 9 
x(237,1) = 1 
x(238,3) = 9 
x(239,17) = 5 
x(240,1) = 3 
x(241,12) = 6 
x(242,13) = 9 
x(243,19) = 0 
x(244,16) = 0 
x(245,6) = 9 
x(246,12) = 9 
x(247,15) = 7 
x(248,10) = 4 
x(249,2) = 7 
x(250,13) = 9 
x(251,17) = 9 
x(252,6) = 8 
x(253,5) = 9 
x(254,15) = 9 
x(255,4) = 9 
x(256,14) = 9 
x(257,13) = 4 
x(258,19) = 8 
x(259,13) = 8 
x(260,7) = 6 
x(261,16) = 8 
x(262,6) = 9 
x(263,13) = 4 
x(264,7) = 9 
x(265,14) = 9 
x(266,9) = 9 
x(267,7) = 9 
x(268,1) = 1 
x(269,19) = 9 
x(270,15) = 8 
x(271,1) = 9 
x(272,16) = 4 
x(273,3) = 9 
x(274,19) = 7 
x(275,20) = 9 
x(276,5) = 7 
x(277,1) = 8 
x(278,3) = 4 
x(279,7) = 9 
x(280,10) = 7 
x(281,2) = 3 
x(282,2) = 6 
x(283,17) = 9 
x(284,11) = 3 
x(285,18) = 1 
x(286,16) = 5 
x(287,12) = 8 
x(288,6) = 7 
x(289,1) = 9 
x(290,1) = 9 
x(291,17) = 9 
x(292,10) = 4 
x(293,4) = 1 
x(294,17) = 8 
x(295,18) = 6 
x(296,1) = 3 
x(297,8) = 9 
x(298,1) = 9 
x(299,8) = 6 
x(300,3) = 8 
x(301,19) = 8 
x(302,3) = 9 
x(303,5) = 9 
x(304,9) = 2 
x(305,15) = 9 
x(306,8) = 9 
x(307,1) = 9 
x(308,9) = 9 
x(309,20) = 4 
x(310,8) = 9 
x(311,1) = 8 
x(312,8) = 3 
x(313,16) = 5 
x(314,10) = 7 
x(315,12) = 9 
x(316,9) = 8 
x(317,20) = 9 
x(318,11) = 0 
x(319,17) = 2 
x(320,12) = 8 
x(321,9) = 4 
x(322,18) = 3 
x(323,18) = 4 
x(324,4) = 0 
x(325,10) = 0 
